geometry,original_line_id,type,censored,f_set,length,id,b_group
"LINESTRING Z (35.03374795138683 42.025144083261026 0, 35.91960964066049 43.150357077024196 0)",1457,fracture,0,1,1.4321,,-9999
"LINESTRING Z (35.91960964066049 43.150357077024196 0, 36.22412334321354 43.53714745191056 0)",1458,fracture,0,1,0.4923,,-9999
"LINESTRING Z (36.22412334321354 43.53714745191056 0, 36.4008736900677 43.76165404175476 0)",1459,fracture,0,1,0.2857,,-9999
"LINESTRING Z (36.4008736900677 43.76165404175476 0, 36.66638134879104 44.0988993150932 0)",1460,fracture,0,1,0.4292,,-9999
"LINESTRING Z (36.66638134879104 44.0988993150932 0, 37.90769005279879 45.675597686783775 0)",1461,fracture,0,1,2.0067,,-9999
"LINESTRING Z (37.90769005279879 45.675597686783775 0, 38.012197810321176 45.80834243479252 0)",1462,fracture,0,1,0.1689,,-9999
"LINESTRING Z (38.012197810321176 45.80834243479252 0, 38.544280225276715 46.4841883984573 0, 38.54900903281431 46.49019488428995 0, 38.55134582557423 46.49316305596847 0)",1463,fracture,0,1,0.8716,,-9999
"LINESTRING Z (38.55134582557423 46.49316305596847 0, 39.0281450950112 47.098788900141905 0)",1464,fracture,0,1,0.7708,,-9999
"LINESTRING Z (39.0281450950112 47.098788900141905 0, 39.49805458617877 47.695663414252486 0)",1465,fracture,0,1,0.7597,,-9999
"LINESTRING Z (39.49805458617877 47.695663414252486 0, 39.7181619328745 47.97524164810504 0)",1466,fracture,0,1,0.3558,,-9999
"LINESTRING Z (39.7181619328745 47.97524164810504 0, 39.992382667381634 48.323554186464946 0)",1467,fracture,0,1,0.4433,,-9999
"LINESTRING Z (39.992382667381634 48.323554186464946 0, 40.731501230650046 49.262375473570266 0, 40.75926706990324 49.297643375420776 0)",1468,fracture,0,1,1.2397,,-9999
"LINESTRING Z (40.75926706990324 49.297643375420776 0, 42.32497043089936 51.286384719022635 0)",1469,fracture,0,1,2.5311,,-9999
"LINESTRING Z (42.32497043089936 51.286384719022635 0, 42.3952227405531 51.37561852676194 0, 42.433351652544914 51.42404950388933 0)",1470,fracture,1,1,0.1752,,-9999
"LINESTRING Z (-37.98638418524939 -55.67308932362242 0, -37.38841034777673 -54.91354870909787 0)",1471,fracture,1,1,0.9667,,-9999
"LINESTRING Z (-37.38841034777673 -54.91354870909787 0, -37.28306670228731 -54.77974222423648 0)",1472,fracture,0,1,0.1703,,-9999
"LINESTRING Z (-37.28306670228731 -54.77974222423648 0, -37.206440197142115 -54.682411974717816 0)",1473,fracture,0,1,0.1239,,-9999
"LINESTRING Z (-37.206440197142115 -54.682411974717816 0, -37.12784192522822 -54.58257720602231 0)",1474,fracture,0,1,0.1271,,-9999
"LINESTRING Z (-37.12784192522822 -54.58257720602231 0, -37.07430038903736 -54.514569261940885 0)",1475,fracture,0,1,0.0866,,-9999
"LINESTRING Z (-37.07430038903736 -54.514569261940885 0, -37.07215256708377 -54.51184111916224 0, -36.99841138914621 -54.41817578449947 0)",1476,fracture,0,1,0.1227,,-9999
"LINESTRING Z (-36.99841138914621 -54.41817578449947 0, -36.81439509498494 -54.1844400583003 0)",1477,fracture,0,1,0.2975,,-9999
"LINESTRING Z (-36.81439509498494 -54.1844400583003 0, -36.53065922907882 -53.82404149159404 0)",1478,fracture,0,1,0.4587,,-9999
"LINESTRING Z (-36.53065922907882 -53.82404149159404 0, -36.072530051812855 -53.24213021884856 0)",1479,fracture,0,1,0.7406,,-9999
"LINESTRING Z (-36.072530051812855 -53.24213021884856 0, -35.88201264572626 -53.00013684283694 0, -35.77850137786908 -52.86865782641248 0)",1480,fracture,0,1,0.4753,,-9999
"LINESTRING Z (-35.77850137786908 -52.86865782641248 0, -33.61927077327918 -50.126023889044966 0)",1481,fracture,0,1,3.4906,,-9999
"LINESTRING Z (-33.61927077327918 -50.126023889044966 0, -32.77023566147859 -49.04758765963481 0)",1482,fracture,0,1,1.3725,,-9999
"LINESTRING Z (-32.77023566147859 -49.04758765963481 0, -31.743307321963503 -47.74319316410871 0)",1483,fracture,0,1,1.6601,,-9999
"LINESTRING Z (-31.743307321963503 -47.74319316410871 0, -30.90627940997675 -46.68000836436623 0)",1484,fracture,0,1,1.3531,,-9999
"LINESTRING Z (-30.90627940997675 -46.68000836436623 0, -27.803881350821584 -42.73937220157056 0)",1485,fracture,0,1,5.0153,,-9999
"LINESTRING Z (-27.803881350821584 -42.73937220157056 0, -26.68450048352729 -41.31754539485747 0)",1486,fracture,0,1,1.8096,,-9999
"LINESTRING Z (-26.68450048352729 -41.31754539485747 0, -26.65987198525321 -41.286262513330456 0, -24.03544678121131 -37.95274287194176 0)",1487,fracture,0,1,4.2825,,-9999
"LINESTRING Z (-24.03544678121131 -37.95274287194176 0, -22.834319394419865 -36.42708242274603 0)",1488,fracture,0,1,1.9417,,-9999
"LINESTRING Z (-22.834319394419865 -36.42708242274603 0, -21.96280614131871 -35.32009467454543 0)",1489,fracture,0,1,1.4089,,-9999
"LINESTRING Z (-21.96280614131871 -35.32009467454543 0, -18.230892144236968 -30.57985342473355 0)",1490,fracture,0,1,6.033,,-9999
"LINESTRING Z (-18.230892144236968 -30.57985342473355 0, -17.738358896317838 -29.954242432487803 0)",1491,fracture,0,1,0.7962,,-9999
"LINESTRING Z (-17.738358896317838 -29.954242432487803 0, -17.72349906013181 -29.93536761154886 0, -15.330747230691426 -26.896117261367838 0)",1492,fracture,0,1,3.8921,,-9999
"LINESTRING Z (-15.330747230691426 -26.896117261367838 0, -15.040283710958557 -26.52717329350578 0)",1493,fracture,0,1,0.4696,,-9999
"LINESTRING Z (-15.040283710958557 -26.52717329350578 0, -14.461983551186885 -25.792621995092663 0)",1494,fracture,0,1,0.9349,,-9999
"LINESTRING Z (-14.461983551186885 -25.792621995092663 0, -14.015208861114528 -25.225133082725183 0)",1495,fracture,0,1,0.7223,,-9999
"LINESTRING Z (-14.015208861114528 -25.225133082725183 0, -13.7075129474567 -24.834300693913452 0)",1496,fracture,0,1,0.4974,,-9999
"LINESTRING Z (-13.7075129474567 -24.834300693913452 0, -13.553920690026734 -24.639209286423736 0)",1497,fracture,0,1,0.2483,,-9999
"LINESTRING Z (-13.553920690026734 -24.639209286423736 0, -13.303629213883383 -24.321291461785016 0)",1498,fracture,0,1,0.4046,,-9999
"LINESTRING Z (-13.303629213883383 -24.321291461785016 0, -12.972366534112602 -23.900524793421113 0)",1499,fracture,0,1,0.5355,,-9999
"LINESTRING Z (-12.972366534112602 -23.900524793421113 0, -12.642341232820621 -23.48132983129467 0)",1500,fracture,0,1,0.5335,,-9999
"LINESTRING Z (-12.642341232820621 -23.48132983129467 0, -12.200076559939129 -22.919569499366666 0)",1501,fracture,0,1,0.715,,-9999
"LINESTRING Z (-12.200076559939129 -22.919569499366666 0, -11.852118765635488 -22.477596857167118 0)",1502,fracture,0,1,0.5625,,-9999
"LINESTRING Z (-11.852118765635488 -22.477596857167118 0, -11.375978918929277 -21.872808605401186 0)",1503,fracture,0,1,0.7697,,-9999
"LINESTRING Z (-11.375978918929277 -21.872808605401186 0, -10.952012398903392 -21.3342904111616 0)",1504,fracture,0,1,0.6854,,-9999
"LINESTRING Z (-10.952012398903392 -21.3342904111616 0, -10.89121217801441 -21.257062555621253 0)",1505,fracture,0,1,0.0983,,-9999
"LINESTRING Z (-10.89121217801441 -21.257062555621253 0, -10.725048094113387 -21.046002535116827 0)",1506,fracture,0,1,0.2686,,-9999
"LINESTRING Z (-10.725048094113387 -21.046002535116827 0, -9.074237987063546 -18.949159421593002 0)",1507,fracture,0,1,2.6687,,-9999
"LINESTRING Z (-9.074237987063546 -18.949159421593002 0, -8.628762975572595 -18.383321348453833 0)",1508,fracture,0,1,0.7202,,-9999
"LINESTRING Z (-8.628762975572595 -18.383321348453833 0, -7.073589187435759 -16.407954566980017 0)",1509,fracture,0,1,2.5141,,-9999
"LINESTRING Z (-7.073589187435759 -16.407954566980017 0, -6.075507207672379 -15.14020044004464 0)",1510,fracture,0,1,1.6135,,-9999
"LINESTRING Z (-6.075507207672379 -15.14020044004464 0, -5.192356311960727 -14.018430670180088 0)",1511,fracture,0,1,1.4277,,-9999
"LINESTRING Z (-5.192356311960727 -14.018430670180088 0, -4.3737582199208695 -12.978655250398448 0)",1512,fracture,0,1,1.3233,,-9999
"LINESTRING Z (-4.3737582199208695 -12.978655250398448 0, -4.348705523098903 -12.94683355595764 0)",1513,fracture,0,1,0.0405,,-9999
"LINESTRING Z (-4.348705523098903 -12.94683355595764 0, -4.148156205027062 -12.692097741871578 0)",1514,fracture,0,1,0.3242,,-9999
"LINESTRING Z (-4.148156205027062 -12.692097741871578 0, -2.9358211510170373 -11.152201421617399 0)",1515,fracture,0,1,1.9599,,-9999
"LINESTRING Z (-2.9358211510170373 -11.152201421617399 0, -1.6295200985489937 -9.49295039428295 0)",1516,fracture,0,1,2.1118,,-9999
"LINESTRING Z (-1.6295200985489937 -9.49295039428295 0, -1.4531626100914314 -9.268942809393943 0)",1517,fracture,0,1,0.2851,,-9999
"LINESTRING Z (-1.4531626100914314 -9.268942809393943 0, -1.207872747231801 -8.957377985821605 0)",1518,fracture,0,1,0.3965,,-9999
"LINESTRING Z (-1.207872747231801 -8.957377985821605 0, -0.9627761747203475 -8.646058677789634 0, -0.9445229521710061 -8.622873610143905 0, -0.9439832322342548 -8.622188063073546 0)",1519,fracture,0,1,0.4266,,-9999
"LINESTRING Z (-0.9439832322342548 -8.622188063073546 0, -0.2850739075965742 -7.785247779086398 0, -0.2751963381378285 -7.772701385404003 0)",1520,fracture,0,1,1.0812,,-9999
"LINESTRING Z (-0.2751963381378285 -7.772701385404003 0, 0.1475775185814113 -7.235698100620452 0)",1521,fracture,0,1,0.6835,,-9999
"LINESTRING Z (0.1475775185814113 -7.235698100620452 0, 0.1609799575355367 -7.21867445162208 0, 0.661708092206034 -6.582654393077722 0)",1522,fracture,0,1,0.8311,,-9999
"LINESTRING Z (0.661708092206034 -6.582654393077722 0, 3.2027020675037177 -3.355108295646652 0)",1523,fracture,0,1,4.1078,,-9999
"LINESTRING Z (3.2027020675037177 -3.355108295646652 0, 4.9808948426850534 -1.09646494276571 0)",1524,fracture,0,1,2.8746,,-9999
"LINESTRING Z (4.9808948426850534 -1.09646494276571 0, 5.434190715034074 -0.52069288741863 0)",1525,fracture,0,1,0.7328,,-9999
"LINESTRING Z (5.434190715034074 -0.52069288741863 0, 5.712476202737394 -0.1672173386608542 0)",1526,fracture,0,1,0.4499,,-9999
"LINESTRING Z (5.712476202737394 -0.1672173386608542 0, 6.944051002604171 1.3971171216515859 0)",1527,fracture,0,1,1.991,,-9999
"LINESTRING Z (6.944051002604171 1.3971171216515859 0, 7.321559813120319 1.8766251802980067 0)",1528,fracture,0,1,0.6103,,-9999
"LINESTRING Z (7.321559813120319 1.8766251802980067 0, 9.043529045062444 4.06385392955156 0)",1529,fracture,0,1,2.7837,,-9999
"LINESTRING Z (9.043529045062444 4.06385392955156 0, 10.963339261936769 6.502378394197371 0)",1530,fracture,0,1,3.1036,,-9999
"LINESTRING Z (10.963339261936769 6.502378394197371 0, 11.263231921724762 6.883299165028232 0, 11.2723160836175 6.894837780054624 0, 11.300773038449297 6.930983530263015 0)",1531,fracture,0,1,0.5455,,-9999
"LINESTRING Z (11.300773038449297 6.930983530263015 0, 12.875023536701542 8.930581365365196 0)",1532,fracture,0,1,2.5449,,-9999
"LINESTRING Z (12.875023536701542 8.930581365365196 0, 13.687684309757964 9.962815259704243 0)",1533,fracture,0,1,1.3137,,-9999
"LINESTRING Z (13.687684309757964 9.962815259704243 0, 15.847973471435196 12.706793766098436 0)",1534,fracture,1,1,3.4923,,-9999
"LINESTRING Z (30.125551781487978 30.842036353589705 0, 30.812313555045314 31.714354550192333 0)",1535,fracture,1,1,1.1102,,-9999
"LINESTRING Z (30.812313555045314 31.714354550192333 0, 30.88199235948552 31.802859897127803 0)",1536,fracture,0,1,0.1126,,-9999
"LINESTRING Z (30.88199235948552 31.802859897127803 0, 31.18853503612748 32.19222745537868 0)",1537,fracture,0,1,0.4956,,-9999
"LINESTRING Z (31.18853503612748 32.19222745537868 0, 31.410636843789742 32.47433903435979 0)",1538,fracture,0,1,0.359,,-9999
"LINESTRING Z (31.410636843789742 32.47433903435979 0, 33.73716571548487 35.42947362082436 0)",1539,fracture,0,1,3.7611,,-9999
"LINESTRING Z (33.73716571548487 35.42947362082436 0, 34.13864915505662 35.93943402260816 0)",1540,fracture,0,1,0.649,,-9999
"LINESTRING Z (34.13864915505662 35.93943402260816 0, 34.53982009115653 36.44899748548899 0)",1541,fracture,0,1,0.6485,,-9999
"LINESTRING Z (34.53982009115653 36.44899748548899 0, 35.78964814796166 38.036517057127746 0)",1542,fracture,0,1,2.0205,,-9999
"LINESTRING Z (35.78964814796166 38.036517057127746 0, 37.27783173650876 39.926793531676836 0)",1543,fracture,0,1,2.4058,,-9999
"LINESTRING Z (37.27783173650876 39.926793531676836 0, 37.44191129123181 40.135205803277195 0)",1544,fracture,0,1,0.2653,,-9999
"LINESTRING Z (37.44191129123181 40.135205803277195 0, 38.22124817370985 41.125112012453236 0)",1545,fracture,0,1,1.2599,,-9999
"LINESTRING Z (38.22124817370985 41.125112012453236 0, 38.61209495687858 41.6215618356221 0)",1546,fracture,0,1,0.6318,,-9999
"LINESTRING Z (38.61209495687858 41.6215618356221 0, 39.23825120263293 42.41689947396885 0)",1547,fracture,0,1,1.0122,,-9999
"LINESTRING Z (39.23825120263293 42.41689947396885 0, 40.472983423010994 43.985244459433346 0)",1548,fracture,0,1,1.9961,,-9999
"LINESTRING Z (40.472983423010994 43.985244459433346 0, 40.91031653756724 44.54074077342914 0)",1549,fracture,0,1,0.707,,-9999
"LINESTRING Z (40.91031653756724 44.54074077342914 0, 41.43582046986449 45.208230811720924 0)",1550,fracture,0,1,0.8495,,-9999
"LINESTRING Z (41.43582046986449 45.208230811720924 0, 41.86069242732245 45.74789908387442 0, 41.86861503258955 45.75796230085168 0)",1551,fracture,0,1,0.6997,,-9999
"LINESTRING Z (41.86861503258955 45.75796230085168 0, 42.169957867256315 46.140725069859656 0)",1552,fracture,0,1,0.4871,,-9999
"LINESTRING Z (42.169957867256315 46.140725069859656 0, 42.785041573451906 46.92199847500122 0)",1553,fracture,0,1,0.9943,,-9999
"LINESTRING Z (42.785041573451906 46.92199847500122 0, 43.07350470673713 47.28840157124563 0)",1554,fracture,0,1,0.4663,,-9999
"LINESTRING Z (43.07350470673713 47.28840157124563 0, 43.6529960839614 48.024465942604884 0)",1555,fracture,0,1,0.9368,,-9999
"LINESTRING Z (43.6529960839614 48.024465942604884 0, 43.87455061365417 48.30588237437517 0)",1556,fracture,0,1,0.3582,,-9999
"LINESTRING Z (43.87455061365417 48.30588237437517 0, 44.243901037286534 48.77502772850356 0)",1557,fracture,1,1,0.5971,,-9999
"LINESTRING Z (-35.8835381560849 -57.95083871380358 0, -34.82232695778721 -56.60289846092888 0)",1558,fracture,1,1,1.7156,,-9999
"LINESTRING Z (-34.82232695778721 -56.60289846092888 0, -33.77326984603397 -55.27039621183369 0)",1559,fracture,0,1,1.6959,,-9999
"LINESTRING Z (-33.77326984603397 -55.27039621183369 0, -33.373620280795706 -54.76276517958236 0)",1560,fracture,0,1,0.6461,,-9999
"LINESTRING Z (-33.373620280795706 -54.76276517958236 0, -33.123144175151694 -54.44461284032844 0)",1561,fracture,0,1,0.4049,,-9999
"LINESTRING Z (-33.123144175151694 -54.44461284032844 0, -32.00588894756527 -53.02548600071893 0)",1562,fracture,0,1,1.8062,,-9999
"LINESTRING Z (-32.00588894756527 -53.02548600071893 0, -31.727945927855167 -52.67244545151083 0)",1563,fracture,0,1,0.4493,,-9999
"LINESTRING Z (-31.727945927855167 -52.67244545151083 0, -29.81152153047977 -50.23822162221347 0, -29.808363649464855 -50.23421051213414 0)",1564,fracture,0,1,3.1032,,-9999
"LINESTRING Z (-29.808363649464855 -50.23421051213414 0, -28.631661537373624 -48.73957481183736 0)",1565,fracture,0,1,1.9023,,-9999
"LINESTRING Z (-28.631661537373624 -48.73957481183736 0, -26.845363316369816 -46.47063599966506 0)",1566,fracture,0,1,2.8877,,-9999
"LINESTRING Z (-26.845363316369816 -46.47063599966506 0, -25.501801220770293 -44.7640563538788 0)",1567,fracture,0,1,2.172,,-9999
"LINESTRING Z (-25.501801220770293 -44.7640563538788 0, -25.174362743073587 -44.3481471501921 0)",1568,fracture,0,1,0.5293,,-9999
"LINESTRING Z (-25.174362743073587 -44.3481471501921 0, -20.75010541558517 -38.7284980639745 0)",1569,fracture,0,1,7.1522,,-9999
"LINESTRING Z (-20.75010541558517 -38.7284980639745 0, -19.21984603124231 -36.78477731846803 0)",1570,fracture,0,1,2.4738,,-9999
"LINESTRING Z (-19.21984603124231 -36.78477731846803 0, -15.360188391593873 -31.88227732304481 0)",1571,fracture,0,1,6.2395,,-9999
"LINESTRING Z (-15.360188391593873 -31.88227732304481 0, -14.935033981362148 -31.342250282095897 0, -14.911831187905602 -31.312778317109675 0)",1572,fracture,0,1,0.7248,,-9999
"LINESTRING Z (-14.911831187905602 -31.312778317109675 0, -13.096597464377863 -29.00708590805513 0)",1573,fracture,0,1,2.9345,,-9999
"LINESTRING Z (-13.096597464377863 -29.00708590805513 0, -13.078133915689655 -28.983633686171615 0)",1574,fracture,0,1,0.0298,,-9999
"LINESTRING Z (-13.078133915689655 -28.983633686171615 0, -13.073422473968813 -28.97764925823231 0, -12.98849755200953 -28.869778439525543 0, -12.986967468285167 -28.867834941901652 0)",1575,fracture,0,1,0.1474,,-9999
"LINESTRING Z (-12.986967468285167 -28.867834941901652 0, -12.60626065284515 -28.38426480817283 0)",1576,fracture,0,1,0.6154,,-9999
"LINESTRING Z (-12.60626065284515 -28.38426480817283 0, -12.392543688171571 -28.11280357607518 0)",1577,fracture,0,1,0.3455,,-9999
"LINESTRING Z (-12.392543688171571 -28.11280357607518 0, -12.26670863684938 -27.952969104697733 0)",1578,fracture,0,1,0.2034,,-9999
"LINESTRING Z (-12.26670863684938 -27.952969104697733 0, -12.14192727508223 -27.794473019654276 0)",1579,fracture,0,1,0.2017,,-9999
"LINESTRING Z (-12.14192727508223 -27.794473019654276 0, -11.940783937624069 -27.53898268785949 0, -11.939613134512642 -27.537495545013076 0)",1580,fracture,0,1,0.3271,,-9999
"LINESTRING Z (-11.939613134512642 -27.537495545013076 0, -11.592104141299295 -27.09609296563996 0)",1581,fracture,0,1,0.5618,,-9999
"LINESTRING Z (-11.592104141299295 -27.09609296563996 0, -11.018365660687794 -26.367335868202634 0)",1582,fracture,0,1,0.9275,,-9999
"LINESTRING Z (-11.018365660687794 -26.367335868202634 0, -10.534548676851726 -25.752796190725423 0)",1583,fracture,0,1,0.7821,,-9999
"LINESTRING Z (-10.534548676851726 -25.752796190725423 0, -9.688589673707064 -24.67826720493105 0)",1584,fracture,0,1,1.3676,,-9999
"LINESTRING Z (-9.688589673707064 -24.67826720493105 0, -9.574412873567052 -24.533240932027006 0)",1585,fracture,0,1,0.1846,,-9999
"LINESTRING Z (-9.574412873567052 -24.533240932027006 0, -8.791194975857017 -23.538405094647246 0)",1586,fracture,0,1,1.2661,,-9999
"LINESTRING Z (-8.791194975857017 -23.538405094647246 0, -8.298015205794384 -22.911972896195806 0)",1587,fracture,0,1,0.7973,,-9999
"LINESTRING Z (-8.298015205794384 -22.911972896195806 0, -8.045612753979484 -22.59137373057135 0)",1588,fracture,0,1,0.408,,-9999
"LINESTRING Z (-8.045612753979484 -22.59137373057135 0, -7.87919437012916 -22.37999070071825 0)",1589,fracture,0,1,0.269,,-9999
"LINESTRING Z (-7.87919437012916 -22.37999070071825 0, -7.684051653156947 -22.132122299325452 0)",1590,fracture,0,1,0.3155,,-9999
"LINESTRING Z (-7.684051653156947 -22.132122299325452 0, -6.877865281633851 -21.108112127515952 0)",1591,fracture,0,1,1.3033,,-9999
"LINESTRING Z (-6.877865281633851 -21.108112127515952 0, -6.343617455016503 -20.429515678794406 0)",1592,fracture,0,1,0.8637,,-9999
"LINESTRING Z (-6.343617455016503 -20.429515678794406 0, -5.904500777955432 -19.871753900866803 0)",1593,fracture,0,1,0.7099,,-9999
LINESTRING EMPTY,1594,fracture,0,1,0.0727,,-9999
"LINESTRING Z (-5.85950391416909 -19.814599317454924 0, -3.4233740552272636 -16.720250611593922 0)",1595,fracture,0,1,3.9382,,-9999
"LINESTRING Z (-3.4233740552272636 -16.720250611593922 0, -2.6590273401946907 -15.749384768868488 0)",1596,fracture,0,1,1.2356,,-9999
"LINESTRING Z (-2.6590273401946907 -15.749384768868488 0, -1.7495597547079345 -14.594187792876463 0)",1597,fracture,0,1,1.4702,,-9999
"LINESTRING Z (-1.7495597547079345 -14.594187792876463 0, -1.7179309783957655 -14.554013225543654 0, -1.6281713432821803 -14.44000140070895 0, -1.624368224947769 -14.435170716395005 0)",1598,fracture,0,1,0.2024,,-9999
"LINESTRING Z (-1.624368224947769 -14.435170716395005 0, -0.9456904136321129 -13.57312069084613 0)",1599,fracture,0,1,1.0971,,-9999
"LINESTRING Z (-0.9456904136321129 -13.57312069084613 0, -0.3135604735126719 -12.770195323397033 0)",1600,fracture,0,1,1.0219,,-9999
"LINESTRING Z (-0.3135604735126719 -12.770195323397033 0, -0.2178191489958235 -12.648585614239405 0)",1601,fracture,0,1,0.1548,,-9999
"LINESTRING Z (-0.2178191489958235 -12.648585614239405 0, -0.0474081367927509 -12.432131186270576 0)",1602,fracture,0,1,0.2755,,-9999
"LINESTRING Z (-0.0474081367927509 -12.432131186270576 0, 0.0851507861403471 -12.2637561178715 0)",1603,fracture,0,1,0.2143,,-9999
"LINESTRING Z (0.0851507861403471 -12.2637561178715 0, 0.5299741261943259 -11.698745791521052 0, 0.5323836019101725 -11.695685298651279 0, 0.5789472715513231 -11.636540573518761 0)",1604,fracture,0,1,0.7983,,-9999
"LINESTRING Z (0.5789472715513231 -11.636540573518761 0, 1.6827920299576673 -10.234447582823352 0)",1605,fracture,0,1,1.7845,,-9999
"LINESTRING Z (1.6827920299576673 -10.234447582823352 0, 2.162226670019855 -9.62547431623987 0)",1606,fracture,0,1,0.7751,,-9999
"LINESTRING Z (2.162226670019855 -9.62547431623987 0, 2.5886999363750554 -9.08377207693324 0)",1607,fracture,0,1,0.6894,,-9999
"LINESTRING Z (2.5886999363750554 -9.08377207693324 0, 3.093352876351566 -8.442766768454502 0)",1608,fracture,0,1,0.8158,,-9999
"LINESTRING Z (3.093352876351566 -8.442766768454502 0, 5.791010576590119 -5.016227915055694 0)",1609,fracture,0,1,4.361,,-9999
"LINESTRING Z (5.791010576590119 -5.016227915055694 0, 7.516881839637733 -2.824042843438125 0)",1610,fracture,0,1,2.79,,-9999
"LINESTRING Z (7.516881839637733 -2.824042843438125 0, 8.181709481813877 -1.979585169460948 0)",1611,fracture,0,1,1.0748,,-9999
"LINESTRING Z (8.181709481813877 -1.979585169460948 0, 9.830311979050574 0.1144538593203185 0)",1612,fracture,0,1,2.6651,,-9999
"LINESTRING Z (9.830311979050574 0.1144538593203185 0, 11.561254118006053 2.313079908722991 0)",1613,fracture,0,1,2.7982,,-9999
"LINESTRING Z (11.561254118006053 2.313079908722991 0, 12.623471489856096 3.662298193562274 0)",1614,fracture,0,1,1.7172,,-9999
"LINESTRING Z (12.623471489856096 3.662298193562274 0, 13.596453255345393 4.898170269846386 0)",1615,fracture,0,1,1.5729,,-9999
"LINESTRING Z (13.596453255345393 4.898170269846386 0, 14.012951275551469 5.427202047478368 0)",1616,fracture,0,1,0.6733,,-9999
"LINESTRING Z (14.012951275551469 5.427202047478368 0, 15.389892123766561 7.176179063659365 0)",1617,fracture,0,1,2.226,,-9999
"LINESTRING Z (15.389892123766561 7.176179063659365 0, 16.513266619895667 8.603078539290875 0)",1618,fracture,0,1,1.816,,-9999
"LINESTRING Z (16.513266619895667 8.603078539290875 0, 18.27685205412368 10.843167788247895 0)",1619,fracture,1,1,2.851,,-9999
"LINESTRING Z (33.168494765568624 29.75838906972739 0, 33.54061580442554 30.231053632654554 0)",1620,fracture,1,1,0.6016,,-9999
"LINESTRING Z (33.54061580442554 30.231053632654554 0, 33.87196578596108 30.651931190880013 0)",1621,fracture,0,1,0.5357,,-9999
"LINESTRING Z (33.87196578596108 30.651931190880013 0, 33.87287889333628 30.653091011081877 0, 34.175280321603815 31.037198395495533 0)",1622,fracture,0,1,0.4903,,-9999
"LINESTRING Z (34.175280321603815 31.037198395495533 0, 35.61172694008354 32.86175906848932 0)",1623,fracture,0,1,2.3222,,-9999
"LINESTRING Z (35.61172694008354 32.86175906848932 0, 36.283990749231855 33.715662090202144 0)",1624,fracture,0,1,1.0868,,-9999
"LINESTRING Z (36.283990749231855 33.715662090202144 0, 36.657227667349694 34.1897440322293 0)",1625,fracture,0,1,0.6034,,-9999
"LINESTRING Z (36.657227667349694 34.1897440322293 0, 37.865887860041084 35.72497257899686 0, 37.87470382533128 35.73617053327935 0)",1626,fracture,0,1,1.9682,,-9999
"LINESTRING Z (37.87470382533128 35.73617053327935 0, 38.17890839302898 36.122568248047 0)",1627,fracture,0,1,0.4918,,-9999
"LINESTRING Z (38.17890839302898 36.122568248047 0, 39.556114504495206 37.87188219905717 0)",1628,fracture,0,1,2.2264,,-9999
"LINESTRING Z (39.556114504495206 37.87188219905717 0, 39.602296393750876 37.93054199041762 0)",1629,fracture,0,1,0.0747,,-9999
"LINESTRING Z (39.602296393750876 37.93054199041762 0, 39.73525430539188 38.09942385043432 0)",1630,fracture,0,1,0.2149,,-9999
"LINESTRING Z (39.73525430539188 38.09942385043432 0, 39.91958616190704 38.33356040089901 0)",1631,fracture,0,1,0.298,,-9999
"LINESTRING Z (39.91958616190704 38.33356040089901 0, 40.99675646265137 39.70177175213951 0)",1632,fracture,0,1,1.7413,,-9999
"LINESTRING Z (40.99675646265137 39.70177175213951 0, 41.603478116150924 40.472423758408034 0)",1633,fracture,0,1,0.9808,,-9999
"LINESTRING Z (41.603478116150924 40.472423758408034 0, 42.58036780497682 41.71325964131141 0)",1634,fracture,0,1,1.5792,,-9999
"LINESTRING Z (42.58036780497682 41.71325964131141 0, 42.898126341135686 42.11687347639925 0)",1635,fracture,0,1,0.5137,,-9999
"LINESTRING Z (42.898126341135686 42.11687347639925 0, 43.170374999005844 42.46268110199061 0)",1636,fracture,0,1,0.4401,,-9999
"LINESTRING Z (43.170374999005844 42.46268110199061 0, 43.85211220560838 43.32861714199472 0)",1637,fracture,0,1,1.1021,,-9999
"LINESTRING Z (43.85211220560838 43.32861714199472 0, 44.34192933208944 43.95077814292494 0)",1638,fracture,0,1,0.7918,,-9999
"LINESTRING Z (44.34192933208944 43.95077814292494 0, 44.686360815562054 44.38827169903783 0)",1639,fracture,0,1,0.5568,,-9999
"LINESTRING Z (44.686360815562054 44.38827169903783 0, 45.017034702148216 44.80829048796412 0)",1640,fracture,0,1,0.5346,,-9999
"LINESTRING Z (45.017034702148216 44.80829048796412 0, 45.599996111066176 45.548762460191305 0)",1641,fracture,0,1,0.9424,,-9999
"LINESTRING Z (45.599996111066176 45.548762460191305 0, 46.45598900577903 46.63603639850733 0)",1642,fracture,1,1,1.3838,,-9999
"LINESTRING Z (-33.618950151151246 -60.02314500267892 0, -32.239204636182066 -58.270605525773995 0)",1643,fracture,1,1,2.2305,,-9999
"LINESTRING Z (-32.239204636182066 -58.270605525773995 0, -31.09392627408905 -56.81588397035885 0, -31.083032284149866 -56.80204652916242 0)",1644,fracture,0,1,1.8691,,-9999
"LINESTRING Z (-31.083032284149866 -56.80204652916242 0, -30.84215965813639 -56.496092437328464 0)",1645,fracture,0,1,0.3894,,-9999
"LINESTRING Z (-30.84215965813639 -56.496092437328464 0, -30.649035342825226 -56.25078779030403 0)",1646,fracture,0,1,0.3122,,-9999
