id;Fault;Set;dir;geometry;og_line_id;type;censored;f_set;length;b_group
;0.0;1.0;151.72846;LINESTRING (636966.0747810656 4518528.734214463, 636966.2251174485 4518528.395298231, 636966.3101761915 4518528.201443422, 636966.411719187 4518528.067591291, 636966.4967779301 4518527.982532548, 636966.5277683248 4518527.903408135, 636966.5739242319 4518527.766918525, 636966.614145808 4518527.731312539);1578;fracture;0;1;1.1535;-9999
;0.0;1.0;139.12705;LINESTRING (636966.5310651753 4518527.7695560055, 636966.6695328965 4518527.617241512, 636966.8073412476 4518527.441189695, 636966.8403097526 4518527.377890165, 636966.941193378 4518527.27766591, 636967.006471018 4518527.203816459, 636967.0288896014 4518527.14908874, 636967.1238388959 4518527.01457724, 636967.2972532323 4518526.835887942, 636967.4291272525 4518526.686210929, 636967.5280327677 4518526.509499743, 636967.6361694642 4518526.332129185, 636967.7100189155 4518526.243773592, 636967.7930995482 4518526.187067763, 636967.9005768746 4518526.084206027, 636967.9605795537 4518525.995191064, 636968.0430008164 4518525.875845076, 636968.13201578 4518525.795401923, 636968.2071839714 4518525.71034318, 636968.5151098085 4518525.476926165);1579;fracture;0;1;3.0609;-9999
;0.0;1.0;122.71714;LINESTRING (636968.4834600437 4518525.393186161, 636968.9186443102 4518525.093832135, 636969.225251407 4518524.877558743, 636969.3980063734 4518524.79184063, 636969.5420787403 4518524.69853976, 636969.7827488271 4518524.5290816445, 636969.99836285 4518524.404460696, 636970.1829864782 4518524.323358173, 636970.3478290035 4518524.248189981, 636970.573992948 4518524.062906982, 636970.7533416154 4518523.934989183);1580;fracture;0;1;2.7068;-9999
;0.0;1.0;119.10916;LINESTRING (637069.6647910547 4518543.847966229, 637070.1962433557 4518543.581580708, 637070.7197832158 4518543.302007785, 637070.8503384957 4518543.166177545, 637071.3198100075 4518542.909023205, 637071.5453145818 4518542.800886509);1581;fracture;0;1;2.1618;-9999
;0.0;1.0;117.61037;LINESTRING (637070.1593186302 4518543.39695708, 637070.6380213234 4518543.101559275, 637071.1114490556 4518542.857592338, 637071.520258518 4518542.632087763, 637071.8367561664 4518542.489663822, 637072.2218283052 4518542.318227597);1582;fracture;0;1;2.3306;-9999
;1.0;1.0;121.0715;LINESTRING (636986.5811911981 4518487.586882699, 636986.7851014017 4518487.406215292, 636986.9415369582 4518487.293627848, 636987.1241824761 4518487.1732928045, 636987.2623205122 4518487.109333904, 636987.340126184 4518487.101421463, 636987.3800180752 4518487.110652645, 636987.7360779296 4518486.919765001, 636987.9520216376 4518486.828112557, 636988.1478545576 4518486.710414994, 636988.3614904702 4518486.5581005, 636988.50770579 4518486.456392662, 636988.6044683523 4518486.406939904, 636988.6951317413 4518486.365069903, 636988.9796087288 4518486.207150764, 636989.3139093699 4518485.98428367, 636989.372841914 4518485.943122111, 636989.5466670154 4518485.830650437, 636989.8750333256 4518485.629542556, 636990.0932848289 4518485.470634362);1583;fracture;0;1;4.1325;-9999
;0.0;1.0;120.84956;LINESTRING (637030.0682359517 4518485.9053292535, 637030.7942024325 4518485.476079318, 637031.6685271861 4518484.943967647, 637032.4281215421 4518484.514717711, 637032.9879267577 4518484.17843896, 637033.5576225247 4518483.824357216, 637033.9156604894 4518483.606765083, 637034.2954576674 4518483.410932163, 637034.5051373595 4518483.244770898, 637034.744488706 4518483.1122375075);1584;fracture;0;1;5.4506;-9999
;0.0;1.0;112.04298;LINESTRING (637037.2062469769 4518482.103401251, 637037.4861495846 4518481.975813137, 637037.7274790416 4518481.855148409, 637038.1221120468 4518481.69788864, 637038.5058654454 4518481.56535525, 637038.5790555266 4518481.547552258);1585;fracture;0;1;1.4836;-9999
;0.0;1.0;127.72981;LINESTRING (637029.2156704114 4518485.5957549885, 637029.3679849047 4518485.524543017, 637029.5559053834 4518485.392009627, 637030.102852882 4518484.941000478, 637030.3194559601 4518484.752090945, 637030.4411097437 4518484.594831176, 637030.4777047843 4518484.570104797, 637030.5855117957 4518484.483067944, 637030.8634362931 4518484.306027072, 637030.9395935398 4518484.217012109, 637031.3005986699 4518483.982606038);1586;fracture;0;1;2.6531;-9999
;0.0;1.0;123.19788;LINESTRING (637030.2680250922 4518484.436582352, 637030.528146597 4518484.241738487, 637030.9089328301 4518483.99843092, 637031.0760831507 4518483.9163393425, 637031.3747778063 4518483.70468154, 637031.5854465534 4518483.598852639, 637031.8346884515 4518483.460384917, 637032.2609712216 4518483.177515144, 637032.5142998641 4518483.009665967, 637032.7159365912 4518482.88475482, 637033.1234273134 4518482.566279061, 637033.4211329139 4518482.373413307);1587;fracture;0;1;3.7746;-9999
;0.0;1.0;113.55266;LINESTRING (636996.7761450388 4518496.668227404, 636996.8938426018 4518496.598004488, 636996.9789013448 4518496.569321889, 636997.1173690659 4518496.50800047, 636997.3201253719 4518496.451624326, 636997.3557313574 4518496.424919837, 636997.4259542731 4518496.410578538, 636997.4724398652 4518496.408600427, 636997.5520588049 4518496.369532749, 636997.6618439266 4518496.321563574, 636997.7553096385 4518496.299309833, 636997.8655892877 4518496.257274989, 636998.097028193 4518496.163809278, 636998.1939555977 4518496.117323686, 636998.2523098517 4518496.065892818, 636998.3541825322 4518496.029297777, 636998.4540771025 4518496.003582343, 636998.6736473459 4518495.924457933, 636999.034652476 4518495.753351391, 636999.184988859 4518495.686095641, 636999.2997192565 4518495.605982174, 636999.538081548 4518495.5080657145, 636999.6073154085 4518495.4526786255, 636999.6646806073 4518495.428941302, 636999.7655642327 4518495.394324372, 636999.9792001453 4518495.297396967, 637000.3095445657 4518495.157940191, 637000.6982432401 4518494.95419483, 637000.9455070279 4518494.866168921, 637001.4093738938 4518494.648576788);1588;fracture;0;1;5.0798;-9999
;0.0;1.0;114.18413;LINESTRING (637002.5448092072 4518494.51406529, 637003.0155994591 4518494.357794576, 637003.4112215196 4518494.227239296, 637004.0699322502 4518493.995800391, 637004.7128180984 4518493.710952507, 637005.0688779528 4518493.491382264, 637005.2844919756 4518493.386542417, 637005.4882373367 4518493.224337372, 637005.6069239548 4518493.166972173, 637005.8007787644 4518493.093782092, 637006.0124365668 4518492.986964135, 637006.1627729498 4518492.897949172, 637006.2913501194 4518492.832671532, 637006.524767135 4518492.696181921, 637006.760162261 4518492.62101373);1589;fracture;0;1;4.645;-9999
;0.0;1.0;117.31782;LINESTRING (637006.9985245524 4518493.545780297, 637007.1340251082 4518493.395443914, 637007.2319415681 4518493.2965383995, 637007.4208511019 4518493.199610996, 637007.5256909478 4518493.109606978, 637007.9608752143 4518492.824759094, 637008.2051718367 4518492.680357042, 637008.3110007378 4518492.64178389, 637008.4197968047 4518492.587385856, 637008.9855363511 4518492.346056399, 637009.725349604 4518492.059230405, 637010.3880165553 4518491.778338742, 637010.5581340413 4518491.707126771);1590;fracture;0;1;4.0429;-9999
;1.0;1.0;133.17766;LINESTRING (637025.6778201353 4518473.2117954455, 637025.8380470697 4518473.1356382, 637026.0823436921 4518472.896286853, 637026.1992376724 4518472.786352346, 637026.5442324476 4518472.45813542, 637026.8369927724 4518472.196035806, 637027.259319322 4518471.863713275, 637027.5362547642 4518471.585788778, 637027.8873693428 4518471.171374671, 637028.3482690433 4518470.674868985, 637028.7893876407 4518470.1763851885, 637029.1523708812 4518469.815380058, 637029.328422698 4518469.637350131, 637029.7092089312 4518469.371294295, 637030.1523056389 4518469.01325633);1591;fracture;0;1;6.1615;-9999
;1.0;1.0;138.71945;LINESTRING (637027.024913251 4518476.315450508, 637027.2514068807 4518476.117639477, 637027.5698826393 4518475.758612458, 637027.8309931993 4518475.424311817, 637028.051552498 4518475.119682829, 637028.3977218008 4518474.673618956, 637028.5945437759 4518474.431300444, 637028.7765299238 4518474.20183965, 637028.9051070934 4518474.000072399, 637029.0406076491 4518473.863582789, 637029.3541381321 4518473.519391596, 637029.6152486919 4518473.31663529, 637029.7853661779 4518473.101021267, 637029.8101399208 4518473.072113279, 637030.099885716 4518472.76375346, 637030.4816610045 4518472.37802195);1592;fracture;0;1;5.2569;-9999
;0.0;1.0;136.78273;LINESTRING (637019.0162864308 4518524.048982961, 637019.1468417107 4518523.843259489, 637019.3565214027 4518523.669185783, 637019.8965455152 4518523.222132855, 637020.18930584 4518522.92739442, 637020.3752482083 4518522.695955514, 637020.4682193925 4518522.519903697, 637020.5809716798 4518522.328026998, 637020.8460384603 4518522.100544313, 637021.1219848474 4518521.783057611, 637021.2090217007 4518521.668821742, 637021.3005093022 4518521.57733414, 637021.388040683 4518521.520957997, 637021.4023819827 4518521.5095838625);1593;fracture;0;1;3.5165;-9999
;0.0;1.0;126.18532;LINESTRING (637020.0508381188 4518522.404678775, 637020.261506866 4518522.293904599, 637020.5967965622 4518522.050597032, 637020.6875423724 4518521.961582067, 637020.9135414744 4518521.814707378, 637021.1741575068 4518521.619863513, 637021.2888879043 4518521.523430636, 637021.3388351894 4518521.49623162, 637021.4041128294 4518521.424030594, 637021.4773029105 4518521.361225592);1594;fracture;0;1;1.7749;-9999
;0.0;1.0;124.14603;LINESTRING (637019.8923420311 4518522.408882259, 637020.0362495555 4518522.2822832, 637020.1870804661 4518522.158156779, 637020.2696665712 4518522.103758745, 637020.3487909833 4518522.099307997);1595;fracture;0;1;0.5651;-9999
;1.0;1.0;129.03279;LINESTRING (637019.9521798681 4518499.293179803, 637020.2014217662 4518499.007342864, 637020.4229701201 4518498.696779546, 637020.8581543864 4518498.222033074, 637021.0925604572 4518497.913447867, 637021.3289446383 4518497.653326362, 637021.6424751212 4518497.306168004, 637021.9203996187 4518497.0658276025, 637022.2171161639 4518496.78889216, 637022.596913342 4518496.405138762, 637022.7601074419 4518496.282495923, 637022.9816557957 4518496.107433161, 637023.2378210799 4518495.94028284, 637023.3584858082 4518495.86264201, 637023.4098525501 4518495.8202920975, 637023.4824885977 4518495.778572323, 637023.5387411095 4518495.735053896, 637023.5516130306 4518495.725433876, 637023.645311802 4518495.638868283, 637023.7437227896 4518495.537737393, 637023.9546388008 4518495.360449256, 637024.1697582962 4518495.20467307, 637024.5545007499 4518494.924275934, 637024.7800053244 4518494.745256951, 637024.9728710789 4518494.618163364, 637025.1523845887 4518494.518763323, 637025.3487120362 4518494.365459775, 637025.4426722755 4518494.326886624, 637025.6676823224 4518494.211661699, 637025.9317600477 4518494.068743229, 637026.0806128479 4518493.973793934, 637026.7249822787 4518493.631086324, 637026.8968306114 4518493.514872345, 637026.9957361264 4518493.436736988, 637027.0521122701 4518493.392229506, 637027.2004705428 4518493.3054399155, 637027.3305312952 4518493.229035404, 637027.4818567333 4518493.115788589, 637027.8055250316 4518492.881877048, 637027.9543778319 4518492.781982478, 637028.0641629536 4518492.712748618, 637028.1774097685 4518492.624722709);1596;fracture;0;1;10.6872;-9999
;0.0;1.0;121.94997;LINESTRING (636992.9250115458 4518490.60235219, 636992.9667991259 4518490.550179531, 636993.0488907035 4518490.46660437, 636993.093232386 4518490.443772257, 636993.2143101775 4518490.374374977, 636993.3332440595 4518490.297723203, 636993.4741844186 4518490.224038594, 636993.8144193905 4518490.062328078, 636993.9682174664 4518489.944135987, 636994.1299279836 4518489.849186692, 636994.3885659057 4518489.696872199, 636994.6956675302 4518489.498072114);1597;fracture;0;1;2.0981;-9999
;0.0;1.0;125.94255;LINESTRING (637026.1476213346 4518493.868706829, 637026.3582900818 4518493.7015565075, 637026.4295020527 4518493.645180364, 637026.4492831557 4518493.593749496, 637026.726218598 4518493.399894687, 637026.948756007 4518493.253514525, 637027.2078884565 4518493.0695502665, 637027.6539523298 4518492.757008838, 637028.0604539969 4518492.47908434, 637028.2552978616 4518492.34061662);1598;fracture;0;1;2.6132;-9999
;0.0;1.0;120.92833;LINESTRING (637025.5274837551 4518493.425115595, 637025.6610062005 4518493.360332482, 637025.9512938873 4518493.2020836575, 637026.2173497231 4518493.062132354, 637026.3899398469 4518492.966194005, 637026.4977468584 4518492.906356168, 637026.5931906805 4518492.819813842, 637026.8172116722 4518492.677884428, 637027.1777222747 4518492.444467412, 637027.2736606244 4518492.388091269, 637027.3785004704 4518492.319351936, 637027.4101502352 4518492.297098196);1599;fracture;0;1;2.1993;-9999
;1.0;1.0;125.84674;LINESTRING (637024.0023607119 4518494.708414657, 637024.1774234737 4518494.626817607, 637024.3396285184 4518494.519999651, 637024.516174863 4518494.405269254, 637024.6299162053 4518494.333068226, 637024.9617442086 4518494.106574597, 637025.1931831139 4518493.920632228, 637025.4355016259 4518493.775735649, 637025.7426032504 4518493.594738558, 637025.8944232161 4518493.519075839, 637026.1421815314 4518493.383575283, 637026.44433788 4518493.167466733, 637026.6203896969 4518493.027515429, 637026.8839728946 4518492.844540225, 637027.0120555367 4518492.72733719, 637027.1346983754 4518492.585407776, 637027.3211352712 4518492.382156943, 637027.4101502334 4518492.297098198, 637027.4101502334 4518492.297098198, 637027.4101502352 4518492.297098196, 637027.4101502446 4518492.29709819, 637027.4101502446 4518492.29709819, 637027.5679045315 4518492.193741938, 637028.5955328334 4518491.401014236, 637028.8991727647 4518491.157706668, 637029.1602833247 4518490.971764299, 637029.2374296264 4518490.926267763);1600;fracture;0;1;6.4851;-9999
;0.0;1.0;119.23766;LINESTRING (637032.6743962766 4518489.073767466, 637032.8969336856 4518488.897715649, 637033.1788144037 4518488.717707612, 637033.3993737024 4518488.610889656, 637033.7138932404 4518488.477367209, 637034.0472048263 4518488.301315392, 637034.065007819 4518488.295381062);1601;fracture;0;1;1.6007;-9999
;0.0;1.0;117.56559;LINESTRING (637058.6004989526 4518508.812341122, 637059.2394285802 4518508.509690246, 637059.7853870236 4518508.212973701, 637060.1552936501 4518507.94790692, 637060.6676242184 4518507.645256043, 637061.2531448678 4518507.384145484, 637061.8089938627 4518507.196225006, 637062.222418916 4518506.962807991, 637062.746618146 4518506.640376011, 637062.8445346055 4518506.596857586);1602;fracture;0;1;4.8037;-9999
;0.0;1.0;124.72375;LINESTRING (637062.8902784067 4518507.582203781, 637063.2740318052 4518507.279552905, 637063.7042707958 4518506.9877816355, 637064.1884132923 4518506.695021311, 637064.4094671187 4518506.545673982, 637064.5899696838 4518506.404239096);1603;fracture;0;1;2.0704;-9999
;0.0;1.0;127.20536;LINESTRING (637039.3115667149 4518458.370584695, 637039.3935907197 4518458.317616407, 637039.6618236555 4518457.988505872, 637039.8952406711 4518457.708603265, 637040.1924517441 4518457.48112058, 637040.3872956089 4518457.313970259, 637040.6276360105 4518457.2096249405, 637040.8279196786 4518457.092421905, 637041.0959536246 4518456.867906386, 637041.2082113842 4518456.766528233, 637041.4070114695 4518456.66515008, 637041.6799906911 4518456.462393774, 637042.0083570014 4518456.286341958, 637042.1883650388 4518456.146885181, 637042.288259609 4518456.01237368, 637042.4840925289 4518455.84126714, 637042.6690458423 4518455.772033279, 637042.9083971888 4518455.613784455, 637043.2337963337 4518455.361575391, 637043.5720531953 4518455.136070817);1604;fracture;0;1;5.4064;-9999
;0.0;1.0;117.87345;LINESTRING (637043.0641733753 4518455.4110281505, 637043.2154988133 4518455.280967398, 637043.4123207885 4518455.179589245, 637043.6670024898 4518455.072771288, 637043.7485995397 4518455.03765983, 637043.7748095013 4518455.035187193);1605;fracture;0;1;0.8123;-9999
;0.0;1.0;110.79542;LINESTRING (637043.6373308353 4518455.0455722725, 637043.7990413525 4518454.979800105, 637043.9439379321 4518454.922929433, 637044.116528056 4518454.863586124);1606;fracture;0;1;0.5127;-9999
;0.0;1.0;122.18059;LINESTRING (637039.5322574308 4518457.5325514525, 637040.2770159596 4518457.114181124, 637040.6034041595 4518456.915381038, 637041.1978263053 4518456.503934095, 637041.4183856039 4518456.34568527);1607;fracture;0;1;2.2308;-9999
;0.0;1.0;120.60162;LINESTRING (637042.9217494336 4518454.885839867, 637043.0780201475 4518454.848255772, 637043.3114371632 4518454.70583183, 637043.6734313485 4518454.460546153, 637044.0156444308 4518454.270647564, 637044.3697261749 4518453.997668342, 637044.907772177 4518453.552593525, 637045.4695555029 4518453.249942648, 637045.7880312615 4518453.125321699, 637046.5594942794 4518452.749480741, 637046.8344516114 4518452.628816013, 637047.0263283107 4518452.54573538, 637047.2122706791 4518452.425070652, 637047.5920678572 4518452.148135209, 637047.8650470788 4518451.962192841);1608;fracture;0;1;5.7778;-9999
;0.0;1.0;114.78648;LINESTRING (637036.6234462316 4518454.331968985, 637037.248529087 4518454.060967874, 637037.9725174577 4518453.750404556, 637038.6925496076 4518453.511053209, 637039.0327845796 4518453.31917651, 637039.1494930873 4518453.223238159, 637039.2741140364 4518453.169829181, 637039.3724908645 4518453.1288103275, 637039.4828046733 4518453.1114749275, 637039.7943570458 4518453.013558467, 637039.8705142925 4518452.995755475, 637039.9506277597 4518452.943335552, 637040.0772268191 4518452.8503643675, 637040.4970807306 4518452.626837904, 637040.7235743603 4518452.520019948, 637040.7868738899 4518452.4537532525, 637040.8719326329 4518452.434961204, 637040.9609475965 4518452.378585061, 637041.1053496485 4518452.285613877, 637041.3783288702 4518452.136266549);1609;fracture;0;1;5.2741;-9999
;0.0;1.0;116.0111;LINESTRING (637037.5696629317 4518453.370669196, 637037.7496709692 4518453.299457226, 637037.9296790067 4518453.217365649, 637038.022650191 4518453.157033284, 637038.1126542097 4518453.13131785, 637038.3253010672 4518453.025488949, 637038.4331080787 4518452.949331703);1610;fracture;0;1;0.9654;-9999
;0.0;1.0;122.70131;LINESTRING (637037.2047015813 4518454.86908775, 637037.5014181265 4518454.660397113, 637037.8584670362 4518454.432914428, 637038.1284790924 4518454.274665604, 637038.2531000414 4518454.240048674, 637038.3589289426 4518454.203453633, 637038.4973966638 4518454.111471504, 637038.6200395024 4518454.007620714, 637038.8099380916 4518453.838492283);1611;fracture;0;1;1.9216;-9999
;0.0;1.0;134.76928;LINESTRING (637038.4222284722 4518454.599075694, 637038.676415646 4518454.365658678, 637038.7674087199 4518454.290490487, 637038.7842226574 4518454.255873556, 637038.8356535253 4518454.183672531, 637038.9078545513 4518454.119383946, 637038.9958804598 4518454.046193864, 637039.0987421955 4518453.926518192, 637039.1620417251 4518453.865196772);1612;fracture;0;1;1.0473;-9999
;0.0;1.0;128.75214;LINESTRING (637038.6507002123 4518457.617672018, 637038.949394868 4518457.271502715, 637039.0661033759 4518457.093472787, 637039.2401770825 4518456.958961287, 637039.3883157559 4518456.836318448, 637039.9147126955 4518456.393221741, 637040.3953934989 4518456.060899209, 637040.7534314636 4518455.805722981, 637040.9611330453 4518455.6652771495, 637041.2993899069 4518455.354713832, 637041.519454678 4518455.153441107, 637041.72913437 4518455.035743544, 637042.0095315054 4518454.894803185, 637042.1880559601 4518454.774138456, 637042.2014082046 4518454.767709598);1613;fracture;0;1;4.5872;-9999
;0.0;1.0;110.15975;LINESTRING (637039.8044330464 4518458.375782786, 637040.4413845636 4518458.19973097, 637041.2187819124 4518457.93862041, 637042.0199165847 4518457.645860085, 637042.656868102 4518457.394640077, 637043.3551410387 4518457.072208097);1614;fracture;0;1;3.7877;-9999
;0.0;1.0;122.54107;LINESTRING (637037.8124759718 4518456.999018016, 637038.3238174848 4518456.628122335, 637038.7206422548 4518456.419536685);1615;fracture;0;1;1.08;-9999
;0.0;1.0;121.47425;LINESTRING (637032.9987445518 4518459.787164492, 637033.4101914946 4518459.472644953, 637033.57635276 4518459.308461798, 637034.0352743501 4518458.960314385, 637034.6247512201 4518458.629969965, 637035.1291693472 4518458.370837515, 637035.4654480985 4518458.171048375, 637036.3694445067 4518457.62113371, 637036.895621847 4518457.4015634665);1616;fracture;0;1;4.5898;-9999
;0.0;1.0;128.60042;LINESTRING (637004.5564855722 4518539.580177863, 637005.1340937805 4518539.154884148, 637005.7690671874 4518538.711787441, 637006.3189818513 4518538.252865852, 637006.5959172937 4518538.021426947, 637006.8194437579 4518537.922521432, 637007.0172547881 4518537.797900483, 637007.3851833042 4518537.526899371, 637007.8124551295 4518537.111496208, 637008.2832453814 4518536.6050999705);1617;fracture;0;1;4.7913;-9999
;0.0;1.0;123.52623;LINESTRING (637009.9052958292 4518536.282667991, 637010.17234072 4518536.140244049, 637010.4116920665 4518535.962214122, 637010.821160899 4518535.744621988, 637011.2009580771 4518535.511204973, 637011.5451492696 4518535.2599849645, 637011.8834061313 4518535.006786846, 637012.1445166912 4518534.799085264);1618;fracture;0;1;2.6927;-9999
;1.0;1.0;130.62031;LINESTRING (637001.7910873696 4518541.119147678, 637002.0027451719 4518540.972767516, 637002.1946218712 4518540.776934596, 637002.4952946372 4518540.517802146, 637002.5229881813 4518540.479228996, 637002.5427692843 4518540.435710569, 637002.7504708661 4518540.319002061, 637002.9561943376 4518540.147895521, 637003.3310462397 4518539.836343148, 637003.6139160129 4518539.678094323, 637003.7434822378 4518539.603915187, 637004.1173450849 4518539.284450373, 637004.2973531224 4518539.160818479, 637004.6286865979 4518538.864101934, 637005.060903699 4518538.476392315, 637005.1617873244 4518538.407158454, 637005.2883863837 4518538.296384277, 637005.3417953618 4518538.256822071, 637005.408062057 4518538.2548439605, 637005.46048198 4518538.240008133, 637005.5989497011 4518538.142091674, 637005.8630274264 4518537.965050802, 637006.2101857845 4518537.681191972, 637006.4139311456 4518537.509096376, 637006.6433919406 4518537.201500224, 637006.7096586358 4518537.080835495, 637006.7769143861 4518536.924564782, 637006.9668129751 4518536.755436351, 637007.1923175495 4518536.52696461, 637007.4356251167 4518536.277722713);1619;fracture;0;1;7.5216;-9999
;0.0;1.0;121.22711;LINESTRING (637002.6683792885 4518539.150927928, 637002.9017963042 4518539.003558711, 637003.1164212719 4518538.884872093, 637003.3335188776 4518538.771130749, 637003.6099597923 4518538.574803302, 637003.8740375178 4518538.402213178, 637003.9788773638 4518538.333473845, 637004.090640596 4518538.244953409, 637004.3903243066 4518538.068407064, 637004.5629144305 4518537.983348322, 637004.7661652641 4518537.85526568, 637004.9249086158 4518537.758338274, 637005.0673325575 4518537.657454649, 637005.3017386283 4518537.517997873, 637005.59103726 4518537.364199797, 637005.6978552163 4518537.314252512);1620;fracture;0;1;3.5482;-9999
;1.0;1.0;123.36911;LINESTRING (636984.9981496003 4518552.69368233, 636985.5740293441 4518552.222444685, 636986.4990738862 4518551.559640185, 636987.1445878346 4518551.118731104, 636987.8448551983 4518550.565433434, 636988.7554909469 4518549.922801244, 636989.5249205194 4518549.42137523, 636990.2770595397 4518548.8651958015, 636991.0407255946 4518548.355124512, 636991.8216822019 4518547.919978948, 636992.5882300156 4518547.392617106, 636993.1242371334 4518546.986289131, 636993.968592432 4518546.533853016, 636994.4930725151 4518546.23703187, 636994.8071842128 4518545.8969843425, 636995.3143737437 4518545.490656366, 636996.0492222118 4518544.960412765, 636996.8503511299 4518544.502213133, 636997.6687706002 4518544.118939226, 636998.6384824017 4518543.724138282, 636999.370449111 4518543.450371206, 637000.0188448181 4518543.240002821, 637000.3545697065 4518543.215507872, 637000.6384229383 4518543.080065213, 637001.3516582162 4518542.75442648, 637002.1671959278 4518542.296226847, 637002.5663195074 4518541.984996907, 637002.8876356023 4518541.802725666, 637003.3256629191 4518541.5599374585, 637003.837175088 4518541.209803777, 637004.257911858 4518540.910100873, 637004.9423295486 4518540.486482344, 637005.1671067271 4518540.313576822, 637005.4826593045 4518540.042691505, 637005.6858232928 4518539.836645758, 637006.0878286313 4518539.532620215, 637006.3284554826 4518539.361155572, 637006.5352216689 4518539.225712915, 637006.7924186328 4518539.029753324, 637006.9523562405 4518538.921687373, 637007.0935624167 4518538.79488999, 637007.4256851067 4518538.524725113, 637007.5877840334 4518538.391443773, 637007.8507445148 4518538.2444740785, 637007.9480038709 4518538.200527258, 637008.0654355378 4518538.121278894, 637008.2232118265 4518537.933964578, 637008.390353831 4518537.8417483, 637008.7239174002 4518537.601121449, 637008.8557578607 4518537.502421213, 637009.0394699776 4518537.343204046, 637009.3067530968 4518537.114824669, 637009.4551636698 4518536.988747726, 637009.5999720444 4518536.886445293, 637009.8607712066 4518536.722905486, 637010.0927527817 4518536.53559117, 637010.1993778535 4518536.449138409, 637011.1164975591 4518535.826678529, 637011.437813654 4518535.575965523, 637011.6957310574 4518535.3598336205, 637011.9983157207 4518535.1581105115, 637012.2202111405 4518534.980882352, 637012.4147298526 4518534.799331554, 637012.7201962745 4518534.601931083, 637012.9464143323 4518534.449197873, 637013.0962657846 4518534.341131921, 637013.4292993327 4518534.124549648, 637013.6271103629 4518533.9504759405, 637013.8684398198 4518533.588481756, 637014.4638510207 4518533.080107408, 637014.76012567 4518532.736514891, 637015.7689292392 4518532.069537324, 637016.8527677847 4518531.485931953, 637017.682321133 4518531.081576804, 637018.1658798686 4518530.8106171675, 637018.6285955553 4518530.527151702, 637019.0954798518 4518530.339564261, 637019.4987928488 4518530.052972339, 637019.9000215414 4518529.747621672, 637020.1147049456 4518529.566287146, 637020.2689435078 4518529.464156207);1621;fracture;1;1;42.5441;-9999
;0.0;1.0;126.80258;LINESTRING (637015.4568623921 4518533.344185133, 637015.7516008272 4518533.113735283, 637015.9474337471 4518532.937683466, 637016.2095333621 4518532.629098259, 637016.3974538408 4518532.481729042, 637016.680323614 4518532.257213523, 637016.9889088213 4518532.022807451, 637017.2460631606 4518531.837854138, 637017.438928915 4518531.719167519, 637017.6169588421 4518531.612349563, 637017.7485031773 4518531.509487828, 637017.8919161742 4518531.395746485, 637017.9957669651 4518531.314643963, 637018.4596338309 4518531.036719466, 637018.9620738475 4518530.7217054);1622;fracture;0;1;4.3962;-9999
;0.0;1.0;123.10329;LINESTRING (637018.445292531 4518537.547174998, 637019.2068649973 4518537.017041436, 637019.8833787207 4518536.550207405, 637020.5480237822 4518536.184256999, 637021.0128797033 4518535.974577307, 637021.3827863297 4518535.632364225, 637021.4520201903 4518535.586867687);1623;fracture;0;1;3.6053;-9999
;0.0;1.0;135.54085;LINESTRING (637016.1665094631 4518535.168497361, 637016.4404777399 4518534.909364912, 637016.774778381 4518534.557261278, 637016.944895867 4518534.37527513);1624;fracture;0;1;1.1117;-9999
;0.0;1.0;121.69264;LINESTRING (637014.1458697895 4518535.873693684, 637014.430717673 4518535.699619978, 637014.5929227178 4518535.623462731, 637014.698751619 4518535.547305484, 637014.7580949281 4518535.532469657, 637014.7937009135 4518535.538403988, 637014.9905228886 4518535.417739259, 637015.3554842393 4518535.167508306, 637015.4830723539 4518535.06069035, 637015.5186783393 4518535.0260734195);1625;fracture;0;1;1.6301;-9999
;0.0;1.0;128.19869;LINESTRING (637027.2018923126 4518464.203543007, 637027.518389961 4518463.99287426, 637027.6875183919 4518463.819789608, 637027.8240080026 4518463.687256218, 637028.0237971431 4518463.553733773, 637028.1306150994 4518463.469664085, 637028.1672101401 4518463.443948651);1626;fracture;0;1;1.2334;-9999
;0.0;1.0;128.07807;LINESTRING (637027.1722206582 4518464.1194733195, 637027.3650864125 4518463.952322999, 637027.5065212991 4518463.845505042, 637027.6153173657 4518463.772314961);1627;fracture;0;1;0.5636;-9999
;0.0;1.0;123.18781;LINESTRING (637027.2869510556 4518463.8840781925, 637027.5139392128 4518463.701597517, 637027.7394437873 4518463.537908889, 637027.8764279257 4518463.476092943, 637028.1108339964 4518463.338614278, 637028.1904529361 4518463.29311774);1628;fracture;0;1;1.0836;-9999
;0.0;1.0;133.03009;LINESTRING (637026.8314911581 4518463.519116841, 637026.9076484048 4518463.461751643, 637027.0144663611 4518463.395484948, 637027.1400763653 4518463.256028172, 637027.3319530645 4518463.055249976, 637027.5386655912 4518462.85447178, 637027.6346039408 4518462.769413037);1629;fracture;0;1;1.1028;-9999
;0.0;1.0;132.0701;LINESTRING (637042.7466248582 4518495.8186909035, 637043.1501593599 4518495.516040028, 637043.4488540154 4518495.237126475, 637043.8692024548 4518494.814799925, 637044.067013485 4518494.626879447);1630;fracture;0;1;1.7818;-9999
