type,node_type,Y_node_origin,geometry,id,length,azimuth,censored,set,Area,group
node,1.0,,POINT Z (6.812824540014844 9.437872719950974 0),,,,,,,
node,1.0,,POINT Z (2.37869353487622 8.589551517739892 0),,,,,,,
node,1.0,,POINT Z (3.6852393914596178 8.604691100306809 0),,,,,,,
node,1.0,,POINT Z (3.5287970525678247 8.650109843350947 0),,,,,,,
node,1.0,,POINT Z (2.689054949209094 8.363467105664313 0),,,,,,,
node,1.0,,POINT Z (3.631746204569936 8.359429883770645 0),,,,,,,
node,1.0,,POINT Z (3.335010413255077 8.310983223840594 0),,,,,,,
node,1.0,,POINT Z (3.7023975835181773 8.327132111415267 0),,,,,,,
node,1.0,,POINT Z (-0.6946414463454857 8.053105691447854 0),,,,,,,
node,1.0,,POINT Z (2.166234745644033 7.589834508486092 0),,,,,,,
node,1.0,,POINT Z (2.615375654248055 7.401599047705531 0),,,,,,,
node,1.0,,POINT Z (3.007995459716767 7.39958043769002 0),,,,,,,
node,1.0,,POINT Z (2.519491640094202 7.258782331831753 0),,,,,,,
node,1.0,,POINT Z (2.2525303583825007 7.418000261299312 0),,,,,,,
node,1.0,,POINT Z (2.014838933770079 7.397309499792755 0),,,,,,,
node,1.0,,POINT Z (2.419570404163096 7.513379622250795 0),,,,,,,
node,1.0,,POINT Z (1.8452756244805641 7.593114748597145 0),,,,,,,
node,1.0,,POINT Z (2.174056862539146 7.938297200016677 0),,,,,,,
node,1.0,,POINT Z (1.9146653713542037 7.774789720773697 0),,,,,,,
node,1.0,,POINT Z (1.7990999016910791 8.419735878705978 0),,,,,,,
node,1.0,,POINT Z (2.149833532574121 8.430838238447905 0),,,,,,,
node,1.0,,POINT Z (-1.464166401361581 9.008609638549387 0),,,,,,,
node,1.0,,POINT Z (0.5283843871438876 9.26401985436678 0),,,,,,,
node,1.0,,POINT Z (1.5175036914879456 9.854968174360693 0),,,,,,,
node,1.0,,POINT Z (2.693344497238286 9.980122045613825 0),,,,,,,
node,1.0,,POINT Z (4.131541628041305 8.561164795421064 0),,,,,,,
node,1.0,,POINT Z (0.5303399157128297 16.443840065039694 0),,,,,,,
node,1.0,,POINT Z (2.7265884933876805 16.900046112947166 0),,,,,,,
node,1.0,,POINT Z (2.1694519056472927 16.504398391582072 0),,,,,,,
node,1.0,,POINT Z (5.451713107118849 10.816962387412786 0),,,,,,,
node,1.0,,POINT Z (9.598696720320731 0.1682856306433678 0),,,,,,,
node,1.0,,POINT Z (11.45985590131022 -1.343653880059719 0),,,,,,,
node,1.0,,POINT Z (11.763656830473337 -1.0681135021150112 0),,,,,,,
node,1.0,,POINT Z (9.498274218582083 6.62885909806937 0),,,,,,,
node,1.0,,POINT Z (10.705815786321182 7.357332970015705 0),,,,,,,
node,1.0,,POINT Z (9.759111510880757 7.123514679260552 0),,,,,,,
node,1.0,,POINT Z (-2.915398584678769 8.523826428689063 0),,,,,,,
node,1.0,,POINT Z (0.3944292063242756 8.671391747891903 0),,,,,,,
node,1.0,,POINT Z (10.318716617184691 6.794090672396123 0),,,,,,,
node,1.0,,POINT Z (11.686293814331293 7.427998036146164 0),,,,,,,
node,1.0,,POINT Z (16.21041792340111 7.943437462672591 0),,,,,,,
node,1.0,,POINT Z (16.845364478591364 6.769669643603265 0),,,,,,,
node,1.0,,POINT Z (11.019651889626402 6.599242078140378 0),,,,,,,
node,1.0,,POINT Z (11.290361509600189 6.637172602117062 0),,,,,,,
node,1.0,,POINT Z (6.65712219820125 1.9857474192976952 0),,,,,,,
node,1.0,,POINT Z (8.830073504475877 2.3910324536263943 0),,,,,,,
node,1.0,,POINT Z (8.214871604111977 2.839963569305837 0),,,,,,,
node,1.0,,POINT Z (8.370750464033335 2.4835205767303705 0),,,,,,,
node,1.0,,POINT Z (17.389901294838637 7.395783040672541 0),,,,,,,
node,1.0,,POINT Z (-0.5288932427647524 17.73314941674471 0),,,,,,,
node,1.0,,POINT Z (-0.3418386109406128 17.93631153088063 0),,,,,,,
node,1.0,,POINT Z (-1.032381960132625 18.32289110403508 0),,,,,,,
node,1.0,,POINT Z (-0.9222275657812133 18.516180890612304 0),,,,,,,
node,1.0,,POINT Z (-1.6309567819698714 18.535925544798374 0),,,,,,,
node,1.0,,POINT Z (-1.6008202023804188 18.677255711518228 0),,,,,,,
node,1.0,,POINT Z (-2.263824953173753 18.518259273841977 0),,,,,,,
node,1.0,,POINT Z (-2.189003100444097 18.644001554697752 0),,,,,,,
node,1.0,,POINT Z (14.770616851863451 7.982926735654473 0),,,,,,,
node,1.0,,POINT Z (15.437778371968307 7.85406688041985 0),,,,,,,
node,1.0,,POINT Z (19.171856458531693 3.9043563613668084 0),,,,,,,
node,1.0,,POINT Z (19.067937218642328 4.135057074017823 0),,,,,,,
node,1.0,,POINT Z (19.324617741222028 4.304445434361696 0),,,,,,,
node,1.0,,POINT Z (21.698133180325385 1.26792524009943 0),,,,,,,
node,1.0,,POINT Z (21.798934843041934 1.4082162138074636 0),,,,,,,
node,1.0,,POINT Z (18.08252302586334 1.8555885422974825 0),,,,,,,
node,1.0,,POINT Z (15.766163167427294 1.9839288080111146 0),,,,,,,
node,1.0,,POINT Z (16.34187575650867 2.0099086184054613 0),,,,,,,
node,1.0,,POINT Z (15.037429496762343 3.061311532743275 0),,,,,,,
node,1.0,,POINT Z (17.61462664633291 3.0810561887919903 0),,,,,,,
node,1.0,,POINT Z (18.20443328167312 2.233140137977898 0),,,,,,,
node,1.0,,POINT Z (19.012924968090374 2.4139596158638597 0),,,,,,,
node,1.0,,POINT Z (18.742734944447875 1.9317743424326181 0),,,,,,,
node,1.0,,POINT Z (20.413756322057452 0.6805866938084364 0),,,,,,,
node,1.0,,POINT Z (21.1536613102071 0.9736389499157667 0),,,,,,,
node,1.0,,POINT Z (14.170418287685607 3.2674613231793046 0),,,,,,,
node,1.0,,POINT Z (14.517508548975457 3.273696477524936 0),,,,,,,
node,1.0,,POINT Z (17.624174225435127 3.492966076359153 0),,,,,,,
node,1.0,,POINT Z (19.884417693014257 0.9469446986913681 0),,,,,,,
node,1.0,,POINT Z (19.35027279984206 0.5333461239933968 0),,,,,,,
node,1.0,,POINT Z (14.984625531360507 1.4644625121727586 0),,,,,,,
node,1.0,,POINT Z (-0.4198429965181276 16.49014541786164 0),,,,,,,
node,1.0,,POINT Z (-0.3834712626412511 11.457336627878249 0),,,,,,,
node,1.0,,POINT Z (6.780721136427019 5.151517149060965 0),,,,,,,
node,1.0,,POINT Z (15.873135031259153 2.2864637030288577 0),,,,,,,
node,1.0,,POINT Z (-8.629982546844985 -6.2182868998497725 0),,,,,,,
node,1.0,,POINT Z (-8.482417226186953 -6.027075498364866 0),,,,,,,
node,1.0,,POINT Z (-8.445006299822126 -6.041624192148447 0),,,,,,,
node,1.0,,POINT Z (-7.191740266454872 -6.415733455680311 0),,,,,,,
node,1.0,,POINT Z (4.086095243168529 -0.933993554674089 0),,,,,,,
node,1.0,,POINT Z (-0.0737919302773662 2.7577374447137117 0),,,,,,,
node,1.0,,POINT Z (-7.859421384579036 -11.938521472737193 0),,,,,,,
node,1.0,,POINT Z (-8.067259864474181 -11.572725747711957 0),,,,,,,
node,1.0,,POINT Z (-7.287865565274842 -12.58074237499386 0),,,,,,,
node,1.0,,POINT Z (-6.890894068812486 -12.296003657393157 0),,,,,,,
node,1.0,,POINT Z (-6.45755083829863 -12.447725747711957 0),,,,,,,
node,1.0,,POINT Z (-6.501196919067297 -12.546449026092887 0),,,,,,,
node,1.0,,POINT Z (10.600792392040603 -12.772992971353233 0),,,,,,,
node,1.0,,POINT Z (10.265133247186895 -12.631662804633379 0),,,,,,,
node,1.0,,POINT Z (10.431404031056445 -12.372903897427022 0),,,,,,,
node,1.0,,POINT Z (-8.037123284884728 -4.464649737812579 0),,,,,,,
node,1.0,,POINT Z (-6.748524710070342 -3.886858764104545 0),,,,,,,
node,1.0,,POINT Z (-7.568447512865532 -4.5238837050274014 0),,,,,,,
node,1.0,,POINT Z (-6.512628035445232 -9.927684182301164 0),,,,,,,
node,1.0,,POINT Z (-5.273910696036182 -8.001021469943225 0),,,,,,,
node,1.0,,POINT Z (-3.282558261707891 -7.477138612419367 0),,,,,,,
node,1.0,,POINT Z (-2.450165149930399 -6.709175428375602 0),,,,,,,
node,1.0,,POINT Z (-2.8004024195251986 -5.838536186143756 0),,,,,,,
node,1.0,,POINT Z (3.650384397478774 -4.17660774756223 0),,,,,,,
node,1.0,,POINT Z (6.388656369061209 -3.848222949542105 0),,,,,,,
node,1.0,,POINT Z (5.400384397129528 -5.140978294424713 0),,,,,,,
node,1.0,,POINT Z (-1.080019403481856 -3.181061434559524 0),,,,,,,
node,1.0,,POINT Z (-3.0558407857315615 -2.790678285062313 0),,,,,,,
node,1.0,,POINT Z (-2.5902825909433886 -3.1554348170757294 0),,,,,,,
node,1.0,,POINT Z (-2.028079503099434 -2.8488730592653155 0),,,,,,,
node,1.0,,POINT Z (-2.6308110944810323 -3.1336117768660188 0),,,,,,,
node,1.0,,POINT Z (-2.5591068189241923 -3.1034751972183585 0),,,,,,,
node,1.0,,POINT Z (-2.823061688337475 -3.0141046503558755 0),,,,,,,
node,1.0,,POINT Z (-0.6319245150662027 -3.2593540577217937 0),,,,,,,
node,1.0,,POINT Z (5.687924059748184 -5.754455010406673 0),,,,,,,
node,1.0,,POINT Z (19.103378335479647 -1.1445975322276354 0),,,,,,,
node,1.0,,POINT Z (21.379209689446725 -1.1508326856419444 0),,,,,,,
node,1.0,,POINT Z (8.03234211175004 -7.654618333093822 0),,,,,,,
node,1.0,,POINT Z (5.074021143896971 -11.800996060483158 0),,,,,,,
node,1.0,,POINT Z (6.155041042133234 -10.278059545904398 0),,,,,,,
node,1.0,,POINT Z (6.617481659690384 -9.70962130278349 0),,,,,,,
node,1.0,,POINT Z (-3.791069409053307 -8.826307765208185 0),,,,,,,
node,1.0,,POINT Z (-2.36114066792652 -9.31264980789274 0),,,,,,,
node,1.0,,POINT Z (2.291323702549562 -20.89133152551949 0),,,,,,,
node,1.0,,POINT Z (4.130694248829968 -19.548694944940507 0),,,,,,,
node,1.0,,POINT Z (2.3308130135410465 -20.474615374580026 0),,,,,,,
node,1.0,,POINT Z (1.7187286905827932 -20.23352273926139 0),,,,,,,
node,1.0,,POINT Z (3.455219189170748 -19.653653380461037 0),,,,,,,
node,1.0,,POINT Z (3.76282013929449 -19.028059556148946 0),,,,,,,
node,1.0,,POINT Z (3.3689662194810808 -12.008314901962876 0),,,,,,,
node,1.0,,POINT Z (-4.296116916637402 -6.2979526668787 0),,,,,,,
node,1.0,,POINT Z (-1.1421679855557159 -5.251485921442509 0),,,,,,,
node,1.0,,POINT Z (-0.4334387694834732 -6.24703224003315 0),,,,,,,
node,1.0,,POINT Z (-0.124279030773323 -6.320814900100231 0),,,,,,,
node,1.0,,POINT Z (-3.154044470284134 -6.134799463674426 0),,,,,,,
node,1.0,,POINT Z (-6.0357249930966645 -10.191806591115892 0),,,,,,,
node,1.0,,POINT Z (-5.976373247511219 -9.575041347183287 0),,,,,,,
node,1.0,,POINT Z (-8.729311691480689 -11.788006119430065 0),,,,,,,
node,1.0,,POINT Z (-7.886526655813213 -11.60406906530261 0),,,,,,,
node,1.0,,POINT Z (-9.456746371055488 -12.612085696309805 0),,,,,,,
node,1.0,,POINT Z (-8.90805278433254 -12.616242465563118 0),,,,,,,
node,1.0,,POINT Z (23.80156716814963 -3.1149063566699624 0),,,,,,,
node,1.0,,POINT Z (20.176864080363885 -3.411076189018786 0),,,,,,,
node,1.0,,POINT Z (22.827843890350778 -3.0598291596397758 0),,,,,,,
node,1.0,,POINT Z (21.13707785686711 -2.757424172013998 0),,,,,,,
node,1.0,,POINT Z (23.846252441289835 -2.1931426962837577 0),,,,,,,
node,1.0,,POINT Z (22.982683557725977 -2.328237706795335 0),,,,,,,
node,1.0,,POINT Z (23.3869294009055 -2.2118481593206525 0),,,,,,,
node,1.0,,POINT Z (21.892570731113665 -4.551070248708129 0),,,,,,,
node,1.0,,POINT Z (23.34536170499632 -4.329722267575562 0),,,,,,,
node,1.0,,POINT Z (25.400884270318784 -4.307899231091142 0),,,,,,,
node,1.0,,POINT Z (24.698390208533965 -5.340856476686895 0),,,,,,,
node,1.0,,POINT Z (26.15118118247483 -4.954276904463768 0),,,,,,,
node,1.0,,POINT Z (17.30349709681468 -4.839965739287436 0),,,,,,,
node,1.0,,POINT Z (19.777814198925626 -4.8202210841700435 0),,,,,,,
node,1.0,,POINT Z (-5.430915017670486 -13.190396269783378 0),,,,,,,
node,1.0,,POINT Z (-6.640534970210865 -8.790455652400851 0),,,,,,,
node,1.0,,POINT Z (-5.911021906067617 -7.938317886553705 0),,,,,,,
node,1.0,,POINT Z (-5.474561098497361 -8.516108859330416 0),,,,,,,
node,1.0,,POINT Z (-1.5526489844778553 -10.588778100907803 0),,,,,,,
node,1.0,,POINT Z (4.407639020355418 -12.273308977484703 0),,,,,,,
node,1.0,,POINT Z (4.644574887352064 -11.919983562082052 0),,,,,,,
node,1.0,,POINT Z (4.854491751932073 -12.196408740244806 0),,,,,,,
node,1.0,,POINT Z (5.037389614153653 -12.003118953667581 0),,,,,,,
node,1.0,,POINT Z (2.992258972779382 -22.12277453765273 0),,,,,,,
node,1.0,,POINT Z (3.495228093874175 -22.120696152560413 0),,,,,,,
node,1.0,,POINT Z (1.3212375952280127 -19.030137963593006 0),,,,,,,
node,1.0,,POINT Z (2.176492939644959 -18.04602276161313 0),,,,,,,
node,1.0,,POINT Z (-5.490148985059932 -15.197076805867255 0),,,,,,,
node,1.0,,POINT Z (-6.314228557515889 -16.634279895573854 0),,,,,,,
node,1.0,,POINT Z (-6.064822381769773 -16.208211011253297 0),,,,,,,
node,1.0,,POINT Z (-6.63845658604987 -16.347462792880833 0),,,,,,,
node,1.0,,POINT Z (-6.426461336610373 -15.96503998991102 0),,,,,,,
node,1.0,,POINT Z (-7.062447084870655 -16.083507923409343 0),,,,,,,
node,1.0,,POINT Z (-6.846295065886807 -15.755123125389218 0),,,,,,,
node,1.0,,POINT Z (0.4415612284792587 -13.352250506170094 0),,,,,,,
node,1.0,,POINT Z (-3.0119349122978747 -10.534220516681671 0),,,,,,,
node,1.0,,POINT Z (-3.7819764801533893 -4.478846411220729 0),,,,,,,
node,1.0,,POINT Z (-1.9945655537885614 -3.601768027059734 0),,,,,,,
node,1.0,,POINT Z (-2.6929028460290283 -0.30389095377177 0),,,,,,,
node,1.0,,POINT Z (8.57038397109136 -12.110155799426138 0),,,,,,,
node,1.0,,POINT Z (8.713792522146832 -11.726693804375827 0),,,,,,,
node,1.0,,POINT Z (3.0340864645550027 -11.147344045341015 0),,,,,,,
node,1.0,,POINT Z (3.094359623733908 -10.769078011624515 0),,,,,,,
node,1.0,,POINT Z (6.675416630750988 -13.02724309451878 0),,,,,,,
node,1.0,,POINT Z (10.76983468310209 -14.46652456652373 0),,,,,,,
node,1.0,,POINT Z (10.287649409961887 -14.363644520752132 0),,,,,,,
node,1.0,,POINT Z (10.633700478821993 -14.31064570788294 0),,,,,,,
node,1.0,,POINT Z (9.668290740111843 -15.312427181750536 0),,,,,,,
node,1.0,,POINT Z (10.10267316288082 -15.008983001112938 0),,,,,,,
node,1.0,,POINT Z (9.36484655959066 -15.040158772841096 0),,,,,,,
node,1.0,,POINT Z (9.665173162822612 -14.703460436314344 0),,,,,,,
node,1.0,,POINT Z (9.479157723253593 -15.623145709745586 0),,,,,,,
node,1.0,,POINT Z (10.184769362269435 -15.259428369812667 0),,,,,,,
node,1.0,,POINT Z (9.576841808797326 -15.547284663654864 0),,,,,,,
node,1.0,,POINT Z (10.108908317110036 -15.40595449693501 0),,,,,,,
node,1.0,,POINT Z (10.356236107996665 -15.399719344452024 0),,,,,,,
node,1.0,,POINT Z (10.902851309860125 -15.135764474980533 0),,,,,,,
node,1.0,,POINT Z (10.249199290876277 -15.29683929681778 0),,,,,,,
node,1.0,,POINT Z (10.506919005827513 -15.245918869040906 0),,,,,,,
node,1.0,,POINT Z (10.885185039020143 -15.75616233702749 0),,,,,,,
node,1.0,,POINT Z (10.591093590192031 -16.242504378780723 0),,,,,,,
node,1.0,,POINT Z (11.04106389899971 -16.16144737135619 0),,,,,,,
node,1.0,,POINT Z (10.409234920167364 -16.009725282900035 0),,,,,,,
node,1.0,,POINT Z (0.8424296942539513 -15.254232412204146 0),,,,,,,
node,1.0,,POINT Z (1.5989617607556283 -15.22929179482162 0),,,,,,,
node,1.0,,POINT Z (1.5158263688208535 -15.532735975459218 0),,,,,,,
node,1.0,,POINT Z (2.405375062429812 -15.532735975459218 0),,,,,,,
node,1.0,,POINT Z (3.6835817130631767 -15.624184907414019 0),,,,,,,
node,1.0,,POINT Z (4.294626843766309 -14.620325050316751 0),,,,,,,
node,1.0,,POINT Z (15.088718292478006 -10.352361867204309 0),,,,,,,
node,1.0,,POINT Z (15.348516392230522 -10.125817923806608 0),,,,,,,
node,1.0,,POINT Z (14.905820430372842 -10.193365428596735 0),,,,,,,
node,1.0,,POINT Z (-4.290661161358003 -18.265811988152564 0),,,,,,,
node,1.0,,POINT Z (-2.8233214937499724 -17.045800112187862 0),,,,,,,
node,1.0,,POINT Z (-3.311741921294015 -15.823709852062166 0),,,,,,,
node,1.0,,POINT Z (-3.0935115175088868 -16.035705101676285 0),,,,,,,
node,1.0,,POINT Z (-2.7921457218471915 -16.23523004259914 0),,,,,,,
node,1.0,,POINT Z (-2.242412942869123 -16.339149282313883 0),,,,,,,
node,1.0,,POINT Z (-1.4900376459117979 -17.226619591005147 0),,,,,,,
node,1.0,,POINT Z (-1.342472325253766 -17.017741918563843 0),,,,,,,
node,1.0,,POINT Z (4.494671380147338 -16.496067337691784 0),,,,,,,
node,1.0,,POINT Z (6.681132187717594 -16.433715794235468 0),,,,,,,
node,1.0,,POINT Z (7.1965716176782735 -17.1902478588745 0),,,,,,,
node,1.0,,POINT Z (0.6600514275487512 -9.514772810041904 0),,,,,,,
node,1.0,,POINT Z (1.2295288622844964 -9.569850006140769 0),,,,,,,
node,1.0,,POINT Z (1.5256986959138885 -10.13932743947953 0),,,,,,,
node,1.0,,POINT Z (2.982646439340897 -9.896156419999897 0),,,,,,,
node,1.0,,POINT Z (3.1011143728974275 -9.497106538154185 0),,,,,,,
node,1.0,,POINT Z (3.22373907599831 -9.326678984798491 0),,,,,,,
node,1.0,,POINT Z (3.564594182826113 -10.222462835721672 0),,,,,,,
node,1.0,,POINT Z (3.60824026359478 -9.827569724060595 0),,,,,,,
node,1.0,,POINT Z (3.6934540403890423 -9.42851984128356 0),,,,,,,
node,1.0,,POINT Z (2.758180881093722 -18.16189277265221 0),,,,,,,
node,1.0,,POINT Z (3.0304492895957083 -17.80025381781161 0),,,,,,,
node,1.0,,POINT Z (4.807987888285425 -16.382275792770088 0),,,,,,,
node,1.0,,POINT Z (4.9384065343183465 -16.15417306125164 0),,,,,,,
node,1.0,,POINT Z (5.544255702989176 -16.232112493366003 0),,,,,,,
node,1.0,,POINT Z (6.305983731523156 -15.790455723181367 0),,,,,,,
node,1.0,,POINT Z (6.689445726398844 -16.312130310572684 0),,,,,,,
node,1.0,,POINT Z (7.259962353447918 -15.784220572561026 0),,,,,,,
node,1.0,,POINT Z (7.286981355864555 -15.691732448525727 0),,,,,,,
node,1.0,,POINT Z (7.462604871252552 -15.54624551255256 0),,,,,,,
node,1.0,,POINT Z (7.405449289421085 -15.885022236034274 0),,,,,,,
node,1.0,,POINT Z (6.822462353447918 -16.42748066689819 0),,,,,,,
node,1.0,,POINT Z (6.975223636080045 -16.190544799901545 0),,,,,,,
node,1.0,,POINT Z (-0.1245388345560059 -14.458211075514555 0),,,,,,,
node,1.0,,POINT Z (0.2630799303296953 -13.94069326017052 0),,,,,,,
node,1.0,,POINT Z (2.081666628306266 -13.715188509784639 0),,,,,,,
node,1.0,,POINT Z (3.5396535640466027 -14.565247892402112 0),,,,,,,
node,1.0,,POINT Z (-1.1502217332599685 -21.421839335002005 0),,,,,,,
node,1.0,,POINT Z (12.32602529739961 -8.024570926092565 0),,,,,,,
node,1.0,,POINT Z (12.264712945790961 -7.545503230765462 0),,,,,,,
node,1.0,,POINT Z (15.645205819688272 -9.165604177862406 0),,,,,,,
node,1.0,,POINT Z (13.904558551264927 -8.82370987907052 0),,,,,,,
node,1.0,,POINT Z (13.110615558282007 -8.56183339562267 0),,,,,,,
node,1.0,,POINT Z (13.274807957292069 -8.420503228902817 0),,,,,,,
node,1.0,,POINT Z (12.038169002509676 -8.528579239733517 0),,,,,,,
node,1.0,,POINT Z (12.345769952633418 -8.183567362837493 0),,,,,,,
node,1.0,,POINT Z (19.66791959636612 -7.539268075488508 0),,,,,,,
node,1.0,,POINT Z (21.98324026138289 -7.464446222409606 0),,,,,,,
node,1.0,,POINT Z (22.45087684097234 -7.429113681428134 0),,,,,,,
node,1.0,,POINT Z (21.421037173480727 -8.517148121260107 0),,,,,,,
node,1.0,,POINT Z (21.72655973880319 -8.760319140739739 0),,,,,,,
node,1.0,,POINT Z (20.911832897923887 -9.186388025991619 0),,,,,,,
node,1.0,,POINT Z (21.266197505989112 -8.961922467686236 0),,,,,,,
node,1.0,,POINT Z (21.803979572665412 -8.87722828797996 0),,,,,,,
node,1.0,,POINT Z (25.019760450988542 -7.319478886201978 0),,,,,,,
node,1.0,,POINT Z (25.300342398753855 -7.223873185925186 0),,,,,,,
node,1.0,,POINT Z (22.62040321913082 -4.997439378872514 0),,,,,,,
node,1.0,,POINT Z (23.399797518388368 -4.883128214627504 0),,,,,,,
node,1.0,,POINT Z (20.061911532538943 -5.433900188654661 0),,,,,,,
node,1.0,,POINT Z (20.851697755861096 -5.404802801087499 0),,,,,,,
node,1.0,,POINT Z (13.571115808037575 -3.0354441348463297 0),,,,,,,
node,1.0,,POINT Z (13.267671627516393 -3.353437009267509 0),,,,,,,
node,1.0,,POINT Z (27.466417173680384 -6.4089224599301815 0),,,,,,,
node,1.0,,POINT Z (12.482375038962346 -6.704158651642501 0),,,,,,,
node,1.0,,POINT Z (15.846760430431459 -3.2514419043436646 0),,,,,,,
node,1.0,,POINT Z (18.82300746126566 -3.2472851341590285 0),,,,,,,
node,1.0,,POINT Z (14.971760430431459 -3.625551168806851 0),,,,,,,
node,1.0,,POINT Z (15.31053715251619 -3.2483243281021714 0),,,,,,,
node,1.0,,POINT Z (15.108933827083092 -3.6608837097883224 0),,,,,,,
node,1.0,,POINT Z (15.574492021871265 -3.332498911768198 0),,,,,,,
node,1.0,,POINT Z (13.849432639311999 -4.233478726819158 0),,,,,,,
node,1.0,,POINT Z (15.124521712947171 -3.9955036668106914 0),,,,,,,
node,1.0,,POINT Z (13.978292496700305 -4.316614117473364 0),,,,,,,
node,1.0,,POINT Z (14.933310311462265 -4.199185376055539 0),,,,,,,
node,1.0,,POINT Z (14.104034777032211 -4.426768511533737 0),,,,,,,
node,1.0,,POINT Z (14.726511024055071 -4.297908654436469 0),,,,,,,
node,1.0,,POINT Z (14.911487271077931 -4.286477536894381 0),,,,,,,
node,1.0,,POINT Z (16.607449266361073 -4.055776827037334 0),,,,,,,
node,1.0,,POINT Z (16.0691476034699 -2.7006699396297336 0),,,,,,,
node,1.0,,POINT Z (16.056677294662222 -2.65702385827899 0),,,,,,,
node,1.0,,POINT Z (16.035373850376345 -2.843558894470334 0),,,,,,,
node,1.0,,POINT Z (16.405326344480272 -2.730286923237145 0),,,,,,,
node,1.0,,POINT Z (16.02498192631174 -3.0669852616265416 0),,,,,,,
node,1.0,,POINT Z (15.953277650754899 -3.399526829831302 0),,,,,,,
node,1.0,,POINT Z (16.231781213660724 -3.2571574710309505 0),,,,,,,
node,1.0,,POINT Z (15.257018743257504 -4.334799989126623 0),,,,,,,
node,1.0,,POINT Z (16.182939170801546 -4.2350375186651945 0),,,,,,,
node,1.0,,POINT Z (17.464263398665935 -4.077080275863409 0),,,,,,,
node,1.0,,POINT Z (13.503901165851858 -3.5502097280696034 0),,,,,,,
node,1.0,,POINT Z (14.545171949721407 -3.352763172239065 0),,,,,,,
node,1.0,,POINT Z (14.07753537024837 -3.336136093363166 0),,,,,,,
node,1.0,,POINT Z (10.86331327992957 -4.709948447532952 0),,,,,,,
node,1.0,,POINT Z (11.846389289421495 -5.838511391542852 0),,,,,,,
node,1.0,,POINT Z (12.515629194385838 -5.8135707741603255 0),,,,,,,
node,1.0,,POINT Z (12.409631569695193 -5.458166973665357 0),,,,,,,
node,1.0,,POINT Z (12.247517555137165 -3.4535648385062814 0),,,,,,,
node,1.0,,POINT Z (12.99781446729321 -3.459799992851913 0),,,,,,,
node,1.0,,POINT Z (12.31402586871991 -3.5096812276169658 0),,,,,,,
node,1.0,,POINT Z (12.183087626413908 -3.9606907293200493 0),,,,,,,
node,1.0,,POINT Z (12.852327531611081 -4.330643222667277 0),,,,,,,
