geometry,original_line_id,type,censored,f_set,length,id,b_group
"LINESTRING Z (-17.023490939212984 -14.199933624088533 0, -16.833426585293093 -13.958515710579697 0)",750,fracture,0,1,0.3073,,-9999
"LINESTRING Z (-16.833426585293093 -13.958515710579697 0, -16.827754608174043 -13.951311219820067 0, -16.80342780024672 -13.92041154246857 0)",751,fracture,0,1,0.0485,,-9999
"LINESTRING Z (-16.80342780024672 -13.92041154246857 0, -16.475302700143768 -13.503630197608283 0)",752,fracture,0,1,0.5304,,-9999
"LINESTRING Z (-16.475302700143768 -13.503630197608283 0, -16.059631803751586 -12.975649024685946 0)",753,fracture,0,1,0.672,,-9999
"LINESTRING Z (-16.059631803751586 -12.975649024685946 0, -15.770423163060377 -12.608298992107887 0)",754,fracture,0,1,0.4675,,-9999
"LINESTRING Z (-15.770423163060377 -12.608298992107887 0, -14.935114161528295 -11.547297535885207 0)",755,fracture,0,1,1.3504,,-9999
"LINESTRING Z (-14.935114161528295 -11.547297535885207 0, -13.133311338887125 -9.258664927901751 0)",756,fracture,0,1,2.9128,,-9999
"LINESTRING Z (-13.133311338887125 -9.258664927901751 0, -12.687829671769054 -8.692818400849054 0)",757,fracture,0,1,0.7202,,-9999
"LINESTRING Z (-12.687829671769054 -8.692818400849054 0, -12.5969996282894 -8.577446953607465 0)",758,fracture,0,1,0.1468,,-9999
"LINESTRING Z (-12.5969996282894 -8.577446953607465 0, -10.998628627185917 -6.547211487876321 0)",759,fracture,0,1,2.5839,,-9999
"LINESTRING Z (-10.998628627185917 -6.547211487876321 0, -10.879653497551033 -6.396090423018446 0, -10.860904004093886 -6.372274996840847 0, -10.849617057235 -6.357938425546126 0)",760,fracture,0,1,0.2409,,-9999
"LINESTRING Z (-10.849617057235 -6.357938425546126 0, -10.029487022341405 -5.3162171466923605 0)",761,fracture,0,1,1.3258,,-9999
"LINESTRING Z (-10.029487022341405 -5.3162171466923605 0, -10.01877048550092 -5.302605104714404 0, -9.819289937053831 -5.049226831521769 0)",762,fracture,0,1,0.3398,,-9999
"LINESTRING Z (-9.819289937053831 -5.049226831521769 0, -9.72992979377157 -4.935722437367217 0)",763,fracture,0,1,0.1445,,-9999
"LINESTRING Z (-9.72992979377157 -4.935722437367217 0, -9.371482552407977 -4.480426200443839 0)",764,fracture,0,1,0.5795,,-9999
"LINESTRING Z (-9.371482552407977 -4.480426200443839 0, -8.701605912992225 -3.6295553387554507 0)",765,fracture,0,1,1.0829,,-9999
"LINESTRING Z (-8.701605912992225 -3.6295553387554507 0, -8.117910875667182 -2.888151518784713 0)",766,fracture,0,1,0.9436,,-9999
"LINESTRING Z (-8.117910875667182 -2.888151518784713 0, -8.097066033784925 -2.8616746011994354 0, -8.088388149276014 -2.8506520357966947 0)",767,fracture,0,1,0.0477,,-9999
"LINESTRING Z (-8.088388149276014 -2.8506520357966947 0, -7.7462042119704995 -2.4160132911988743 0)",768,fracture,0,1,0.5532,,-9999
"LINESTRING Z (-7.7462042119704995 -2.4160132911988743 0, -7.604065081628024 -2.235469535531228 0, -7.49579060179607 -2.0979403330890776 0)",769,fracture,0,1,0.4048,,-9999
"LINESTRING Z (-7.49579060179607 -2.0979403330890776 0, -4.694226943049943 1.4605788690005101 0)",770,fracture,0,1,4.529,,-9999
"LINESTRING Z (-4.694226943049943 1.4605788690005101 0, 7.368343538486211 16.782339825993002 0, 7.422978030476538 16.85173603201425 0)",771,fracture,0,1,19.5886,,-9999
"LINESTRING Z (7.422978030476538 16.85173603201425 0, 8.52503856012567 18.25156271251048 0)",772,fracture,0,1,1.7816,,-9999
"LINESTRING Z (8.52503856012567 18.25156271251048 0, 8.567041613860688 18.304914587202255 0, 8.586281722345761 18.32935318786752 0, 8.592925354672612 18.337791865722625 0)",773,fracture,0,1,0.1097,,-9999
"LINESTRING Z (8.592925354672612 18.337791865722625 0, 12.488405024810387 23.285792659586093 0)",774,fracture,0,1,6.2974,,-9999
"LINESTRING Z (12.488405024810387 23.285792659586093 0, 18.216474865417947 30.561531854402432 0)",775,fracture,0,1,9.26,,-9999
"LINESTRING Z (18.216474865417947 30.561531854402432 0, 18.74268481744171 31.229918672157368 0)",776,fracture,0,1,0.8507,,-9999
"LINESTRING Z (18.74268481744171 31.229918672157368 0, 19.75939432801512 32.52133330948952 0)",777,fracture,0,1,1.6436,,-9999
"LINESTRING Z (19.75939432801512 32.52133330948952 0, 21.19981762772954 34.35094512472313 0)",778,fracture,0,1,2.3286,,-9999
"LINESTRING Z (21.19981762772954 34.35094512472313 0, 22.308666173071863 35.7593938774371 0)",779,fracture,1,1,1.7926,,-9999
"LINESTRING Z (25.76893808731608 40.15459796742746 0, 30.2722024244776 45.87460099710935 0)",780,fracture,1,1,7.28,,-9999
"LINESTRING Z (30.2722024244776 45.87460099710935 0, 32.31845169874206 48.47372713582823 0)",781,fracture,0,1,3.308,,-9999
"LINESTRING Z (32.31845169874206 48.47372713582823 0, 34.029730825165664 50.64737741591466 0)",782,fracture,0,1,2.7664,,-9999
"LINESTRING Z (34.029730825165664 50.64737741591466 0, 34.492903168966244 51.23569447026597 0)",783,fracture,0,1,0.7488,,-9999
"LINESTRING Z (34.492903168966244 51.23569447026597 0, 36.81305771397847 54.18273244831308 0)",784,fracture,0,1,3.7508,,-9999
"LINESTRING Z (36.81305771397847 54.18273244831308 0, 40.01928600706027 58.25525277516546 0)",785,fracture,0,1,5.1832,,-9999
"LINESTRING Z (40.01928600706027 58.25525277516546 0, 41.1074805349422 59.63746699363863 0)",786,fracture,0,1,1.7592,,-9999
"LINESTRING Z (41.1074805349422 59.63746699363863 0, 41.692298688321685 60.38029738481486 0)",787,fracture,0,1,0.9454,,-9999
"LINESTRING Z (41.692298688321685 60.38029738481486 0, 42.31782891064414 61.174839854222135 0)",788,fracture,1,1,1.0112,,-9999
"LINESTRING Z (-38.74124475735701 -46.73437973337184 0, -37.896253198443006 -45.66107958593029 0)",789,fracture,1,1,1.366,,-9999
"LINESTRING Z (-37.896253198443006 -45.66107958593029 0, -35.84510290337309 -43.05572821774299 0)",790,fracture,0,1,3.3159,,-9999
"LINESTRING Z (-35.84510290337309 -43.05572821774299 0, -35.19204126911913 -42.22621561381351 0)",791,fracture,0,1,1.0557,,-9999
"LINESTRING Z (-35.19204126911913 -42.22621561381351 0, -32.914718029577216 -39.33358154784273 0)",792,fracture,0,1,3.6815,,-9999
"LINESTRING Z (-32.914718029577216 -39.33358154784273 0, -25.046982515962746 -29.340059603497593 0)",793,fracture,0,1,12.719,,-9999
"LINESTRING Z (-25.046982515962746 -29.340059603497593 0, -19.467752660541617 -22.253375525694626 0)",794,fracture,0,1,9.0194,,-9999
"LINESTRING Z (-19.467752660541617 -22.253375525694626 0, -19.256394226863286 -21.984910076972845 0)",795,fracture,0,1,0.3417,,-9999
"LINESTRING Z (-19.256394226863286 -21.984910076972845 0, -16.44423395491625 -18.412931158758358 0)",796,fracture,0,1,4.5461,,-9999
"LINESTRING Z (-16.44423395491625 -18.412931158758358 0, -15.862499182104525 -17.674017247910353 0)",797,fracture,0,1,0.9404,,-9999
"LINESTRING Z (-15.862499182104525 -17.674017247910353 0, -15.657302581923476 -17.413378500806328 0)",798,fracture,0,1,0.3317,,-9999
"LINESTRING Z (-15.657302581923476 -17.413378500806328 0, -15.240911599997004 -16.884482682167153 0)",799,fracture,0,1,0.6731,,-9999
"LINESTRING Z (-15.240911599997004 -16.884482682167153 0, -15.030462315533043 -16.61717202602943 0)",800,fracture,0,1,0.3402,,-9999
"LINESTRING Z (-15.030462315533043 -16.61717202602943 0, -14.534781430885758 -15.987562935898827 0)",801,fracture,0,1,0.8013,,-9999
"LINESTRING Z (-14.534781430885758 -15.987562935898827 0, -13.851253171266752 -15.1193519175871 0)",802,fracture,0,1,1.105,,-9999
"LINESTRING Z (-13.851253171266752 -15.1193519175871 0, -13.614639367496743 -14.818807340787487 0)",803,fracture,0,1,0.3825,,-9999
"LINESTRING Z (-13.614639367496743 -14.818807340787487 0, -12.687263807560042 -13.640863827963532 0)",804,fracture,0,1,1.4992,,-9999
"LINESTRING Z (-12.687263807560042 -13.640863827963532 0, -12.272909658638934 -13.114555175008928 0)",805,fracture,0,1,0.6698,,-9999
"LINESTRING Z (-12.272909658638934 -13.114555175008928 0, -11.869531009143307 -12.60218749581594 0)",806,fracture,0,1,0.6521,,-9999
"LINESTRING Z (-11.869531009143307 -12.60218749581594 0, -11.573689814772045 -12.22641285737334 0)",807,fracture,0,1,0.4783,,-9999
"LINESTRING Z (-11.573689814772045 -12.22641285737334 0, -10.656487408830776 -11.061391186866107 0, -10.584601101770335 -10.970081891343485 0)",808,fracture,0,1,1.599,,-9999
"LINESTRING Z (-10.584601101770335 -10.970081891343485 0, -8.55328328276917 -8.389921543426356 0)",809,fracture,0,1,3.2838,,-9999
"LINESTRING Z (-8.55328328276917 -8.389921543426356 0, -8.156973183003336 -7.8865322680850465 0)",810,fracture,0,1,0.6407,,-9999
"LINESTRING Z (-8.156973183003336 -7.8865322680850465 0, -7.864479168098767 -7.515009184793759 0, -7.859739595068702 -7.508989024736164 0)",811,fracture,0,1,0.4805,,-9999
"LINESTRING Z (-7.859739595068702 -7.508989024736164 0, -7.486799630657644 -7.035284270450007 0)",812,fracture,0,1,0.6029,,-9999
"LINESTRING Z (-7.486799630657644 -7.035284270450007 0, -5.913620173448987 -5.037046861375599 0)",813,fracture,0,1,2.5432,,-9999
"LINESTRING Z (-5.913620173448987 -5.037046861375599 0, -5.318342658270038 -4.280931089483933 0, -5.3180822884497605 -4.280600370243551 0, -5.318076074811249 -4.280592477739702 0)",814,fracture,0,1,0.9628,,-9999
"LINESTRING Z (-5.318076074811249 -4.280592477739702 0, -2.9649292669047864 -1.2916480448230077 0, -2.962274265370712 -1.2882756874214238 0, -2.9619860771343536 -1.2879096334966107 0)",815,fracture,0,1,3.8088,,-9999
"LINESTRING Z (-2.9619860771343536 -1.2879096334966107 0, -2.2841341496560097 -0.4269086376510552 0)",816,fracture,0,1,1.0958,,-9999
"LINESTRING Z (-2.2841341496560097 -0.4269086376510552 0, 11.02438455546526 16.47744376415673 0)",817,fracture,0,1,21.5145,,-9999
"LINESTRING Z (11.02438455546526 16.47744376415673 0, 11.288758037988822 16.813248417799493 0)",818,fracture,0,1,0.4274,,-9999
"LINESTRING Z (11.288758037988822 16.813248417799493 0, 15.213991730771005 21.79904248492626 0)",819,fracture,0,1,6.3455,,-9999
"LINESTRING Z (15.213991730771005 21.79904248492626 0, 15.392368136775854 22.02561447945737 0)",820,fracture,1,1,0.2884,,-9999
"LINESTRING Z (20.223352109669722 28.161883837057474 0, 21.16841778832707 29.362297168462252 0)",821,fracture,1,1,1.5278,,-9999
"LINESTRING Z (21.16841778832707 29.362297168462252 0, 22.314754427143995 30.818362936789143 0)",822,fracture,0,1,1.8532,,-9999
"LINESTRING Z (22.314754427143995 30.818362936789143 0, 22.6666216249992 31.265301265762755 0)",823,fracture,1,1,0.5688,,-9999
"LINESTRING Z (23.49765677303557 32.320874114399125 0, 24.964057196306126 34.183481822016255 0)",824,fracture,1,1,2.3706,,-9999
"LINESTRING Z (28.6018581759515 38.80418162265621 0, 32.82095140145177 44.1632332406617 0)",825,fracture,1,1,6.8206,,-9999
"LINESTRING Z (32.82095140145177 44.1632332406617 0, 32.92845032425038 44.299777338022665 0, 36.14827411802808 48.38956653904014 0)",826,fracture,0,1,5.3789,,-9999
"LINESTRING Z (36.14827411802808 48.38956653904014 0, 36.27939966978698 48.556120953165966 0, 36.682796089544205 49.068511203974225 0)",827,fracture,0,1,0.8641,,-9999
"LINESTRING Z (36.682796089544205 49.068511203974225 0, 37.02504283358353 49.50322972508099 0)",828,fracture,0,1,0.5533,,-9999
"LINESTRING Z (37.02504283358353 49.50322972508099 0, 39.58444710983497 52.75416040963564 0)",829,fracture,0,1,4.1375,,-9999
"LINESTRING Z (39.58444710983497 52.75416040963564 0, 41.86066479776828 55.64539021459102 0)",830,fracture,0,1,3.6797,,-9999
"LINESTRING Z (41.86066479776828 55.64539021459102 0, 42.304907128742805 56.209662548799336 0)",831,fracture,0,1,0.7182,,-9999
"LINESTRING Z (42.304907128742805 56.209662548799336 0, 43.4512965111346 57.66579531150752 0)",832,fracture,0,1,1.8532,,-9999
"LINESTRING Z (43.4512965111346 57.66579531150752 0, 43.69877648950722 57.98014199873069 0)",833,fracture,1,1,0.4001,,-9999
"LINESTRING Z (-36.6919718846638 -49.08017723141035 0, -35.92298220178573 -48.10341393560321 0)",834,fracture,1,1,1.2431,,-9999
"LINESTRING Z (-35.92298220178573 -48.10341393560321 0, -35.46900036195959 -47.526770570967216 0)",835,fracture,0,1,0.7339,,-9999
"LINESTRING Z (-35.46900036195959 -47.526770570967216 0, -35.03742938599894 -46.978593269971014 0)",836,fracture,0,1,0.6977,,-9999
"LINESTRING Z (-35.03742938599894 -46.978593269971014 0, -32.56937874578057 -43.84369909488119 0)",837,fracture,0,1,3.9898,,-9999
"LINESTRING Z (-32.56937874578057 -43.84369909488119 0, -23.002725208078413 -31.692227823695504 0)",838,fracture,0,1,15.4654,,-9999
"LINESTRING Z (-23.002725208078413 -31.692227823695504 0, -21.85528075968395 -30.234754926302813 0)",839,fracture,0,1,1.855,,-9999
"LINESTRING Z (-21.85528075968395 -30.234754926302813 0, -18.778293288352376 -26.326395047654515 0)",840,fracture,0,1,4.9742,,-9999
"LINESTRING Z (-18.778293288352376 -26.326395047654515 0, -16.768166635336826 -23.773151514866342 0, -16.757450720003888 -23.75954026232129 0, -16.756899615786764 -23.758840255047545 0)",841,fracture,0,1,3.2678,,-9999
"LINESTRING Z (-16.756899615786764 -23.758840255047545 0, -15.78117820429119 -22.519488306767727 0)",842,fracture,0,1,1.5773,,-9999
"LINESTRING Z (-15.78117820429119 -22.519488306767727 0, -13.94787117773647 -20.190839362113525 0)",843,fracture,0,1,2.9637,,-9999
"LINESTRING Z (-13.94787117773647 -20.190839362113525 0, -13.293588099221587 -19.35977529143681 0)",844,fracture,0,1,1.0577,,-9999
"LINESTRING Z (-13.293588099221587 -19.35977529143681 0, -12.97902692970948 -18.960222720697946 0)",845,fracture,0,1,0.5085,,-9999
"LINESTRING Z (-12.97902692970948 -18.960222720697946 0, -12.670657820995151 -18.568535246003076 0)",846,fracture,0,1,0.4985,,-9999
"LINESTRING Z (-12.670657820995151 -18.568535246003076 0, -12.628173202811919 -18.51457169278289 0, -12.621519170900783 -18.506119805475898 0)",847,fracture,0,1,0.0794,,-9999
"LINESTRING Z (-12.621519170900783 -18.506119805475898 0, -11.794130621589767 -17.455178831452113 0)",848,fracture,0,1,1.3376,,-9999
"LINESTRING Z (-11.794130621589767 -17.455178831452113 0, -11.142356640619864 -16.627301792333956 0)",849,fracture,0,1,1.0537,,-9999
"LINESTRING Z (-11.142356640619864 -16.627301792333956 0, -9.862514164157837 -15.001658193652228 0)",850,fracture,0,1,2.069,,-9999
"LINESTRING Z (-9.862514164157837 -15.001658193652228 0, -9.85589334800671 -14.993248496683986 0, -9.622205040674293 -14.696419857309643 0)",851,fracture,0,1,0.3885,,-9999
"LINESTRING Z (-9.622205040674293 -14.696419857309643 0, -9.368688516866518 -14.374405608159673 0)",852,fracture,0,1,0.4098,,-9999
"LINESTRING Z (-9.368688516866518 -14.374405608159673 0, -9.059479603865778 -13.981651422140981 0)",853,fracture,0,1,0.4999,,-9999
"LINESTRING Z (-9.059479603865778 -13.981651422140981 0, -8.76296277298681 -13.605018596707414 0)",854,fracture,0,1,0.4793,,-9999
"LINESTRING Z (-8.76296277298681 -13.605018596707414 0, -5.828283317702384 -9.877416990723784 0)",855,fracture,0,1,4.7442,,-9999
"LINESTRING Z (-5.828283317702384 -9.877416990723784 0, -4.0157764156885305 -7.575188164118106 0)",856,fracture,0,1,2.9301,,-9999
"LINESTRING Z (-4.0157764156885305 -7.575188164118106 0, -0.3732562331144612 -2.9484940773273056 0)",857,fracture,0,1,5.8885,,-9999
"LINESTRING Z (-0.3732562331144612 -2.9484940773273056 0, -0.1194981968061466 -2.626173061323037 0, -0.0959366390577832 -2.596245397385456 0)",858,fracture,0,1,0.4483,,-9999
"LINESTRING Z (-0.0959366390577832 -2.596245397385456 0, 3.5458684755051264 2.029540416898106 0)",859,fracture,0,1,5.8873,,-9999
"LINESTRING Z (3.5458684755051264 2.029540416898106 0, 4.240572675336869 2.9119470069307436 0, 4.326226796989125 3.020744048071006 0)",860,fracture,0,1,1.2615,,-9999
"LINESTRING Z (4.326226796989125 3.020744048071006 0, 6.599196232291345 5.907847953789768 0)",861,fracture,0,1,3.6745,,-9999
"LINESTRING Z (6.599196232291345 5.907847953789768 0, 6.816722755183856 6.184148050080719 0)",862,fracture,0,1,0.3517,,-9999
"LINESTRING Z (6.816722755183856 6.184148050080719 0, 8.033878565928616 7.730167649152992 0)",863,fracture,0,1,1.9676,,-9999
"LINESTRING Z (8.033878565928616 7.730167649152992 0, 12.098652201984907 12.89320400954311 0)",864,fracture,0,1,6.5711,,-9999
"LINESTRING Z (12.098652201984907 12.89320400954311 0, 13.881189157771319 15.157365298827976 0)",865,fracture,0,1,2.8816,,-9999
"LINESTRING Z (13.881189157771319 15.157365298827976 0, 17.40794055744144 19.637010991526374 0)",866,fracture,1,1,5.7013,,-9999
"LINESTRING Z (31.176602344378782 37.12583270826097 0, 31.345217285806335 37.34000578441292 0)",867,fracture,1,1,0.2726,,-9999
"LINESTRING Z (31.345217285806335 37.34000578441292 0, 31.850199546261628 37.981429392595004 0)",868,fracture,0,1,0.8164,,-9999
"LINESTRING Z (31.850199546261628 37.981429392595004 0, 35.239348609203184 42.28629392122014 0)",869,fracture,0,1,5.4789,,-9999
"LINESTRING Z (35.239348609203184 42.28629392122014 0, 38.57481288187797 46.522968545815054 0)",870,fracture,0,1,5.3921,,-9999
"LINESTRING Z (38.57481288187797 46.522968545815054 0, 38.72448510102947 46.713080758402924 0)",871,fracture,0,1,0.242,,-9999
"LINESTRING Z (38.72448510102947 46.713080758402924 0, 39.37159283377554 47.535030773926806 0)",872,fracture,0,1,1.0461,,-9999
"LINESTRING Z (39.37159283377554 47.535030773926806 0, 39.84146743195064 48.1318609672941 0)",873,fracture,0,1,0.7596,,-9999
"LINESTRING Z (39.84146743195064 48.1318609672941 0, 42.01385490995141 50.89120663866984 0)",874,fracture,0,1,3.5119,,-9999
"LINESTRING Z (42.01385490995141 50.89120663866984 0, 44.26391382291414 53.74920981936297 0)",875,fracture,0,1,3.6374,,-9999
"LINESTRING Z (44.26391382291414 53.74920981936297 0, 44.87171783935196 54.521236632620955 0)",876,fracture,0,1,0.9826,,-9999
"LINESTRING Z (44.87171783935196 54.521236632620955 0, 45.03899498561531 54.73371045422788 0)",877,fracture,0,1,0.2704,,-9999
"LINESTRING Z (45.03899498561531 54.73371045422788 0, 45.487028973405934 55.302798914439876 0)",878,fracture,1,1,0.7243,,-9999
"LINESTRING Z (-34.74607073119333 -51.55727649254064 0, -32.69150338649305 -48.94758482079245 0)",879,fracture,1,1,3.3214,,-9999
"LINESTRING Z (-32.69150338649305 -48.94758482079245 0, -32.45013983041522 -48.641007154314586 0)",880,fracture,0,1,0.3902,,-9999
"LINESTRING Z (-32.45013983041522 -48.641007154314586 0, -32.27396852905317 -48.41723606248276 0, -32.27126062973758 -48.41379651482809 0, -32.247498862612204 -48.38361454686628 0)",881,fracture,0,1,0.3276,,-9999
"LINESTRING Z (-32.247498862612204 -48.38361454686628 0, -30.913018752153288 -46.6885707512168 0)",882,fracture,0,1,2.1573,,-9999
LINESTRING EMPTY,883,fracture,0,1,0.3731,,-9999
"LINESTRING Z (-30.682209244765392 -46.39539873583156 0, -24.373768523547206 -38.38247803291739 0)",884,fracture,0,1,10.1982,,-9999
"LINESTRING Z (-24.373768523547206 -38.38247803291739 0, -24.13636505033333 -38.08093042558854 0)",885,fracture,0,1,0.3838,,-9999
"LINESTRING Z (-24.13636505033333 -38.08093042558854 0, -19.77455025888473 -32.54059524781318 0)",886,fracture,0,1,7.0513,,-9999
"LINESTRING Z (-19.77455025888473 -32.54059524781318 0, -18.142016363205077 -30.466966402114117 0)",887,fracture,0,1,2.6391,,-9999
"LINESTRING Z (-18.142016363205077 -30.466966402114117 0, -16.50282859139807 -28.384885866983126 0)",888,fracture,0,1,2.6499,,-9999
"LINESTRING Z (-16.50282859139807 -28.384885866983126 0, -13.900051411442513 -25.078863337486947 0)",889,fracture,0,1,4.2076,,-9999
"LINESTRING Z (-13.900051411442513 -25.078863337486947 0, -11.994822178170587 -22.658859497911532 0)",890,fracture,0,1,3.08,,-9999
"LINESTRING Z (-11.994822178170587 -22.658859497911532 0, -11.917608593408362 -22.560783545512322 0, -11.899053589137571 -22.537215157627816 0)",891,fracture,0,1,0.1548,,-9999
"LINESTRING Z (-11.899053589137571 -22.537215157627816 0, -11.339465678828695 -21.82643197842904 0)",892,fracture,0,1,0.9046,,-9999
"LINESTRING Z (-11.339465678828695 -21.82643197842904 0, -11.182814858479983 -21.627455613750083 0)",893,fracture,0,1,0.2532,,-9999
"LINESTRING Z (-11.182814858479983 -21.627455613750083 0, -10.927412329413233 -21.303045778867713 0)",894,fracture,0,1,0.4129,,-9999
"LINESTRING Z (-10.927412329413233 -21.303045778867713 0, -10.872611240163655 -21.2334379626108 0)",895,fracture,0,1,0.0886,,-9999
"LINESTRING Z (-10.872611240163655 -21.2334379626108 0, -10.810220555647836 -21.154189915475435 0)",896,fracture,0,1,0.1009,,-9999
"LINESTRING Z (-10.810220555647836 -21.154189915475435 0, -10.415215553723094 -20.65245836285395 0)",897,fracture,0,1,0.6386,,-9999
"LINESTRING Z (-10.415215553723094 -20.65245836285395 0, -10.221917546833152 -20.406933094457454 0)",898,fracture,0,1,0.3125,,-9999
"LINESTRING Z (-10.221917546833152 -20.406933094457454 0, -10.099388345452343 -20.25129768186595 0)",899,fracture,0,1,0.1981,,-9999
"LINESTRING Z (-10.099388345452343 -20.25129768186595 0, -9.551814815962436 -19.555775053578465 0)",900,fracture,0,1,0.8852,,-9999
"LINESTRING Z (-9.551814815962436 -19.555775053578465 0, -9.434171067519127 -19.4063450962993 0, -9.4174277316483 -19.385077872184162 0, -9.393122304584628 -19.354205352599948 0)",901,fracture,0,1,0.2565,,-9999
"LINESTRING Z (-9.393122304584628 -19.354205352599948 0, -7.208272491924058 -16.57903014365459 0)",902,fracture,0,1,3.532,,-9999
"LINESTRING Z (-7.208272491924058 -16.57903014365459 0, -7.1587811645771815 -16.516166735874815 0, -6.952168356834942 -16.253729135553616 0)",903,fracture,0,1,0.414,,-9999
"LINESTRING Z (-6.952168356834942 -16.253729135553616 0, -6.875019180179605 -16.155734993712027 0)",904,fracture,0,1,0.1247,,-9999
"LINESTRING Z (-6.875019180179605 -16.155734993712027 0, -6.871427036029726 -16.151172286777236 0, -6.712256555933545 -15.948995474531756 0)",905,fracture,0,1,0.2631,,-9999
"LINESTRING Z (-6.712256555933545 -15.948995474531756 0, -6.570085779661886 -15.768411522509366 0, -6.532679273487435 -15.720898138300049 0, -6.515225920455172 -15.698729057218396 0)",906,fracture,0,1,0.3185,,-9999
"LINESTRING Z (-6.515225920455172 -15.698729057218396 0, -4.620136986343726 -13.29160532806448 0)",907,fracture,0,1,3.0636,,-9999
"LINESTRING Z (-4.620136986343726 -13.29160532806448 0, -1.5013464063586697 -9.330147543043054 0)",908,fracture,0,1,5.0418,,-9999
"LINESTRING Z (-1.5013464063586697 -9.330147543043054 0, -1.2216978647397345 -8.974940656317262 0)",909,fracture,0,1,0.4521,,-9999
"LINESTRING Z (-1.2216978647397345 -8.974940656317262 0, 0.9262453951913832 -6.246643795526055 0)",910,fracture,0,1,3.4724,,-9999
"LINESTRING Z (0.9262453951913832 -6.246643795526055 0, 0.934416475146625 -6.236264968390801 0, 1.148932831909505 -5.9637883561532385 0)",911,fracture,0,1,0.36,,-9999
"LINESTRING Z (1.148932831909505 -5.9637883561532385 0, 3.288276192425269 -3.2464150048493274 0)",912,fracture,0,1,3.4585,,-9999
"LINESTRING Z (3.288276192425269 -3.2464150048493274 0, 3.7105137017846634 -2.7100929833214042 0)",913,fracture,0,1,0.6826,,-9999
"LINESTRING Z (3.7105137017846634 -2.7100929833214042 0, 6.907650359804909 1.3508792361574555 0)",914,fracture,0,1,5.1685,,-9999
"LINESTRING Z (6.907650359804909 1.3508792361574555 0, 9.232304617924308 4.303632706496078 0, 9.269306313477164 4.350631904149022 0)",915,fracture,0,1,3.8178,,-9999
"LINESTRING Z (9.269306313477164 4.350631904149022 0, 14.606773833407766 11.13023178970126 0)",916,fracture,0,1,8.6285,,-9999
"LINESTRING Z (14.606773833407766 11.13023178970126 0, 17.507060684633014 14.814148240941975 0)",917,fracture,0,1,4.6886,,-9999
"LINESTRING Z (17.507060684633014 14.814148240941975 0, 19.376092297022208 17.188174210773454 0)",918,fracture,1,1,3.0215,,-9999
"LINESTRING Z (34.13361761071875 35.93304086413946 0, 34.528274674075966 36.434330468540416 0)",919,fracture,1,1,0.638,,-9999
"LINESTRING Z (34.528274674075966 36.434330468540416 0, 34.65133361137556 36.59063874659873 0)",920,fracture,0,1,0.1989,,-9999
"LINESTRING Z (34.65133361137556 36.59063874659873 0, 37.793830090362235 40.58220753642873 0)",921,fracture,0,1,5.0801,,-9999
"LINESTRING Z (37.793830090362235 40.58220753642873 0, 38.94845621656579 42.04880253187088 0)",922,fracture,0,1,1.8666,,-9999
"LINESTRING Z (38.94845621656579 42.04880253187088 0, 40.660194711746726 44.223036297732726 0)",923,fracture,0,1,2.7672,,-9999
"LINESTRING Z (40.660194711746726 44.223036297732726 0, 40.855557300073066 44.471183977603886 0)",924,fracture,0,1,0.3158,,-9999
"LINESTRING Z (40.855557300073066 44.471183977603886 0, 40.91638112862074 44.548441819365145 0, 40.980241658513435 44.62955684995506 0, 41.00001389287379 44.654671351786874 0)",925,fracture,0,1,0.2335,,-9999
"LINESTRING Z (41.00001389287379 44.654671351786874 0, 44.37640765103182 48.94333421501027 0)",926,fracture,0,1,5.4583,,-9999
"LINESTRING Z (44.37640765103182 48.94333421501027 0, 46.078763745755616 51.10565054609094 0, 46.09289797861866 51.12360371267095 0, 46.09376177499235 51.124700898513176 0)",927,fracture,0,1,2.7763,,-9999
"LINESTRING Z (46.09376177499235 51.124700898513176 0, 46.77463465951076 51.98953908492271 0)",928,fracture,0,1,1.1007,,-9999
"LINESTRING Z (46.77463465951076 51.98953908492271 0, 47.32969678399361 52.69457365451336 0)",929,fracture,1,1,0.8973,,-9999
"LINESTRING Z (-32.427164054850614 -53.56058772765818 0, -30.045301086842613 -50.53516830449359 0)",930,fracture,1,1,3.8505,,-9999
"LINESTRING Z (-30.045301086842613 -50.53516830449359 0, -29.758043432087952 -50.170296395479326 0)",931,fracture,0,1,0.4644,,-9999
"LINESTRING Z (-29.758043432087952 -50.170296395479326 0, -29.54341410265694 -49.89767628644575 0)",932,fracture,0,1,0.347,,-9999
"LINESTRING Z (-29.54341410265694 -49.89767628644575 0, -28.390375758630583 -48.4330980766471 0)",933,fracture,0,1,1.864,,-9999
"LINESTRING Z (-28.390375758630583 -48.4330980766471 0, -28.169127419385422 -48.152070565037135 0)",934,fracture,0,1,0.3577,,-9999
"LINESTRING Z (-28.169127419385422 -48.152070565037135 0, -28.016397133792978 -47.95807402588135 0)",935,fracture,0,1,0.2469,,-9999
"LINESTRING Z (-28.016397133792978 -47.95807402588135 0, -22.097025790439318 -40.439345503021244 0)",936,fracture,0,1,9.5692,,-9999
"LINESTRING Z (-22.097025790439318 -40.439345503021244 0, -21.945631424959092 -40.2470458367375 0)",937,fracture,0,1,0.2447,,-9999
"LINESTRING Z (-21.945631424959092 -40.2470458367375 0, -21.51269936935714 -39.697139705477504 0)",938,fracture,0,1,0.6999,,-9999
