type,n_type,n_origin,geometry,id,length,azimuth,censored,f_set,Area,b_group
node,1.0,,POINT Z (410124.37263186 5081045.185796766 0),,,,,,,
node,1.0,,POINT Z (410124.8217727687 5081044.997561305 0),,,,,,,
node,1.0,,POINT Z (410125.21439257415 5081044.995542695 0),,,,,,,
node,1.0,,POINT Z (410124.7258887545 5081044.854744589 0),,,,,,,
node,1.0,,POINT Z (410124.4589274728 5081045.013962518 0),,,,,,,
node,1.0,,POINT Z (410124.2212360482 5081044.993271757 0),,,,,,,
node,1.0,,POINT Z (410124.6259675186 5081045.109341879 0),,,,,,,
node,1.0,,POINT Z (410124.051672739 5081045.189077006 0),,,,,,,
node,1.0,,POINT Z (410124.380453977 5081045.534259457 0),,,,,,,
node,1.0,,POINT Z (410124.1210624858 5081045.370751978 0),,,,,,,
node,1.0,,POINT Z (410124.0054970161 5081046.015698136 0),,,,,,,
node,1.0,,POINT Z (410124.35623064707 5081046.026800496 0),,,,,,,
node,1.0,,POINT Z (410120.742230713 5081046.604571896 0),,,,,,,
node,1.0,,POINT Z (410122.73478150164 5081046.8599821115 0),,,,,,,
node,1.0,,POINT Z (410123.72390080587 5081047.4509304315 0),,,,,,,
node,1.0,,POINT Z (410124.89974161173 5081047.576084303 0),,,,,,,
node,1.0,,POINT Z (410126.3379387424 5081046.157127053 0),,,,,,,
node,1.0,,POINT Z (410122.7367370302 5081054.039802322 0),,,,,,,
node,1.0,,POINT Z (410124.9329856078 5081054.49600837 0),,,,,,,
node,1.0,,POINT Z (410124.3758490201 5081054.100360649 0),,,,,,,
node,1.0,,POINT Z (410127.65811022156 5081048.412924645 0),,,,,,,
node,1.0,,POINT Z (410131.80509383476 5081037.764247888 0),,,,,,,
node,1.0,,POINT Z (410133.66625301575 5081036.252308377 0),,,,,,,
node,1.0,,POINT Z (410133.9700539449 5081036.527848755 0),,,,,,,
node,1.0,,POINT Z (410131.704671333 5081044.224821355 0),,,,,,,
node,1.0,,POINT Z (410132.91221290076 5081044.953295227 0),,,,,,,
node,1.0,,POINT Z (410131.9655086253 5081044.719476936 0),,,,,,,
node,1.0,,POINT Z (410119.29099852976 5081046.119788686 0),,,,,,,
node,1.0,,POINT Z (410122.6008263207 5081046.267354005 0),,,,,,,
node,1.0,,POINT Z (410132.5251137316 5081044.3900529295 0),,,,,,,
node,1.0,,POINT Z (410133.8926909288 5081045.023960293 0),,,,,,,
node,1.0,,POINT Z (410138.41681503784 5081045.53939972 0),,,,,,,
node,1.0,,POINT Z (410139.05176159303 5081044.365631901 0),,,,,,,
node,1.0,,POINT Z (410133.22604900406 5081044.195204335 0),,,,,,,
node,1.0,,POINT Z (410133.49675862404 5081044.233134859 0),,,,,,,
node,1.0,,POINT Z (410128.86351931264 5081039.581709676 0),,,,,,,
node,1.0,,POINT Z (410131.0364706189 5081039.986994711 0),,,,,,,
node,1.0,,POINT Z (410130.42126871855 5081040.435925826 0),,,,,,,
node,1.0,,POINT Z (410130.57714757853 5081040.079482834 0),,,,,,,
node,1.0,,POINT Z (410139.5962984093 5081044.991745298 0),,,,,,,
node,1.0,,POINT Z (410121.6775038717 5081055.329111674 0),,,,,,,
node,1.0,,POINT Z (410121.8645585035 5081055.532273788 0),,,,,,,
node,1.0,,POINT Z (410121.17401515436 5081055.918853361 0),,,,,,,
node,1.0,,POINT Z (410121.28416954866 5081056.112143148 0),,,,,,,
node,1.0,,POINT Z (410120.57544033247 5081056.131887802 0),,,,,,,
node,1.0,,POINT Z (410120.60557691206 5081056.273217969 0),,,,,,,
node,1.0,,POINT Z (410119.94257216126 5081056.114221531 0),,,,,,,
node,1.0,,POINT Z (410120.017394014 5081056.239963812 0),,,,,,,
node,1.0,,POINT Z (410136.9770139663 5081045.578888993 0),,,,,,,
node,1.0,,POINT Z (410137.64417548635 5081045.450029138 0),,,,,,,
node,1.0,,POINT Z (410141.37825357297 5081041.5003186185 0),,,,,,,
node,1.0,,POINT Z (410141.27433433314 5081041.731019331 0),,,,,,,
node,1.0,,POINT Z (410141.53101485566 5081041.9004076915 0),,,,,,,
node,1.0,,POINT Z (410143.9045302948 5081038.863887497 0),,,,,,,
node,1.0,,POINT Z (410144.0053319575 5081039.004178471 0),,,,,,,
node,1.0,,POINT Z (410140.2889201403 5081039.451550799 0),,,,,,,
node,1.0,,POINT Z (410137.9725602818 5081039.579891065 0),,,,,,,
node,1.0,,POINT Z (410138.54827287095 5081039.6058708755 0),,,,,,,
node,1.0,,POINT Z (410137.2438266112 5081040.65727379 0),,,,,,,
node,1.0,,POINT Z (410139.8210237608 5081040.677018446 0),,,,,,,
node,1.0,,POINT Z (410140.4108303961 5081039.829102395 0),,,,,,,
node,1.0,,POINT Z (410141.2193220825 5081040.009921873 0),,,,,,,
node,1.0,,POINT Z (410140.9491320589 5081039.5277366 0),,,,,,,
node,1.0,,POINT Z (410142.6201534365 5081038.276548951 0),,,,,,,
node,1.0,,POINT Z (410143.3600584247 5081038.569601207 0),,,,,,,
node,1.0,,POINT Z (410136.3768154021 5081040.86342358 0),,,,,,,
node,1.0,,POINT Z (410136.72390566336 5081040.869658735 0),,,,,,,
node,1.0,,POINT Z (410139.8305713399 5081041.0889283335 0),,,,,,,
node,1.0,,POINT Z (410142.09081480745 5081038.542906956 0),,,,,,,
node,1.0,,POINT Z (410141.5566699142 5081038.129308381 0),,,,,,,
node,1.0,,POINT Z (410137.1910226458 5081039.060424769 0),,,,,,,
node,1.0,,POINT Z (410121.78655411786 5081054.086107675 0),,,,,,,
node,1.0,,POINT Z (410121.8229258518 5081049.053298885 0),,,,,,,
node,1.0,,POINT Z (410128.98711825087 5081042.747479406 0),,,,,,,
node,1.0,,POINT Z (410138.0795321457 5081039.88242596 0),,,,,,,
node,1.0,,POINT Z (410113.5764145676 5081031.377675357 0),,,,,,,
node,1.0,,POINT Z (410113.72397988825 5081031.568886759 0),,,,,,,
node,1.0,,POINT Z (410113.7613908146 5081031.554338065 0),,,,,,,
node,1.0,,POINT Z (410115.014656848 5081031.180228801 0),,,,,,,
node,1.0,,POINT Z (410126.2924923576 5081036.661968702 0),,,,,,,
node,1.0,,POINT Z (410122.13260518416 5081040.353699702 0),,,,,,,
node,1.0,,POINT Z (410114.3469757298 5081025.657440784 0),,,,,,,
node,1.0,,POINT Z (410114.13913724996 5081026.023236509 0),,,,,,,
node,1.0,,POINT Z (410114.91853154916 5081025.015219882 0),,,,,,,
node,1.0,,POINT Z (410115.3155030456 5081025.2999586 0),,,,,,,
node,1.0,,POINT Z (410115.7488462762 5081025.148236509 0),,,,,,,
node,1.0,,POINT Z (410115.70520019537 5081025.049513231 0),,,,,,,
node,1.0,,POINT Z (410132.8071895065 5081024.822969286 0),,,,,,,
node,1.0,,POINT Z (410132.4715303616 5081024.9642994525 0),,,,,,,
node,1.0,,POINT Z (410132.6378011455 5081025.22305836 0),,,,,,,
node,1.0,,POINT Z (410114.16927382955 5081033.131312519 0),,,,,,,
node,1.0,,POINT Z (410115.4578724044 5081033.709103493 0),,,,,,,
node,1.0,,POINT Z (410114.6379496016 5081033.072078552 0),,,,,,,
node,1.0,,POINT Z (410115.693769079 5081027.668278075 0),,,,,,,
node,1.0,,POINT Z (410116.9324864184 5081029.594940787 0),,,,,,,
node,1.0,,POINT Z (410118.9238388528 5081030.118823645 0),,,,,,,
node,1.0,,POINT Z (410119.7562319645 5081030.886786829 0),,,,,,,
node,1.0,,POINT Z (410119.4059946949 5081031.757426071 0),,,,,,,
node,1.0,,POINT Z (410125.8567815119 5081033.41935451 0),,,,,,,
node,1.0,,POINT Z (410128.5950534835 5081033.747739308 0),,,,,,,
node,1.0,,POINT Z (410127.6067815115 5081032.454983963 0),,,,,,,
node,1.0,,POINT Z (410121.12637771096 5081034.414900823 0),,,,,,,
node,1.0,,POINT Z (410119.1505563287 5081034.805283972 0),,,,,,,
node,1.0,,POINT Z (410119.6161145235 5081034.44052744 0),,,,,,,
node,1.0,,POINT Z (410120.17831761134 5081034.747089198 0),,,,,,,
node,1.0,,POINT Z (410119.57558601996 5081034.46235048 0),,,,,,,
node,1.0,,POINT Z (410119.6472902955 5081034.49248706 0),,,,,,,
node,1.0,,POINT Z (410119.3833354261 5081034.581857607 0),,,,,,,
node,1.0,,POINT Z (410121.5744725993 5081034.336608199 0),,,,,,,
node,1.0,,POINT Z (410127.8943211742 5081031.841507247 0),,,,,,,
node,1.0,,POINT Z (410141.3097754499 5081036.451364725 0),,,,,,,
node,1.0,,POINT Z (410143.5856068039 5081036.4451295715 0),,,,,,,
node,1.0,,POINT Z (410130.23873922613 5081029.941343924 0),,,,,,,
node,1.0,,POINT Z (410127.28041825833 5081025.794966197 0),,,,,,,
node,1.0,,POINT Z (410128.3614381566 5081027.317902711 0),,,,,,,
node,1.0,,POINT Z (410128.8238787741 5081027.886340954 0),,,,,,,
node,1.0,,POINT Z (410118.4153277054 5081028.769654492 0),,,,,,,
node,1.0,,POINT Z (410119.8452564465 5081028.283312449 0),,,,,,,
node,1.0,,POINT Z (410124.49772081693 5081016.704630732 0),,,,,,,
node,1.0,,POINT Z (410126.33709136327 5081018.047267312 0),,,,,,,
node,1.0,,POINT Z (410124.5372101279 5081017.121346883 0),,,,,,,
node,1.0,,POINT Z (410123.9251258051 5081017.362439518 0),,,,,,,
node,1.0,,POINT Z (410125.6616163036 5081017.942308877 0),,,,,,,
node,1.0,,POINT Z (410125.96921725373 5081018.567902701 0),,,,,,,
node,1.0,,POINT Z (410125.5753633339 5081025.587647355 0),,,,,,,
node,1.0,,POINT Z (410117.91028019786 5081031.29800959 0),,,,,,,
node,1.0,,POINT Z (410121.0642291289 5081032.344476336 0),,,,,,,
node,1.0,,POINT Z (410121.77295834495 5081031.348930017 0),,,,,,,
node,1.0,,POINT Z (410122.08211808366 5081031.275147357 0),,,,,,,
node,1.0,,POINT Z (410119.0523526441 5081031.461162793 0),,,,,,,
node,1.0,,POINT Z (410116.17067212134 5081027.404155666 0),,,,,,,
node,1.0,,POINT Z (410116.230023867 5081028.02092091 0),,,,,,,
node,1.0,,POINT Z (410113.47708542296 5081025.807956138 0),,,,,,,
node,1.0,,POINT Z (410114.3198704586 5081025.991893192 0),,,,,,,
node,1.0,,POINT Z (410112.7496507434 5081024.983876561 0),,,,,,,
node,1.0,,POINT Z (410113.29834433016 5081024.979719792 0),,,,,,,
node,1.0,,POINT Z (410146.0079642826 5081034.4810559 0),,,,,,,
node,1.0,,POINT Z (410142.38326119486 5081034.184886068 0),,,,,,,
node,1.0,,POINT Z (410145.0342410048 5081034.5361330975 0),,,,,,,
node,1.0,,POINT Z (410143.3434749713 5081034.838538085 0),,,,,,,
node,1.0,,POINT Z (410146.0526495557 5081035.402819561 0),,,,,,,
node,1.0,,POINT Z (410145.18908067216 5081035.26772455 0),,,,,,,
node,1.0,,POINT Z (410145.59332651534 5081035.384114098 0),,,,,,,
node,1.0,,POINT Z (410144.09896784555 5081033.044892008 0),,,,,,,
node,1.0,,POINT Z (410145.55175881943 5081033.26623999 0),,,,,,,
node,1.0,,POINT Z (410147.60728138476 5081033.288063026 0),,,,,,,
node,1.0,,POINT Z (410146.904787323 5081032.25510578 0),,,,,,,
node,1.0,,POINT Z (410148.3575782969 5081032.641685353 0),,,,,,,
node,1.0,,POINT Z (410139.50989421125 5081032.755996518 0),,,,,,,
node,1.0,,POINT Z (410141.9842113134 5081032.775741173 0),,,,,,,
node,1.0,,POINT Z (410116.77548209677 5081024.405565987 0),,,,,,,
node,1.0,,POINT Z (410115.5658621442 5081028.805506605 0),,,,,,,
node,1.0,,POINT Z (410116.29537520837 5081029.657644371 0),,,,,,,
node,1.0,,POINT Z (410116.73183601594 5081029.079853398 0),,,,,,,
node,1.0,,POINT Z (410120.65374812996 5081027.007184156 0),,,,,,,
node,1.0,,POINT Z (410126.6140361348 5081025.32265328 0),,,,,,,
node,1.0,,POINT Z (410126.8509720018 5081025.675978695 0),,,,,,,
node,1.0,,POINT Z (410127.06088886637 5081025.399553517 0),,,,,,,
node,1.0,,POINT Z (410127.2437867286 5081025.592843303 0),,,,,,,
node,1.0,,POINT Z (410125.1986560872 5081015.4731877195 0),,,,,,,
node,1.0,,POINT Z (410125.70162520825 5081015.475266105 0),,,,,,,
node,1.0,,POINT Z (410123.5276347097 5081018.5658242935 0),,,,,,,
node,1.0,,POINT Z (410124.3828900541 5081019.5499394955 0),,,,,,,
node,1.0,,POINT Z (410116.7162481293 5081022.398885451 0),,,,,,,
node,1.0,,POINT Z (410116.8324683974 5081022.62474757 0),,,,,,,
node,1.0,,POINT Z (410115.8921685569 5081020.961682362 0),,,,,,,
node,1.0,,POINT Z (410116.14157473267 5081021.387751246 0),,,,,,,
node,1.0,,POINT Z (410115.5679405284 5081021.248499464 0),,,,,,,
node,1.0,,POINT Z (410115.7799357778 5081021.630922267 0),,,,,,,
node,1.0,,POINT Z (410115.1439500296 5081021.512454334 0),,,,,,,
node,1.0,,POINT Z (410115.36010204855 5081021.840839132 0),,,,,,,
node,1.0,,POINT Z (410122.6479583429 5081024.243711751 0),,,,,,,
node,1.0,,POINT Z (410119.19446220214 5081027.06174174 0),,,,,,,
node,1.0,,POINT Z (410118.4244206343 5081033.117115846 0),,,,,,,
node,1.0,,POINT Z (410120.21183156065 5081033.99419423 0),,,,,,,
node,1.0,,POINT Z (410119.5134942684 5081037.292071303 0),,,,,,,
node,1.0,,POINT Z (410130.77678108553 5081025.485806458 0),,,,,,,
node,1.0,,POINT Z (410130.9201896366 5081025.869268453 0),,,,,,,
node,1.0,,POINT Z (410125.24048357905 5081026.448618212 0),,,,,,,
node,1.0,,POINT Z (410125.30075673823 5081026.8268842455 0),,,,,,,
node,1.0,,POINT Z (410128.8818137452 5081024.568719163 0),,,,,,,
node,1.0,,POINT Z (410132.97623179754 5081023.129437691 0),,,,,,,
node,1.0,,POINT Z (410132.49404652446 5081023.232317736 0),,,,,,,
node,1.0,,POINT Z (410132.84009759326 5081023.285316549 0),,,,,,,
node,1.0,,POINT Z (410131.87468785455 5081022.283535075 0),,,,,,,
node,1.0,,POINT Z (410132.3090702773 5081022.586979256 0),,,,,,,
node,1.0,,POINT Z (410131.571243674 5081022.555803484 0),,,,,,,
node,1.0,,POINT Z (410131.87157027726 5081022.892501821 0),,,,,,,
node,1.0,,POINT Z (410131.68555483775 5081021.972816547 0),,,,,,,
node,1.0,,POINT Z (410132.39116647665 5081022.336533887 0),,,,,,,
node,1.0,,POINT Z (410131.78323892324 5081022.0486775935 0),,,,,,,
node,1.0,,POINT Z (410132.3153054315 5081022.19000776 0),,,,,,,
node,1.0,,POINT Z (410132.56263322243 5081022.196242913 0),,,,,,,
node,1.0,,POINT Z (410133.1092484243 5081022.460197782 0),,,,,,,
node,1.0,,POINT Z (410132.4555964053 5081022.29912296 0),,,,,,,
node,1.0,,POINT Z (410132.7133161203 5081022.350043388 0),,,,,,,
node,1.0,,POINT Z (410133.09158215346 5081021.83979992 0),,,,,,,
node,1.0,,POINT Z (410132.79749070463 5081021.353457878 0),,,,,,,
node,1.0,,POINT Z (410133.24746101344 5081021.434514886 0),,,,,,,
node,1.0,,POINT Z (410132.6156320346 5081021.586236974 0),,,,,,,
node,1.0,,POINT Z (410123.0488268087 5081022.341729845 0),,,,,,,
node,1.0,,POINT Z (410123.8053588752 5081022.366670462 0),,,,,,,
node,1.0,,POINT Z (410123.72222348326 5081022.063226282 0),,,,,,,
node,1.0,,POINT Z (410124.61177217687 5081022.063226282 0),,,,,,,
node,1.0,,POINT Z (410125.8899788275 5081021.97177735 0),,,,,,,
node,1.0,,POINT Z (410126.5010239582 5081022.975637207 0),,,,,,,
node,1.0,,POINT Z (410137.295115407 5081027.24360039 0),,,,,,,
node,1.0,,POINT Z (410137.5549135067 5081027.470144333 0),,,,,,,
node,1.0,,POINT Z (410137.1122175448 5081027.4025968285 0),,,,,,,
node,1.0,,POINT Z (410117.9157359531 5081019.330150269 0),,,,,,,
node,1.0,,POINT Z (410119.38307562063 5081020.550162145 0),,,,,,,
node,1.0,,POINT Z (410118.8946551932 5081021.772252405 0),,,,,,,
node,1.0,,POINT Z (410119.11288559693 5081021.560257155 0),,,,,,,
node,1.0,,POINT Z (410119.4142513926 5081021.3607322145 0),,,,,,,
node,1.0,,POINT Z (410119.9639841716 5081021.256812975 0),,,,,,,
node,1.0,,POINT Z (410120.7163594685 5081020.369342666 0),,,,,,,
node,1.0,,POINT Z (410120.8639247892 5081020.578220339 0),,,,,,,
node,1.0,,POINT Z (410126.7010684946 5081021.099894919 0),,,,,,,
node,1.0,,POINT Z (410128.88752930216 5081021.162246463 0),,,,,,,
node,1.0,,POINT Z (410129.4029687322 5081020.405714398 0),,,,,,,
node,1.0,,POINT Z (410122.86644854204 5081028.081189447 0),,,,,,,
node,1.0,,POINT Z (410123.4359259767 5081028.026112251 0),,,,,,,
node,1.0,,POINT Z (410123.7320958103 5081027.456634818 0),,,,,,,
node,1.0,,POINT Z (410125.1890435538 5081027.699805837 0),,,,,,,
node,1.0,,POINT Z (410125.30751148734 5081028.098855719 0),,,,,,,
node,1.0,,POINT Z (410125.43013619044 5081028.269283272 0),,,,,,,
node,1.0,,POINT Z (410125.7709912973 5081027.373499421 0),,,,,,,
node,1.0,,POINT Z (410125.81463737803 5081027.768392533 0),,,,,,,
node,1.0,,POINT Z (410125.8998511549 5081028.167442416 0),,,,,,,
node,1.0,,POINT Z (410124.96457799553 5081019.4340694845 0),,,,,,,
node,1.0,,POINT Z (410125.23684640403 5081019.795708439 0),,,,,,,
node,1.0,,POINT Z (410127.0143850027 5081021.213686464 0),,,,,,,
node,1.0,,POINT Z (410127.14480364876 5081021.441789196 0),,,,,,,
node,1.0,,POINT Z (410127.7506528175 5081021.363849764 0),,,,,,,
node,1.0,,POINT Z (410128.51238084596 5081021.805506534 0),,,,,,,
node,1.0,,POINT Z (410128.8958428408 5081021.283831947 0),,,,,,,
node,1.0,,POINT Z (410129.4663594678 5081021.811741685 0),,,,,,,
node,1.0,,POINT Z (410129.4933784703 5081021.904229809 0),,,,,,,
node,1.0,,POINT Z (410129.6690019857 5081022.049716745 0),,,,,,,
node,1.0,,POINT Z (410129.61184640386 5081021.710940021 0),,,,,,,
node,1.0,,POINT Z (410129.0288594678 5081021.16848159 0),,,,,,,
node,1.0,,POINT Z (410129.1816207505 5081021.405417457 0),,,,,,,
node,1.0,,POINT Z (410122.0818582799 5081023.137751182 0),,,,,,,
node,1.0,,POINT Z (410122.46947704477 5081023.655268997 0),,,,,,,
node,1.0,,POINT Z (410124.28806374274 5081023.880773747 0),,,,,,,
node,1.0,,POINT Z (410125.7460506785 5081023.030714365 0),,,,,,,
node,1.0,,POINT Z (410121.0561753812 5081016.174122922 0),,,,,,,
node,1.0,,POINT Z (410134.5324224118 5081029.571391331 0),,,,,,,
node,1.0,,POINT Z (410134.47111006017 5081030.050459026 0),,,,,,,
node,1.0,,POINT Z (410137.8516029341 5081028.430358079 0),,,,,,,
node,1.0,,POINT Z (410136.11095566576 5081028.772252378 0),,,,,,,
node,1.0,,POINT Z (410135.3170126727 5081029.0341288615 0),,,,,,,
node,1.0,,POINT Z (410135.48120507173 5081029.175459028 0),,,,,,,
node,1.0,,POINT Z (410134.24456611695 5081029.067383017 0),,,,,,,
node,1.0,,POINT Z (410134.55216706713 5081029.412394894 0),,,,,,,
node,1.0,,POINT Z (410141.8743167108 5081030.056694182 0),,,,,,,
node,1.0,,POINT Z (410144.1896373758 5081030.131516035 0),,,,,,,
node,1.0,,POINT Z (410144.6572739554 5081030.166848576 0),,,,,,,
node,1.0,,POINT Z (410143.627434288 5081029.078814136 0),,,,,,,
node,1.0,,POINT Z (410143.93295685324 5081028.835643116 0),,,,,,,
node,1.0,,POINT Z (410143.11823001236 5081028.409574231 0),,,,,,,
node,1.0,,POINT Z (410143.4725946204 5081028.634039789 0),,,,,,,
node,1.0,,POINT Z (410144.0103766871 5081028.718733969 0),,,,,,,
node,1.0,,POINT Z (410147.2261575655 5081030.276483371 0),,,,,,,
node,1.0,,POINT Z (410147.5067395132 5081030.372089071 0),,,,,,,
node,1.0,,POINT Z (410144.82680033357 5081032.598522878 0),,,,,,,
node,1.0,,POINT Z (410145.60619463277 5081032.7128340425 0),,,,,,,
node,1.0,,POINT Z (410142.268308647 5081032.1620620685 0),,,,,,,
node,1.0,,POINT Z (410143.0580948703 5081032.191159456 0),,,,,,,
node,1.0,,POINT Z (410135.7775129224 5081034.560518122 0),,,,,,,
node,1.0,,POINT Z (410135.474068742 5081034.242525248 0),,,,,,,
node,1.0,,POINT Z (410149.6728142881 5081031.187039797 0),,,,,,,
node,1.0,,POINT Z (410134.6887721534 5081030.8918036055 0),,,,,,,
node,1.0,,POINT Z (410138.05315754487 5081034.344520353 0),,,,,,,
node,1.0,,POINT Z (410141.0294045757 5081034.348677123 0),,,,,,,
node,1.0,,POINT Z (410137.17815754487 5081033.970411088 0),,,,,,,
node,1.0,,POINT Z (410137.51693426695 5081034.347637929 0),,,,,,,
node,1.0,,POINT Z (410137.3153309415 5081033.935078547 0),,,,,,,
node,1.0,,POINT Z (410137.78088913625 5081034.263463345 0),,,,,,,
node,1.0,,POINT Z (410136.05582975375 5081033.36248353 0),,,,,,,
node,1.0,,POINT Z (410137.3309188274 5081033.60045859 0),,,,,,,
node,1.0,,POINT Z (410136.18468961114 5081033.27934814 0),,,,,,,
node,1.0,,POINT Z (410137.1397074259 5081033.396776881 0),,,,,,,
node,1.0,,POINT Z (410136.31043189147 5081033.169193746 0),,,,,,,
node,1.0,,POINT Z (410136.9329081385 5081033.298053603 0),,,,,,,
node,1.0,,POINT Z (410137.1178843855 5081033.30948472 0),,,,,,,
node,1.0,,POINT Z (410138.81384638074 5081033.54018543 0),,,,,,,
node,1.0,,POINT Z (410138.27554471797 5081034.8952923175 0),,,,,,,
node,1.0,,POINT Z (410138.2630744091 5081034.938938399 0),,,,,,,
node,1.0,,POINT Z (410138.2417709648 5081034.752403363 0),,,,,,,
node,1.0,,POINT Z (410138.6117234589 5081034.865675334 0),,,,,,,
node,1.0,,POINT Z (410138.23137904075 5081034.5289769955 0),,,,,,,
node,1.0,,POINT Z (410138.1596747652 5081034.196435427 0),,,,,,,
node,1.0,,POINT Z (410138.4381783281 5081034.338804786 0),,,,,,,
node,1.0,,POINT Z (410137.4634158577 5081033.261162268 0),,,,,,,
node,1.0,,POINT Z (410138.38933628524 5081033.360924738 0),,,,,,,
node,1.0,,POINT Z (410139.6706605131 5081033.518881981 0),,,,,,,
node,1.0,,POINT Z (410135.71029828023 5081034.045752529 0),,,,,,,
node,1.0,,POINT Z (410136.75156906416 5081034.243199085 0),,,,,,,
node,1.0,,POINT Z (410136.2839324847 5081034.259826164 0),,,,,,,
node,1.0,,POINT Z (410133.06971039437 5081032.88601381 0),,,,,,,
node,1.0,,POINT Z (410134.05278640386 5081031.757450866 0),,,,,,,
node,1.0,,POINT Z (410134.7220263088 5081031.782391483 0),,,,,,,
node,1.0,,POINT Z (410134.61602868413 5081032.137795283 0),,,,,,,
node,1.0,,POINT Z (410134.4539146696 5081034.142397419 0),,,,,,,
node,1.0,,POINT Z (410135.20421158173 5081034.136162264 0),,,,,,,
node,1.0,,POINT Z (410134.52042298316 5081034.0862810295 0),,,,,,,
node,1.0,,POINT Z (410134.38948474085 5081033.635271528 0),,,,,,,
node,1.0,,POINT Z (410135.05872464605 5081033.265319034 0),,,,,,,
node,1.0,,POINT Z (410135.64482915914 5081033.4066492 0),,,,,,,
node,1.0,,POINT Z (410135.8526676389 5081032.331085068 0),,,,,,,
node,1.0,,POINT Z (410136.3639502992 5081032.468258465 0),,,,,,,
node,1.0,,POINT Z (410143.10830896907 5081031.6431396995 0),,,,,,,
node,1.0,,POINT Z (410143.45539923036 5081031.657688393 0),,,,,,,
node,1.0,,POINT Z (410141.8481582864 5081031.647556268 0),,,,,,,
node,1.0,,POINT Z (410140.8266321581 5081031.543637028 0),,,,,,,
node,1.0,,POINT Z (410140.6925763386 5081031.664183346 0),,,,,,,
node,1.0,,POINT Z (410140.65620460454 5081031.740044391 0),,,,,,,
node,1.0,,POINT Z (410139.9620240821 5081032.70129736 0),,,,,,,
node,1.0,,POINT Z (410140.46395401075 5081031.979058644 0),,,,,,,
node,1.0,,POINT Z (410140.1760977162 5081031.794082397 0),,,,,,,
node,1.0,,POINT Z (410140.44213097036 5081031.86474748 0),,,,,,,
