geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (-13.857531301422052 -12.776160874793558 0, -13.744614664991545 -12.558164696504504 0)",386,fracture,0,1,0.2455,,,-9999
"LINESTRING Z (-13.744614664991545 -12.558164696504504 0, -13.445577621793284 -11.980845581759173 0)",387,fracture,0,1,0.6502,,,-9999
"LINESTRING Z (-13.445577621793284 -11.980845581759173 0, -13.142720015954076 -11.396150511787326 0)",388,fracture,1,1,0.6585,,,-9999
"LINESTRING Z (-12.450856400732649 -10.060442782764206 0, -12.210271843449373 -9.595971685315279 0)",389,fracture,1,1,0.5231,,,-9999
"LINESTRING Z (-10.83599401954255 -6.942799194621527 0, -10.661689669315571 -6.606288265764521 0)",390,fracture,1,1,0.379,,,-9999
"LINESTRING Z (-6.356428776024837 1.705422487790543 0, -6.331040981595063 1.7544360108269372 0)",391,fracture,1,1,0.0552,,,-9999
"LINESTRING Z (-6.331040981595063 1.7544360108269372 0, -6.167314386385424 2.0705255895485526 0)",392,fracture,0,1,0.356,,,-9999
"LINESTRING Z (-6.167314386385424 2.0705255895485526 0, -5.997519711795732 2.3983301657782663 0)",393,fracture,0,1,0.3692,,,-9999
"LINESTRING Z (-5.997519711795732 2.3983301657782663 0, -4.457241862385517 5.371981306027763 0, -4.456614622861548 5.37319225087539 0)",394,fracture,0,1,3.3503,,,-9999
"LINESTRING Z (-4.456614622861548 5.37319225087539 0, -4.421719372721147 5.440560810651164 0)",395,fracture,0,1,0.0759,,,-9999
"LINESTRING Z (-4.421719372721147 5.440560810651164 0, -3.766917040534658 6.704718249836544 0)",396,fracture,1,1,1.4237,,,-9999
"LINESTRING Z (-2.9801235581133447 8.223697008791548 0, -2.4053997800909124 9.33325527355482 0)",397,fracture,1,1,1.2496,,,-9999
"LINESTRING Z (-2.4053997800909124 9.33325527355482 0, -2.1988695993019154 9.731981196825283 0)",398,fracture,0,1,0.449,,,-9999
"LINESTRING Z (-2.1988695993019154 9.731981196825283 0, -1.9896852932651359 10.135831158315515 0)",399,fracture,0,1,0.4548,,,-9999
"LINESTRING Z (-1.9896852932651359 10.135831158315515 0, -1.8851673201170764 10.337612927849694 0)",400,fracture,0,1,0.2272,,,-9999
"LINESTRING Z (-1.8851673201170764 10.337612927849694 0, -1.4275252286647089 11.221133993607138 0)",401,fracture,0,1,0.995,,,-9999
"LINESTRING Z (-1.4275252286647089 11.221133993607138 0, -0.4170303176768833 13.171989383383627 0)",402,fracture,0,1,2.197,,,-9999
"LINESTRING Z (-0.4170303176768833 13.171989383383627 0, -0.2809949377300617 13.434618468680176 0)",403,fracture,0,1,0.2958,,,-9999
"LINESTRING Z (-0.2809949377300617 13.434618468680176 0, -0.1643688053000482 13.659776177606648 0)",404,fracture,1,1,0.2536,,,-9999
"LINESTRING Z (0.4102289488735606 14.769091141486319 0, 0.9052598726803288 15.7247948618251 0)",405,fracture,1,1,1.0763,,,-9999
"LINESTRING Z (0.9052598726803288 15.7247948618251 0, 1.7171454723579134 17.29221631124595 0)",406,fracture,0,1,1.7652,,,-9999
"LINESTRING Z (1.7171454723579134 17.29221631124595 0, 1.7965883386150892 17.445588230423258 0)",407,fracture,0,1,0.1727,,,-9999
"LINESTRING Z (1.7965883386150892 17.445588230423258 0, 2.02189520874055 17.880564317050204 0)",408,fracture,0,1,0.4899,,,-9999
"LINESTRING Z (2.02189520874055 17.880564317050204 0, 2.1742389209270065 18.17467817035697 0)",409,fracture,0,1,0.3312,,,-9999
"LINESTRING Z (2.1742389209270065 18.17467817035697 0, 2.180918077025645 18.18757290889796 0, 2.2052856428267456 18.23461678468783 0, 2.208081490808821 18.24001443196494 0, 2.2093510347821597 18.24246540591445 0)",410,fracture,0,1,0.0763,,,-9999
"LINESTRING Z (2.2093510347821597 18.24246540591445 0, 2.6423951654300097 19.078497796675908 0)",411,fracture,0,1,0.9415,,,-9999
"LINESTRING Z (2.6423951654300097 19.078497796675908 0, 2.6674396829819615 19.126848591439252 0)",412,fracture,1,1,0.0545,,,-9999
"LINESTRING Z (-14.752936354180388 -17.6108400716369 0, -13.73098237802228 -15.637861879651147 0)",413,fracture,1,1,2.2219,,,-9999
"LINESTRING Z (-13.73098237802228 -15.637861879651147 0, -13.606394650861514 -15.397333563883599 0)",414,fracture,0,1,0.2709,,,-9999
"LINESTRING Z (-13.606394650861514 -15.397333563883599 0, -13.509460258212735 -15.210192609191688 0)",415,fracture,0,1,0.2108,,,-9999
"LINESTRING Z (-13.509460258212735 -15.210192609191688 0, -12.834859985330766 -13.907813384926266 0)",416,fracture,1,1,1.4667,,,-9999
"LINESTRING Z (-8.898427725402257 -6.308160969789953 0, -8.461831879972985 -5.465271659860534 0)",417,fracture,1,1,0.9493,,,-9999
"LINESTRING Z (-8.119634967488912 -4.804628361388275 0, -7.983572267979084 -4.54194653310791 0)",418,fracture,1,1,0.2958,,,-9999
"LINESTRING Z (-7.983572267979084 -4.54194653310791 0, -7.9079379642711185 -4.395927401852282 0)",419,fracture,0,1,0.1644,,,-9999
"LINESTRING Z (-7.9079379642711185 -4.395927401852282 0, -7.875749491777305 -4.3337845307003215 0)",420,fracture,0,1,0.07,,,-9999
"LINESTRING Z (-7.875749491777305 -4.3337845307003215 0, -6.766297018447064 -2.191882267005265 0)",421,fracture,1,1,2.4122,,,-9999
"LINESTRING Z (-4.58557481133164 2.018206893362275 0, -4.258816601391867 2.6490443256770666 0)",422,fracture,1,1,0.7104,,,-9999
"LINESTRING Z (-4.258816601391867 2.6490443256770666 0, -4.160519767394294 2.838815601432103 0)",423,fracture,1,1,0.2137,,,-9999
"LINESTRING Z (-4.0831432987897935 2.988198145745362 0, -3.7000527648410233 3.7277904235488446 0)",424,fracture,1,1,0.8329,,,-9999
"LINESTRING Z (-3.7000527648410233 3.7277904235488446 0, -3.313855670690208 4.473380207770148 0)",425,fracture,0,1,0.8397,,,-9999
"LINESTRING Z (-3.313855670690208 4.473380207770148 0, -2.9694103856014067 5.138364200853001 0)",426,fracture,0,1,0.7489,,,-9999
"LINESTRING Z (-2.9694103856014067 5.138364200853001 0, -2.627456858891322 5.798537620215709 0)",427,fracture,0,1,0.7435,,,-9999
"LINESTRING Z (-2.627456858891322 5.798537620215709 0, -2.2879322910569657 6.45402170620055 0)",428,fracture,1,1,0.7382,,,-9999
"LINESTRING Z (-1.5507969704820028 7.8771307169451 0, -0.8018509257909874 9.32304144054186 0)",429,fracture,1,1,1.6284,,,-9999
"LINESTRING Z (-0.8018509257909874 9.32304144054186 0, -0.60106904302716 9.710669734262188 0)",430,fracture,0,1,0.4365,,,-9999
"LINESTRING Z (-0.60106904302716 9.710669734262188 0, -0.4064178781036493 10.08646210104025 0)",431,fracture,0,1,0.4232,,,-9999
"LINESTRING Z (-0.4064178781036493 10.08646210104025 0, -0.3068236738565604 10.27873807198601 0)",432,fracture,0,1,0.2165,,,-9999
"LINESTRING Z (-0.3068236738565604 10.27873807198601 0, 0.7538866317608148 12.326539000228443 0)",433,fracture,1,1,2.3062,,,-9999
"LINESTRING Z (1.5242243086028562 13.813748280031835 0, 2.361869565407748 15.430901168373518 0, 2.361916560628794 15.430991897064256 0)",434,fracture,1,1,1.8213,,,-9999
"LINESTRING Z (2.361916560628794 15.430991897064256 0, 2.3831165810625357 15.471920528843418 0)",435,fracture,1,1,0.0461,,,-9999
"LINESTRING Z (2.584670181510611 15.861038696077536 0, 2.723000157788265 16.12809771523193 0)",436,fracture,1,1,0.3008,,,-9999
"LINESTRING Z (2.723000157788265 16.12809771523193 0, 3.1332377445805104 16.920099929770736 0)",437,fracture,0,1,0.8919,,,-9999
"LINESTRING Z (3.1332377445805104 16.920099929770736 0, 3.418452846654234 17.470734488219176 0)",438,fracture,0,1,0.6201,,,-9999
"LINESTRING Z (3.418452846654234 17.470734488219176 0, 4.506220052246797 19.570771304612336 0)",439,fracture,1,1,2.365,,,-9999
"LINESTRING Z (-12.836536601700477 -17.017065844666256 0, -12.66145187347267 -16.67904832274042 0)",440,fracture,1,1,0.3807,,,-9999
"LINESTRING Z (-7.7981163675783876 -7.289922082915607 0, -7.6849600745856605 -7.07146322511078 0)",441,fracture,1,1,0.246,,,-9999
"LINESTRING Z (-7.6849600745856605 -7.07146322511078 0, -7.302000624484142 -6.332124016993396 0)",442,fracture,0,1,0.8326,,,-9999
"LINESTRING Z (-7.302000624484142 -6.332124016993396 0, -7.2980386692370685 -6.324475090052981 0, -6.999322631361448 -5.747775706250389 0)",443,fracture,0,1,0.6581,,,-9999
"LINESTRING Z (-6.999322631361448 -5.747775706250389 0, -6.84098564201188 -5.442091268145081 0)",444,fracture,0,1,0.3443,,,-9999
"LINESTRING Z (-6.84098564201188 -5.442091268145081 0, -6.723965037607355 -5.216171994000195 0)",445,fracture,0,1,0.2544,,,-9999
"LINESTRING Z (-6.723965037607355 -5.216171994000195 0, -6.44948656169862 -4.686265501368048 0)",446,fracture,1,1,0.5968,,,-9999
"LINESTRING Z (-6.44948656169862 -4.686265501368048 0, -6.410464878065421 -4.61093047394118 0)",447,fracture,1,1,0.0848,,,-9999
"LINESTRING Z (-6.410464878065421 -4.61093047394118 0, -6.302704127226409 -4.402888217325419 0)",448,fracture,1,1,0.2343,,,-9999
"LINESTRING Z (-6.16266283227934 -4.132525336653711 0, -6.024182890451207 -3.865176794910682 0)",449,fracture,1,1,0.3011,,,-9999
"LINESTRING Z (-5.708830895237075 -3.2563601320549997 0, -5.148529279027356 -2.1746452060345756 0)",450,fracture,1,1,1.2182,,,-9999
"LINESTRING Z (-5.148529279027356 -2.1746452060345756 0, -4.501862535838405 -0.9261942859739065 0)",451,fracture,1,1,1.406,,,-9999
"LINESTRING Z (-2.647293870401721 2.6542248109821753 0, -2.015321882083643 3.874306125783513 0)",452,fracture,1,1,1.374,,,-9999
"LINESTRING Z (-2.015321882083643 3.874306125783513 0, -1.869872412613648 4.1551099956202115 0)",453,fracture,0,1,0.3162,,,-9999
"LINESTRING Z (-1.869872412613648 4.1551099956202115 0, -1.4565291448883573 4.953108019065405 0)",454,fracture,0,1,0.8987,,,-9999
"LINESTRING Z (-1.4565291448883573 4.953108019065405 0, -1.455550589103717 4.954997212970198 0, -1.0883997033401636 5.663816501978638 0)",455,fracture,0,1,0.8004,,,-9999
"LINESTRING Z (-1.0883997033401636 5.663816501978638 0, -0.7125529189286481 6.389424040548619 0)",456,fracture,1,1,0.8172,,,-9999
"LINESTRING Z (0.179987944864927 8.112558057151736 0, 0.1971841458762714 8.145756939265715 0)",457,fracture,1,1,0.0374,,,-9999
"LINESTRING Z (0.1971841458762714 8.145756939265715 0, 0.6749337268144254 9.068097403133608 0)",458,fracture,0,1,1.0387,,,-9999
"LINESTRING Z (0.6749337268144254 9.068097403133608 0, 1.055895222883133 9.803579373227281 0)",459,fracture,0,1,0.8283,,,-9999
"LINESTRING Z (1.055895222883133 9.803579373227281 0, 1.2365021004895218 10.152257923488056 0)",460,fracture,0,1,0.3927,,,-9999
"LINESTRING Z (1.2365021004895218 10.152257923488056 0, 1.4308883939102544 10.527538930937958 0)",461,fracture,0,1,0.4226,,,-9999
"LINESTRING Z (1.4308883939102544 10.527538930937958 0, 1.5419350160532268 10.741924870905049 0)",462,fracture,0,1,0.2414,,,-9999
"LINESTRING Z (1.5419350160532268 10.741924870905049 0, 1.5460115529694674 10.749795008525926 0, 1.688827229600334 11.025514093768566 0, 1.6909293340508798 11.02957240396155 0, 1.6914689769033369 11.03061423520268 0)",463,fracture,0,1,0.3251,,,-9999
"LINESTRING Z (1.6914689769033369 11.03061423520268 0, 1.952954814845394 11.535437219220292 0)",464,fracture,0,1,0.5685,,,-9999
"LINESTRING Z (1.952954814845394 11.535437219220292 0, 2.067857458048563 11.757267570224569 0)",465,fracture,0,1,0.2498,,,-9999
"LINESTRING Z (2.067857458048563 11.757267570224569 0, 2.094387616564496 11.808486534486187 0)",466,fracture,1,1,0.0577,,,-9999
"LINESTRING Z (2.4694548777133445 12.532589130139687 0, 2.6231225164039347 12.829258947982419 0)",467,fracture,1,1,0.3341,,,-9999
"LINESTRING Z (2.6231225164039347 12.829258947982419 0, 2.8540315578954236 13.275050552911363 0)",468,fracture,0,1,0.502,,,-9999
"LINESTRING Z (2.8540315578954236 13.275050552911363 0, 2.995115378627461 13.54742612758526 0)",469,fracture,1,1,0.3067,,,-9999
"LINESTRING Z (3.548587561043128 14.615956189850925 0, 3.6199352604160393 14.753699628591978 0)",470,fracture,1,1,0.1551,,,-9999
"LINESTRING Z (3.6199352604160393 14.753699628591978 0, 3.675205050821828 14.860403153105075 0)",471,fracture,1,1,0.1202,,,-9999
"LINESTRING Z (3.974814214694996 15.43882680057997 0, 4.496353269603029 16.44570695918626 0)",472,fracture,1,1,1.1339,,,-9999
"LINESTRING Z (4.496353269603029 16.44570695918626 0, 4.864502710664206 17.156454053038825 0)",473,fracture,0,1,0.8004,,,-9999
"LINESTRING Z (4.864502710664206 17.156454053038825 0, 4.892697510488486 17.210886763785577 0)",474,fracture,0,1,0.0613,,,-9999
"LINESTRING Z (4.892697510488486 17.210886763785577 0, 5.259048050659915 17.918160910413686 0)",475,fracture,0,1,0.7965,,,-9999
"LINESTRING Z (5.259048050659915 17.918160910413686 0, 5.64670275103153 18.666564740426903 0)",476,fracture,1,1,0.8428,,,-9999
"LINESTRING Z (-9.362507383726841 -13.416141551929757 0, -9.172972042591617 -13.050225763748974 0)",477,fracture,1,1,0.4121,,,-9999
"LINESTRING Z (-9.172972042591617 -13.050225763748974 0, -7.736837402916598 -10.277632877045678 0)",478,fracture,1,1,3.1225,,,-9999
"LINESTRING Z (-7.62017689089702 -10.052408795090631 0, -7.540723438370587 -9.89901643812565 0)",479,fracture,1,1,0.1727,,,-9999
"LINESTRING Z (-7.540723438370587 -9.89901643812565 0, -7.309097628718672 -9.45184104490269 0)",480,fracture,0,1,0.5036,,,-9999
"LINESTRING Z (-7.309097628718672 -9.45184104490269 0, -7.241510423808113 -9.321357594124299 0)",481,fracture,1,1,0.1469,,,-9999
"LINESTRING Z (-7.158642242655337 -9.161372782637391 0, -6.928334197702819 -8.716741458007277 0)",482,fracture,1,1,0.5007,,,-9999
"LINESTRING Z (-6.928334197702819 -8.716741458007277 0, -6.3499338433245995 -7.600085217072507 0)",483,fracture,0,1,1.2576,,,-9999
"LINESTRING Z (-6.3499338433245995 -7.600085217072507 0, -6.20610552442163 -7.322411130757657 0)",484,fracture,0,1,0.3127,,,-9999
"LINESTRING Z (-6.20610552442163 -7.322411130757657 0, -5.98385289917949 -6.893331550909254 0)",485,fracture,0,1,0.4832,,,-9999
"LINESTRING Z (-5.98385289917949 -6.893331550909254 0, -5.7549614209116955 -6.451435041389857 0)",486,fracture,0,1,0.4977,,,-9999
"LINESTRING Z (-5.7549614209116955 -6.451435041389857 0, -5.576322001275906 -6.106554853638744 0)",487,fracture,0,1,0.3884,,,-9999
"LINESTRING Z (-5.576322001275906 -6.106554853638744 0, -5.407942615083442 -5.781482624665609 0)",488,fracture,0,1,0.3661,,,-9999
"LINESTRING Z (-5.407942615083442 -5.781482624665609 0, -5.168007668123273 -5.318265660994406 0)",489,fracture,1,1,0.5217,,,-9999
"LINESTRING Z (-4.4648284383394135 -3.960712074641658 0, -3.3702375458801 -1.8475014894769828 0)",490,fracture,1,1,2.3799,,,-9999
"LINESTRING Z (-3.3702375458801 -1.8475014894769828 0, -2.8669368917018367 -0.875832277484752 0)",491,fracture,0,1,1.0943,,,-9999
"LINESTRING Z (-2.8669368917018367 -0.875832277484752 0, -2.540594870810868 -0.2457983372412194 0)",492,fracture,0,1,0.7095,,,-9999
"LINESTRING Z (-2.540594870810868 -0.2457983372412194 0, -2.452359407826953 -0.0754514837738224 0)",493,fracture,0,1,0.1918,,,-9999
"LINESTRING Z (-2.452359407826953 -0.0754514837738224 0, -2.422339309448871 -0.0174948626313659 0)",494,fracture,1,1,0.0653,,,-9999
"LINESTRING Z (-1.5734638579819746 1.6213389718945959 0, -1.1987068640717893 2.344842567485618 0)",495,fracture,1,1,0.8148,,,-9999
"LINESTRING Z (-1.1987068640717893 2.344842567485618 0, -0.6878694862028247 3.3310621328476495 0)",496,fracture,0,1,1.1107,,,-9999
"LINESTRING Z (-0.6878694862028247 3.3310621328476495 0, -0.157945027599797 4.354131101329135 0)",497,fracture,0,1,1.1522,,,-9999
"LINESTRING Z (-0.157945027599797 4.354131101329135 0, 0.0114581528836906 4.681179861395055 0)",498,fracture,0,1,0.3683,,,-9999
"LINESTRING Z (0.0114581528836906 4.681179861395055 0, 0.4498974339307643 5.527628097026713 0)",499,fracture,0,1,0.9533,,,-9999
"LINESTRING Z (0.4498974339307643 5.527628097026713 0, 0.7145086921207583 6.038484998553162 0)",500,fracture,0,1,0.5753,,,-9999
"LINESTRING Z (0.7145086921207583 6.038484998553162 0, 0.7218440833309065 6.0526466606484695 0, 1.0371763493087236 6.661425234359337 0)",501,fracture,1,1,0.7015,,,-9999
"LINESTRING Z (1.406534895875899 7.374506620020334 0, 2.812078482688683 10.088040604292459 0)",502,fracture,1,1,3.0559,,,-9999
"LINESTRING Z (2.812078482688683 10.088040604292459 0, 2.875094365664322 10.20969868847259 0)",503,fracture,0,1,0.137,,,-9999
"LINESTRING Z (2.875094365664322 10.20969868847259 0, 2.9656274428774747 10.38448130213432 0)",504,fracture,0,1,0.1968,,,-9999
"LINESTRING Z (2.9656274428774747 10.38448130213432 0, 2.9754084672277563 10.40336448884194 0)",505,fracture,0,1,0.0213,,,-9999
"LINESTRING Z (2.9754084672277563 10.40336448884194 0, 3.1139066512317903 10.670748248819907 0)",506,fracture,0,1,0.3011,,,-9999
"LINESTRING Z (3.1139066512317903 10.670748248819907 0, 3.383305629474213 11.190848293847091 0)",507,fracture,0,1,0.5857,,,-9999
"LINESTRING Z (3.383305629474213 11.190848293847091 0, 3.451905450271676 11.323286694758586 0)",508,fracture,1,1,0.1492,,,-9999
"LINESTRING Z (3.8659039096174324 12.122549627200572 0, 3.9544876952295263 12.293568950236272 0)",509,fracture,1,1,0.1926,,,-9999
"LINESTRING Z (3.9717665917259746 12.326927483755787 0, 4.239324237556004 12.843472663516431 0)",510,fracture,1,1,0.5817,,,-9999
"LINESTRING Z (4.239324237556004 12.843472663516431 0, 4.494722358791381 13.336542738321418 0)",511,fracture,1,1,0.5553,,,-9999
"LINESTRING Z (5.0025938557167935 14.31703639179488 0, 5.052037792244719 14.412492557895684 0)",512,fracture,1,1,0.1075,,,-9999
"LINESTRING Z (5.052037792244719 14.412492557895684 0, 5.192455599012428 14.683582330020895 0)",513,fracture,0,1,0.3053,,,-9999
"LINESTRING Z (5.192455599012428 14.683582330020895 0, 5.743614793336806 15.747646951406738 0)",514,fracture,0,1,1.1983,,,-9999
"LINESTRING Z (5.743614793336806 15.747646951406738 0, 6.021334230631354 16.283810424572703 0)",515,fracture,0,1,0.6038,,,-9999
"LINESTRING Z (6.021334230631354 16.283810424572703 0, 6.064494294355153 16.367134983680437 0)",516,fracture,0,1,0.0938,,,-9999
"LINESTRING Z (6.064494294355153 16.367134983680437 0, 6.143706095097482 16.5200608091663 0)",517,fracture,0,1,0.1722,,,-9999
"LINESTRING Z (6.143706095097482 16.5200608091663 0, 6.653393485187811 17.504060215048323 0)",518,fracture,0,1,1.1082,,,-9999
"LINESTRING Z (6.653393485187811 17.504060215048323 0, 6.8841160052133 17.94949172275827 0)",519,fracture,1,1,0.5016,,,-9999
"LINESTRING Z (-8.906494168396756 -15.641780778878116 0, -7.470870393585092 -12.870174164803494 0)",520,fracture,1,1,3.1213,,,-9999
"LINESTRING Z (-7.470870393585092 -12.870174164803494 0, -7.462943891781504 -12.854871308156262 0, -7.045788757715618 -12.04951411850964 0)",521,fracture,0,1,0.9242,,,-9999
"LINESTRING Z (-7.045788757715618 -12.04951411850964 0, -6.840138182288911 -11.652486356054473 0)",522,fracture,0,1,0.4471,,,-9999
"LINESTRING Z (-6.840138182288911 -11.652486356054473 0, -6.26691374777948 -10.545822714848093 0)",523,fracture,0,1,1.2463,,,-9999
"LINESTRING Z (-6.26691374777948 -10.545822714848093 0, -5.933835325024386 -9.902783517733468 0)",524,fracture,0,1,0.7242,,,-9999
"LINESTRING Z (-5.933835325024386 -9.902783517733468 0, -5.5841426103211935 -9.227668868638007 0)",525,fracture,0,1,0.7603,,,-9999
"LINESTRING Z (-5.5841426103211935 -9.227668868638007 0, -5.153234006613992 -8.395759313327655 0)",526,fracture,0,1,0.9369,,,-9999
"LINESTRING Z (-5.153234006613992 -8.395759313327655 0, -4.672615744080534 -7.467880590047569 0)",527,fracture,0,1,1.045,,,-9999
"LINESTRING Z (-4.672615744080534 -7.467880590047569 0, -4.052295550066203 -6.270294159159906 0)",528,fracture,0,1,1.3487,,,-9999
"LINESTRING Z (-4.052295550066203 -6.270294159159906 0, -3.954013358348186 -6.080551151701602 0)",529,fracture,0,1,0.2137,,,-9999
"LINESTRING Z (-3.954013358348186 -6.080551151701602 0, -3.7692886266849643 -5.723922697197141 0, -3.7565791404341393 -5.699385839580041 0, -3.755447164508143 -5.697200453674269 0)",530,fracture,0,1,0.4317,,,-9999
"LINESTRING Z (-3.755447164508143 -5.697200453674269 0, -1.9733493264842386 -2.256693099689337 0)",531,fracture,0,1,3.8747,,,-9999
"LINESTRING Z (-1.9733493264842386 -2.256693099689337 0, -1.8732021557296024 -2.0633495749341657 0)",532,fracture,0,1,0.2177,,,-9999
"LINESTRING Z (-1.8732021557296024 -2.0633495749341657 0, -1.2227440476591642 -0.807579068665557 0)",533,fracture,1,1,1.4142,,,-9999
"LINESTRING Z (-1.154836487676434 -0.6764771423140684 0, -0.8494681714189672 -0.0869349099286654 0, -0.8471520594314489 -0.0824634380735928 0, -0.8447837464262652 -0.0778911872481792 0)",534,fracture,1,1,0.6741,,,-9999
"LINESTRING Z (-0.8447837464262652 -0.0778911872481792 0, -0.7515626006355723 0.1020809954213301 0, -0.7511905585818326 0.102799257569778 0)",535,fracture,0,1,0.2035,,,-9999
"LINESTRING Z (-0.7511905585818326 0.102799257569778 0, -0.6692121208909707 0.2610663356873069 0, -0.6667413605287817 0.265836370763199 0)",536,fracture,0,1,0.1836,,,-9999
"LINESTRING Z (-0.6667413605287817 0.265836370763199 0, -0.5708451464415523 0.4509730241762769 0)",537,fracture,1,1,0.2085,,,-9999
"LINESTRING Z (-0.0607755335362026 1.4357103471231696 0, 0.0750754194546705 1.697983378849215 0)",538,fracture,1,1,0.2954,,,-9999
"LINESTRING Z (0.1116880829731009 1.768667566550051 0, 0.6304039240449898 2.7700972455261703 0)",539,fracture,1,1,1.1278,,,-9999
"LINESTRING Z (0.6304039240449898 2.7700972455261703 0, 1.1631982810305006 3.798706822541849 0)",540,fracture,0,1,1.1584,,,-9999
"LINESTRING Z (1.1631982810305006 3.798706822541849 0, 1.4123018219018364 4.279624618403076 0)",541,fracture,0,1,0.5416,,,-9999
"LINESTRING Z (1.4123018219018364 4.279624618403076 0, 1.4224493059111323 4.299215289921505 0, 1.4932176643568367 4.435840256557384 0)",542,fracture,0,1,0.1759,,,-9999
"LINESTRING Z (1.4932176643568367 4.435840256557384 0, 1.8830180476145677 5.188386529028861 0)",543,fracture,0,1,0.8475,,,-9999
"LINESTRING Z (1.8830180476145677 5.188386529028861 0, 1.9881919041455338 5.391434543072236 0)",544,fracture,0,1,0.2287,,,-9999
"LINESTRING Z (1.9881919041455338 5.391434543072236 0, 2.222876562844788 5.844515331845067 0)",545,fracture,0,1,0.5103,,,-9999
"LINESTRING Z (2.222876562844788 5.844515331845067 0, 2.472725460230444 6.326872108504176 0)",546,fracture,1,1,0.5432,,,-9999
"LINESTRING Z (2.9508318560089584 7.249901436954069 0, 3.190344283221806 7.71230268654558 0)",547,fracture,1,1,0.5208,,,-9999
"LINESTRING Z (3.367945702023668 8.055178916137733 0, 3.4007570608227238 8.118524327839465 0)",548,fracture,1,1,0.0713,,,-9999
"LINESTRING Z (3.4007570608227238 8.118524327839465 0, 3.7538360535866357 8.800176504966194 0)",549,fracture,0,1,0.7677,,,-9999
"LINESTRING Z (3.7538360535866357 8.800176504966194 0, 3.8237338449320784 8.935120760001013 0)",550,fracture,0,1,0.152,,,-9999
"LINESTRING Z (3.8237338449320784 8.935120760001013 0, 4.187966910805087 9.638306923500389 0, 4.18831314456525 9.638975360312681 0)",551,fracture,0,1,0.7927,,,-9999
"LINESTRING Z (4.18831314456525 9.638975360312681 0, 4.254011576900706 9.765812358132097 0)",552,fracture,0,1,0.1428,,,-9999
"LINESTRING Z (4.254011576900706 9.765812358132097 0, 4.345587901169977 9.942609058277752 0)",553,fracture,0,1,0.1991,,,-9999
"LINESTRING Z (4.345587901169977 9.942609058277752 0, 4.3928090923046295 10.03377400550806 0)",554,fracture,0,1,0.1027,,,-9999
"LINESTRING Z (4.3928090923046295 10.03377400550806 0, 4.706844674029653 10.640049208409344 0)",555,fracture,0,1,0.6828,,,-9999
"LINESTRING Z (4.706844674029653 10.640049208409344 0, 4.849752949882704 10.915947065152682 0)",556,fracture,0,1,0.3107,,,-9999
"LINESTRING Z (4.849752949882704 10.915947065152682 0, 4.900158792816314 11.013260281967533 0)",557,fracture,0,1,0.1096,,,-9999
"LINESTRING Z (4.900158792816314 11.013260281967533 0, 4.934012928262684 11.078618871984785 0)",558,fracture,0,1,0.0736,,,-9999
"LINESTRING Z (4.934012928262684 11.078618871984785 0, 5.359348682910006 11.899769518460802 0)",559,fracture,0,1,0.9248,,,-9999
"LINESTRING Z (5.359348682910006 11.899769518460802 0, 5.573811177765018 12.313809519497338 0)",560,fracture,0,1,0.4663,,,-9999
"LINESTRING Z (5.573811177765018 12.313809519497338 0, 6.087053446376661 13.304671952444513 0)",561,fracture,0,1,1.1159,,,-9999
"LINESTRING Z (6.087053446376661 13.304671952444513 0, 6.306998474446895 13.729296499089585 0)",562,fracture,0,1,0.4782,,,-9999
"LINESTRING Z (6.306998474446895 13.729296499089585 0, 6.502226282444992 14.1062021295148 0)",563,fracture,0,1,0.4245,,,-9999
"LINESTRING Z (6.502226282444992 14.1062021295148 0, 6.535785524561871 14.170991400246034 0, 6.536977298336627 14.17329223151851 0)",564,fracture,0,1,0.0756,,,-9999
"LINESTRING Z (6.536977298336627 14.17329223151851 0, 6.941290158885772 14.953856205252123 0)",565,fracture,0,1,0.8791,,,-9999
"LINESTRING Z (6.941290158885772 14.953856205252123 0, 7.019920130646419 15.10565875520982 0)",566,fracture,0,1,0.171,,,-9999
"LINESTRING Z (7.019920130646419 15.10565875520982 0, 7.042039243427294 15.148361781139425 0, 7.044930458963088 15.153943544441423 0, 7.054705283700468 15.172814762213712 0)",567,fracture,0,1,0.0756,,,-9999
"LINESTRING Z (7.054705283700468 15.172814762213712 0, 7.356168304595509 15.754817454890782 0)",568,fracture,0,1,0.6554,,,-9999
"LINESTRING Z (7.356168304595509 15.754817454890782 0, 7.917367146738077 16.83826455989391 0)",569,fracture,1,1,1.2202,,,-9999
"LINESTRING Z (-7.896513602667215 -16.797933975233292 0, -7.663395376012319 -16.347877330731972 0)",570,fracture,1,1,0.5068,,,-9999
"LINESTRING Z (-7.663395376012319 -16.347877330731972 0, -7.546712992459206 -16.122611023726 0, -7.537532232482032 -16.104886703802208 0)",571,fracture,0,1,0.2737,,,-9999
"LINESTRING Z (-7.537532232482032 -16.104886703802208 0, -7.537292448210553 -16.10442377773171 0, -6.934097818323462 -14.939899857814963 0)",572,fracture,0,1,1.312,,,-9999
"LINESTRING Z (-6.934097818323462 -14.939899857814963 0, -6.397667340795932 -13.904270408378215 0)",573,fracture,0,1,1.1663,,,-9999
"LINESTRING Z (-6.397667340795932 -13.904270408378215 0, -6.151718941566731 -13.429443909970479 0)",574,fracture,0,1,0.5347,,,-9999
