geometry,original_line_id,type,censored,f_set,length,id,b_group
"LINESTRING Z (5.7673476003954445 29.59506824882284 0, 7.262042444474248 31.49361525749558 0)",389,fracture,0,1,2.4163,,-9999
"LINESTRING Z (7.262042444474248 31.49361525749558 0, 8.056981845046522 32.503339635024126 0)",390,fracture,0,1,1.2851,,-9999
"LINESTRING Z (8.056981845046522 32.503339635024126 0, 8.882802022793022 33.55228847857787 0)",391,fracture,0,1,1.335,,-9999
"LINESTRING Z (8.882802022793022 33.55228847857787 0, 9.037762464226393 33.74911774022375 0)",392,fracture,0,1,0.2505,,-9999
"LINESTRING Z (9.037762464226393 33.74911774022375 0, 9.239190878718517 34.004970174124 0)",393,fracture,0,1,0.3256,,-9999
"LINESTRING Z (9.239190878718517 34.004970174124 0, 10.924894629909595 36.146134858681854 0)",394,fracture,0,1,2.7251,,-9999
"LINESTRING Z (10.924894629909595 36.146134858681854 0, 11.3146063322104 36.64114291305429 0)",395,fracture,0,1,0.63,,-9999
"LINESTRING Z (11.3146063322104 36.64114291305429 0, 12.19526738119998 37.759750103570305 0)",396,fracture,0,1,1.4237,,-9999
"LINESTRING Z (12.19526738119998 37.759750103570305 0, 12.78762086414301 38.51215179785157 0)",397,fracture,0,1,0.9576,,-9999
"LINESTRING Z (12.78762086414301 38.51215179785157 0, 13.29270887123683 39.15370972439641 0, 13.312644777955907 39.179032121283385 0, 13.319036119600451 39.18715034194142 0)",398,fracture,0,1,0.8591,,-9999
"LINESTRING Z (13.319036119600451 39.18715034194142 0, 14.897412018924339 41.1919882217893 0)",399,fracture,0,1,2.5516,,-9999
"LINESTRING Z (14.897412018924339 41.1919882217893 0, 17.658121418491223 44.69861473697791 0)",400,fracture,0,1,4.463,,-9999
"LINESTRING Z (17.658121418491223 44.69861473697791 0, 18.530414715409297 45.806593289329015 0)",401,fracture,0,1,1.4101,,-9999
"LINESTRING Z (18.530414715409297 45.806593289329015 0, 20.176888793138936 47.89792882013253 0)",402,fracture,0,1,2.6617,,-9999
"LINESTRING Z (20.176888793138936 47.89792882013253 0, 22.879966997936727 51.33135274626522 0)",403,fracture,0,1,4.3698,,-9999
"LINESTRING Z (22.879966997936727 51.33135274626522 0, 23.927959391407917 52.66250260044349 0)",404,fracture,0,1,1.6942,,-9999
"LINESTRING Z (23.927959391407917 52.66250260044349 0, 23.957801439190263 52.70040768239001 0, 24.12812681383191 52.916753334352336 0)",405,fracture,0,1,0.3236,,-9999
"LINESTRING Z (24.12812681383191 52.916753334352336 0, 24.570173035530665 53.478236191690016 0)",406,fracture,0,1,0.7146,,-9999
"LINESTRING Z (24.570173035530665 53.478236191690016 0, 25.17840166988009 54.250802350533554 0)",407,fracture,0,1,0.9833,,-9999
"LINESTRING Z (25.17840166988009 54.250802350533554 0, 25.295161193848283 54.399109174392635 0)",408,fracture,0,1,0.1888,,-9999
"LINESTRING Z (25.295161193848283 54.399109174392635 0, 25.5575560368455 54.73240057914793 0)",409,fracture,0,1,0.4242,,-9999
"LINESTRING Z (25.5575560368455 54.73240057914793 0, 25.765837935355155 54.99695824250154 0)",410,fracture,0,1,0.3367,,-9999
"LINESTRING Z (25.765837935355155 54.99695824250154 0, 28.561909229579904 58.54850109602479 0)",411,fracture,0,1,4.5201,,-9999
"LINESTRING Z (28.561909229579904 58.54850109602479 0, 30.859385521660666 61.4667333754134 0)",412,fracture,1,1,3.7141,,-9999
"LINESTRING Z (31.33785997538203 62.07448702254588 0, 33.8455440704082 65.25972323057093 0)",413,fracture,1,1,4.0539,,-9999
"LINESTRING Z (-52.881772921427135 -49.84924448589748 0, -50.02468497576647 -46.2201988688357 0)",414,fracture,1,1,4.6188,,-9999
"LINESTRING Z (-50.02468497576647 -46.2201988688357 0, -45.21753958023423 -40.11420904282042 0)",415,fracture,0,1,7.7712,,-9999
"LINESTRING Z (-45.21753958023423 -40.11420904282042 0, -44.88074802230579 -39.68641964662071 0)",416,fracture,0,1,0.5445,,-9999
"LINESTRING Z (-44.88074802230579 -39.68641964662071 0, -38.672858764746984 -31.80121844531882 0)",417,fracture,0,1,10.0357,,-9999
"LINESTRING Z (-38.672858764746984 -31.80121844531882 0, -36.24010080966507 -28.711152699295496 0)",418,fracture,0,1,3.9328,,-9999
"LINESTRING Z (-36.24010080966507 -28.711152699295496 0, -34.32842652633737 -26.2829624191549 0)",419,fracture,0,1,3.0904,,-9999
"LINESTRING Z (-34.32842652633737 -26.2829624191549 0, -28.002067541832485 -18.24728211062736 0)",420,fracture,0,1,10.2272,,-9999
"LINESTRING Z (-28.002067541832485 -18.24728211062736 0, -26.420695741232723 -16.238638865806067 0)",421,fracture,0,1,2.5564,,-9999
"LINESTRING Z (-26.420695741232723 -16.238638865806067 0, -20.783455584158236 -9.078270661030635 0)",422,fracture,0,1,9.1131,,-9999
"LINESTRING Z (-20.783455584158236 -9.078270661030635 0, -20.75086272023547 -9.036871518891504 0, -20.514483224491293 -8.73662455789174 0)",423,fracture,0,1,0.4348,,-9999
"LINESTRING Z (-20.514483224491293 -8.73662455789174 0, -20.445115438132053 -8.648514263130036 0)",424,fracture,0,1,0.1121,,-9999
"LINESTRING Z (-20.445115438132053 -8.648514263130036 0, -19.75114535841052 -7.767040145397517 0)",425,fracture,0,1,1.1219,,-9999
"LINESTRING Z (-19.75114535841052 -7.767040145397517 0, -18.203294605542883 -5.800975012858817 0)",426,fracture,0,1,2.5022,,-9999
"LINESTRING Z (-18.203294605542883 -5.800975012858817 0, -15.288637830237866 -2.0988060223224885 0)",427,fracture,0,1,4.7118,,-9999
"LINESTRING Z (-15.288637830237866 -2.0988060223224885 0, -13.690948997528327 -0.0694370403213568 0)",428,fracture,0,1,2.5828,,-9999
"LINESTRING Z (-13.690948997528327 -0.0694370403213568 0, -13.107951413580507 0.6710808810806759 0)",429,fracture,0,1,0.9425,,-9999
"LINESTRING Z (-13.107951413580507 0.6710808810806759 0, -11.630663387114778 2.5475179175134453 0)",430,fracture,0,1,2.3882,,-9999
"LINESTRING Z (-11.630663387114778 2.5475179175134453 0, -10.451973904855713 4.044677956274502 0)",431,fracture,0,1,1.9055,,-9999
"LINESTRING Z (-10.451973904855713 4.044677956274502 0, -7.222542087563934 8.146671176309077 0)",432,fracture,0,1,5.2207,,-9999
"LINESTRING Z (-7.222542087563934 8.146671176309077 0, -7.125818356478249 8.269528728837512 0, -6.349101755595701 9.256106681543875 0)",433,fracture,0,1,1.412,,-9999
"LINESTRING Z (-6.349101755595701 9.256106681543875 0, -6.331182541637636 9.278867494690866 0, -5.568839513881201 10.247188273118063 0)",434,fracture,0,1,1.2614,,-9999
"LINESTRING Z (-5.568839513881201 10.247188273118063 0, -4.328778551920522 11.822301774866494 0)",435,fracture,0,1,2.0047,,-9999
"LINESTRING Z (-4.328778551920522 11.822301774866494 0, -1.3674676377113775 15.583730403722662 0)",436,fracture,0,1,4.7872,,-9999
"LINESTRING Z (-1.3674676377113775 15.583730403722662 0, -0.9673319583705103 16.091978893429626 0)",437,fracture,0,1,0.6469,,-9999
"LINESTRING Z (-0.9673319583705103 16.091978893429626 0, 0.6757178292764061 18.17896492391932 0)",438,fracture,0,1,2.6561,,-9999
"LINESTRING Z (0.6757178292764061 18.17896492391932 0, 2.0290889958428524 19.898003957262773 0)",439,fracture,0,1,2.1879,,-9999
"LINESTRING Z (2.0290889958428524 19.898003957262773 0, 6.518598488434086 25.600535715723563 0)",440,fracture,0,1,7.2577,,-9999
"LINESTRING Z (6.518598488434086 25.600535715723563 0, 7.491005527943043 26.83567778059758 0)",441,fracture,0,1,1.572,,-9999
"LINESTRING Z (7.491005527943043 26.83567778059758 0, 8.112604342431082 27.62522661360244 0)",442,fracture,0,1,1.0049,,-9999
"LINESTRING Z (8.112604342431082 27.62522661360244 0, 9.284324571969012 29.11353437461676 0)",443,fracture,0,1,1.8942,,-9999
"LINESTRING Z (9.284324571969012 29.11353437461676 0, 9.69967317224131 29.641106170108824 0)",444,fracture,0,1,0.6715,,-9999
"LINESTRING Z (9.69967317224131 29.641106170108824 0, 10.009412415074284 30.034533975977467 0)",445,fracture,0,1,0.5007,,-9999
"LINESTRING Z (10.009412415074284 30.034533975977467 0, 10.485240950120762 30.638926802668717 0)",446,fracture,0,1,0.7692,,-9999
"LINESTRING Z (10.485240950120762 30.638926802668717 0, 11.456144235449857 31.872158813452923 0)",447,fracture,0,1,1.5696,,-9999
"LINESTRING Z (11.456144235449857 31.872158813452923 0, 12.013197117573348 32.57972202424321 0)",448,fracture,0,1,0.9005,,-9999
"LINESTRING Z (12.013197117573348 32.57972202424321 0, 13.173404368907551 34.05340611112352 0)",449,fracture,0,1,1.8756,,-9999
"LINESTRING Z (13.173404368907551 34.05340611112352 0, 13.786627249423027 34.83231591339147 0, 13.800480558928298 34.849912253825536 0, 13.802224011442616 34.852126770433344 0)",450,fracture,0,1,1.0165,,-9999
"LINESTRING Z (13.802224011442616 34.852126770433344 0, 14.71069122592369 36.00605308479973 0)",451,fracture,0,1,1.4686,,-9999
"LINESTRING Z (14.71069122592369 36.00605308479973 0, 15.948698582922974 37.578558117286434 0)",452,fracture,0,1,2.0014,,-9999
"LINESTRING Z (15.948698582922974 37.578558117286434 0, 17.61571869637534 39.69599102496657 0)",453,fracture,0,1,2.6949,,-9999
"LINESTRING Z (17.61571869637534 39.69599102496657 0, 20.21960872381065 43.00342708262347 0)",454,fracture,0,1,4.2094,,-9999
"LINESTRING Z (20.21960872381065 43.00342708262347 0, 20.917285747326225 43.88960972469416 0)",455,fracture,0,1,1.1279,,-9999
"LINESTRING Z (20.917285747326225 43.88960972469416 0, 24.359022029696074 48.26127003343154 0, 24.411335678113552 48.327718326278216 0)",456,fracture,0,1,5.6485,,-9999
"LINESTRING Z (24.411335678113552 48.327718326278216 0, 25.407786124160758 49.59340009478628 0)",457,fracture,0,1,1.6109,,-9999
"LINESTRING Z (25.407786124160758 49.59340009478628 0, 26.401443678857394 50.855534359574655 0)",458,fracture,0,1,1.6063,,-9999
"LINESTRING Z (26.401443678857394 50.855534359574655 0, 27.048527102735733 51.677453498208656 0)",459,fracture,0,1,1.0461,,-9999
"LINESTRING Z (27.048527102735733 51.677453498208656 0, 27.495791301436963 52.24556417972638 0)",460,fracture,0,1,0.723,,-9999
"LINESTRING Z (27.495791301436963 52.24556417972638 0, 27.982823670288205 52.864188008310734 0)",461,fracture,0,1,0.7873,,-9999
"LINESTRING Z (27.982823670288205 52.864188008310734 0, 27.9986649308075 52.88430942499432 0, 28.56237941088012 53.60033413340025 0)",462,fracture,0,1,0.9369,,-9999
"LINESTRING Z (28.56237941088012 53.60033413340025 0, 31.1743886271805 56.918083106628984 0)",463,fracture,0,1,4.2226,,-9999
"LINESTRING Z (31.1743886271805 56.918083106628984 0, 31.856315613910326 57.78426020352467 0)",464,fracture,1,1,1.1024,,-9999
"LINESTRING Z (34.26798090198815 60.84753424687759 0, 36.13000640395645 63.21266112266676 0)",465,fracture,1,1,3.0101,,-9999
"LINESTRING Z (-50.4475218311883 -51.706046356352985 0, -49.66532455573004 -50.71250690353679 0)",466,fracture,1,1,1.2645,,-9999
"LINESTRING Z (-49.66532455573004 -50.71250690353679 0, -49.080831036174104 -49.97008885911955 0)",467,fracture,0,1,0.9449,,-9999
"LINESTRING Z (-49.080831036174104 -49.97008885911955 0, -48.83665239581486 -49.65993549967477 0, -48.82378370222385 -49.64358980890081 0, -48.82156162644944 -49.64076734963345 0)",468,fracture,0,1,0.4191,,-9999
"LINESTRING Z (-48.82156162644944 -49.64076734963345 0, -47.316971422507955 -47.72965135007842 0)",469,fracture,0,1,2.4323,,-9999
"LINESTRING Z (-47.316971422507955 -47.72965135007842 0, -47.16237342535152 -47.533282461665586 0)",470,fracture,0,1,0.2499,,-9999
"LINESTRING Z (-47.16237342535152 -47.533282461665586 0, -42.95042068577067 -42.18330062016766 0)",471,fracture,0,1,6.809,,-9999
"LINESTRING Z (-42.95042068577067 -42.18330062016766 0, -42.24188613717333 -41.28332685421155 0)",472,fracture,0,1,1.1454,,-9999
"LINESTRING Z (-42.24188613717333 -41.28332685421155 0, -36.01145818414223 -33.36949721879294 0)",473,fracture,0,1,10.0721,,-9999
"LINESTRING Z (-36.01145818414223 -33.36949721879294 0, -33.590578664230996 -30.294519346826547 0)",474,fracture,0,1,3.9136,,-9999
"LINESTRING Z (-33.590578664230996 -30.294519346826547 0, -31.946303309623534 -28.20597661297623 0, -31.826338800750424 -28.05359884812998 0, -31.655730910505135 -27.83689434756633 0)",475,fracture,0,1,3.1279,,-9999
"LINESTRING Z (-31.655730910505135 -27.83689434756633 0, -25.343677102185982 -19.819384336182424 0)",476,fracture,0,1,10.204,,-9999
"LINESTRING Z (-25.343677102185982 -19.819384336182424 0, -25.099219431318552 -19.508876554871048 0, -23.975034260960964 -18.080947368634998 0)",477,fracture,0,1,2.2125,,-9999
"LINESTRING Z (-23.975034260960964 -18.080947368634998 0, -18.55851976909314 -11.200942779935122 0)",478,fracture,0,1,8.7563,,-9999
"LINESTRING Z (-18.55851976909314 -11.200942779935122 0, -18.198016618794135 -10.743035147264386 0)",479,fracture,0,1,0.5828,,-9999
"LINESTRING Z (-18.198016618794135 -10.743035147264386 0, -17.164813323343814 -9.430670263088322 0)",480,fracture,0,1,1.6703,,-9999
"LINESTRING Z (-17.164813323343814 -9.430670263088322 0, -15.66380994821487 -7.52411021897774 0)",481,fracture,0,1,2.4265,,-9999
"LINESTRING Z (-15.66380994821487 -7.52411021897774 0, -12.855499937331201 -3.9570218653179 0)",482,fracture,0,1,4.5399,,-9999
"LINESTRING Z (-12.855499937331201 -3.9570218653179 0, -12.24019481788618 -3.175467223197399 0)",483,fracture,0,1,0.9947,,-9999
"LINESTRING Z (-12.24019481788618 -3.175467223197399 0, -11.392740254270212 -2.0990385908829814 0)",484,fracture,0,1,1.37,,-9999
"LINESTRING Z (-11.392740254270212 -2.0990385908829814 0, -10.492327815747498 -0.9553433754341022 0)",485,fracture,0,1,1.4556,,-9999
"LINESTRING Z (-10.492327815747498 -0.9553433754341022 0, -7.936447185997622 2.291111607239538 0)",486,fracture,0,1,4.1318,,-9999
"LINESTRING Z (-7.936447185997622 2.291111607239538 0, -4.694232162160482 6.409341933225261 0)",487,fracture,0,1,5.2414,,-9999
"LINESTRING Z (-4.694232162160482 6.409341933225261 0, -1.9921170342679637 9.841542568339804 0)",488,fracture,0,1,4.3682,,-9999
"LINESTRING Z (-1.9921170342679637 9.841542568339804 0, 1.251333346058837 13.961342032251826 0)",489,fracture,0,1,5.2433,,-9999
"LINESTRING Z (1.251333346058837 13.961342032251826 0, 2.926796687085158 16.089499446353845 0)",490,fracture,0,1,2.7085,,-9999
"LINESTRING Z (2.926796687085158 16.089499446353845 0, 4.620612161202091 18.24096756331937 0)",491,fracture,0,1,2.7382,,-9999
"LINESTRING Z (4.620612161202091 18.24096756331937 0, 5.010961570391778 18.736785626845908 0)",492,fracture,0,1,0.631,,-9999
"LINESTRING Z (5.010961570391778 18.736785626845908 0, 6.61652776813546 20.776160362115704 0)",493,fracture,0,1,2.5956,,-9999
"LINESTRING Z (6.61652776813546 20.776160362115704 0, 9.058118398697228 23.87744528754363 0)",494,fracture,0,1,3.9471,,-9999
"LINESTRING Z (9.058118398697228 23.87744528754363 0, 10.038456934674302 25.122661862912885 0)",495,fracture,0,1,1.5848,,-9999
"LINESTRING Z (10.038456934674302 25.122661862912885 0, 10.682291696436424 25.9404545821862 0)",496,fracture,0,1,1.0408,,-9999
"LINESTRING Z (10.682291696436424 25.9404545821862 0, 11.736910715527108 27.280021512463534 0)",497,fracture,0,1,1.7049,,-9999
"LINESTRING Z (11.736910715527108 27.280021512463534 0, 12.201108824684606 27.869641484101066 0)",498,fracture,0,1,0.7504,,-9999
"LINESTRING Z (12.201108824684606 27.869641484101066 0, 14.081590995845449 30.25821184350455 0)",499,fracture,0,1,3.04,,-9999
"LINESTRING Z (14.081590995845449 30.25821184350455 0, 14.774285800058863 31.138066118557628 0)",500,fracture,0,1,1.1198,,-9999
"LINESTRING Z (14.774285800058863 31.138066118557628 0, 15.562969321458585 32.139844338556614 0)",501,fracture,0,1,1.275,,-9999
"LINESTRING Z (15.562969321458585 32.139844338556614 0, 15.75961732849127 32.3896247449 0)",502,fracture,0,1,0.3179,,-9999
"LINESTRING Z (15.75961732849127 32.3896247449 0, 16.325664264659242 33.108612116594855 0)",503,fracture,0,1,0.9151,,-9999
"LINESTRING Z (16.325664264659242 33.108612116594855 0, 17.249949137913404 34.2826298689339 0)",504,fracture,0,1,1.4942,,-9999
"LINESTRING Z (17.249949137913404 34.2826298689339 0, 20.205917409919152 38.03727232507137 0)",505,fracture,0,1,4.7786,,-9999
"LINESTRING Z (20.205917409919152 38.03727232507137 0, 22.785977846184466 41.31444026531761 0)",506,fracture,0,1,4.1709,,-9999
"LINESTRING Z (22.785977846184466 41.31444026531761 0, 23.135724930732223 41.75868564676829 0)",507,fracture,0,1,0.5654,,-9999
"LINESTRING Z (23.135724930732223 41.75868564676829 0, 24.64235444590527 43.67239195982696 0)",508,fracture,0,1,2.4356,,-9999
"LINESTRING Z (24.64235444590527 43.67239195982696 0, 27.855780897495798 47.75405531835489 0)",509,fracture,0,1,5.1948,,-9999
"LINESTRING Z (27.855780897495798 47.75405531835489 0, 28.88530760864728 49.061750240531445 0)",510,fracture,0,1,1.6643,,-9999
"LINESTRING Z (28.88530760864728 49.061750240531445 0, 30.941346823909523 51.673311468104785 0)",511,fracture,0,1,3.3238,,-9999
"LINESTRING Z (30.941346823909523 51.673311468104785 0, 32.44448260186868 53.582580069771865 0)",512,fracture,0,1,2.43,,-9999
"LINESTRING Z (32.44448260186868 53.582580069771865 0, 33.67704399211622 55.14816768769276 0)",513,fracture,0,1,1.9926,,-9999
"LINESTRING Z (33.67704399211622 55.14816768769276 0, 33.830161907521344 55.34265659050675 0)",514,fracture,1,1,0.2475,,-9999
"LINESTRING Z (-47.89610784361108 -53.41402904197594 0, -44.67016535795278 -49.31646793740712 0)",515,fracture,1,1,5.215,,-9999
"LINESTRING Z (-44.67016535795278 -49.31646793740712 0, -42.6817853989381 -46.79084684608748 0)",516,fracture,0,1,3.2144,,-9999
"LINESTRING Z (-42.6817853989381 -46.79084684608748 0, -40.63260586067253 -44.18799871423001 0)",517,fracture,0,1,3.3127,,-9999
"LINESTRING Z (-40.63260586067253 -44.18799871423001 0, -39.51630179183674 -42.7700800273133 0)",518,fracture,0,1,1.8046,,-9999
"LINESTRING Z (-39.51630179183674 -42.7700800273133 0, -30.737466613558603 -31.61928805570984 0)",519,fracture,0,1,14.1918,,-9999
"LINESTRING Z (-30.737466613558603 -31.61928805570984 0, -29.121441254782283 -29.56662819473669 0)",520,fracture,0,1,2.6125,,-9999
"LINESTRING Z (-29.121441254782283 -29.56662819473669 0, -22.932811269077664 -21.70588993522712 0)",521,fracture,0,1,10.0045,,-9999
"LINESTRING Z (-22.932811269077664 -21.70588993522712 0, -21.396708042107115 -19.754746397045672 0)",522,fracture,0,1,2.4833,,-9999
"LINESTRING Z (-21.396708042107115 -19.754746397045672 0, -16.029180537831515 -12.936964608622077 0)",523,fracture,0,1,8.6771,,-9999
"LINESTRING Z (-16.029180537831515 -12.936964608622077 0, -14.496598143987127 -10.990293198799266 0)",524,fracture,0,1,2.4776,,-9999
"LINESTRING Z (-14.496598143987127 -10.990293198799266 0, -12.941411151217313 -9.014909644927702 0)",525,fracture,0,1,2.5141,,-9999
"LINESTRING Z (-12.941411151217313 -9.014909644927702 0, -12.46089525702204 -8.404562979748434 0)",526,fracture,0,1,0.7768,,-9999
"LINESTRING Z (-12.46089525702204 -8.404562979748434 0, -12.329121619454664 -8.237185373264714 0)",527,fracture,0,1,0.213,,-9999
"LINESTRING Z (-12.329121619454664 -8.237185373264714 0, -10.271006779709628 -5.622987707445435 0)",528,fracture,0,1,3.3271,,-9999
"LINESTRING Z (-10.271006779709628 -5.622987707445435 0, -9.740662060963102 -4.94934894878486 0)",529,fracture,0,1,0.8574,,-9999
"LINESTRING Z (-9.740662060963102 -4.94934894878486 0, -8.038245330433693 -2.786955598687351 0)",530,fracture,0,1,2.7521,,-9999
"LINESTRING Z (-8.038245330433693 -2.786955598687351 0, -6.869759468692677 -1.3027561005268804 0)",531,fracture,0,1,1.889,,-9999
"LINESTRING Z (-6.869759468692677 -1.3027561005268804 0, -5.344821929208703 0.6342048888477685 0)",532,fracture,0,1,2.4652,,-9999
"LINESTRING Z (-5.344821929208703 0.6342048888477685 0, -2.2821515692791023 4.524379310355612 0)",533,fracture,0,1,4.9511,,-9999
"LINESTRING Z (-2.2821515692791023 4.524379310355612 0, -0.9376378604848175 6.232167686065235 0)",534,fracture,0,1,2.1735,,-9999
"LINESTRING Z (-0.9376378604848175 6.232167686065235 0, 0.5967589242924618 8.181143717792548 0)",535,fracture,0,1,2.4805,,-9999
"LINESTRING Z (0.5967589242924618 8.181143717792548 0, 5.478324437570818 14.381661261282531 0)",536,fracture,0,1,7.8915,,-9999
"LINESTRING Z (5.478324437570818 14.381661261282531 0, 5.5502614590634085 14.473034973788884 0, 7.291149881462311 16.684294696716105 0)",537,fracture,0,1,2.9306,,-9999
"LINESTRING Z (7.291149881462311 16.684294696716105 0, 7.606995112109319 17.085478269553008 0)",538,fracture,0,1,0.5106,,-9999
"LINESTRING Z (7.606995112109319 17.085478269553008 0, 9.203672405022377 19.11356240343791 0)",539,fracture,0,1,2.5812,,-9999
"LINESTRING Z (9.203672405022377 19.11356240343791 0, 11.300792564028077 21.77730425046449 0)",540,fracture,0,1,3.3902,,-9999
"LINESTRING Z (11.300792564028077 21.77730425046449 0, 13.257054994825717 24.26212996648463 0)",541,fracture,0,1,3.1625,,-9999
"LINESTRING Z (13.257054994825717 24.26212996648463 0, 14.187244080379784 25.44364719247541 0)",542,fracture,0,1,1.5037,,-9999
"LINESTRING Z (14.187244080379784 25.44364719247541 0, 14.580105968266478 25.94265658226727 0, 14.627180970217925 26.002450796780174 0, 14.685381368226906 26.0763763823144 0)",543,fracture,0,1,0.8053,,-9999
"LINESTRING Z (14.685381368226906 26.0763763823144 0, 17.340299533039353 29.448627889064 0)",544,fracture,0,1,4.2919,,-9999
"LINESTRING Z (17.340299533039353 29.448627889064 0, 18.35406157970736 30.73629868610465 0)",545,fracture,0,1,1.6388,,-9999
"LINESTRING Z (18.35406157970736 30.73629868610465 0, 19.767427692917735 32.531542723390906 0)",546,fracture,0,1,2.2848,,-9999
"LINESTRING Z (19.767427692917735 32.531542723390906 0, 22.81725311011351 36.405401622235054 0)",547,fracture,0,1,4.9303,,-9999
"LINESTRING Z (22.81725311011351 36.405401622235054 0, 25.283307858946575 39.537760635292166 0)",548,fracture,0,1,3.9866,,-9999
"LINESTRING Z (25.283307858946575 39.537760635292166 0, 25.703075253460785 40.07094514071171 0)",549,fracture,0,1,0.6786,,-9999
"LINESTRING Z (25.703075253460785 40.07094514071171 0, 27.20150646735064 41.974238050366296 0)",550,fracture,0,1,2.4224,,-9999
"LINESTRING Z (27.20150646735064 41.974238050366296 0, 27.59547875665184 42.474657861350344 0)",551,fracture,0,1,0.6369,,-9999
"LINESTRING Z (27.59547875665184 42.474657861350344 0, 30.12311069287606 45.68523162532272 0)",552,fracture,0,1,4.0862,,-9999
"LINESTRING Z (30.12311069287606 45.68523162532272 0, 30.178046316569862 45.75501032593617 0)",553,fracture,0,1,0.0888,,-9999
"LINESTRING Z (30.178046316569862 45.75501032593617 0, 32.8747167189941 49.18029512315123 0)",554,fracture,0,1,4.3594,,-9999
"LINESTRING Z (32.8747167189941 49.18029512315123 0, 33.158949034114045 49.54132427487195 0)",555,fracture,0,1,0.4595,,-9999
"LINESTRING Z (33.158949034114045 49.54132427487195 0, 33.45989418180348 49.92358190570795 0, 33.47937568311037 49.94832712121274 0, 33.480769950243925 49.95009810590985 0)",556,fracture,0,1,0.5203,,-9999
"LINESTRING Z (33.480769950243925 49.95009810590985 0, 36.17349141420525 53.37036699948686 0)",557,fracture,0,1,4.353,,-9999
"LINESTRING Z (36.17349141420525 53.37036699948686 0, 38.267752263295684 56.03047697857197 0)",558,fracture,1,1,3.3856,,-9999
"LINESTRING Z (38.79756317207498 56.7034376969486 0, 39.16712977852478 57.172857644411536 0)",559,fracture,1,1,0.5974,,-9999
"LINESTRING Z (-46.51867693767609 -56.61319374158248 0, -45.40956229752593 -55.204406997804014 0)",560,fracture,1,1,1.793,,-9999
"LINESTRING Z (-45.40956229752593 -55.204406997804014 0, -43.59812751320119 -52.9035399647709 0, -43.5250275207912 -52.81068905779562 0)",561,fracture,0,1,3.0465,,-9999
"LINESTRING Z (-43.5250275207912 -52.81068905779562 0, -41.96098239883653 -50.82405399346829 0)",562,fracture,0,1,2.5284,,-9999
"LINESTRING Z (-41.96098239883653 -50.82405399346829 0, -40.40255153395763 -48.844550104457 0)",563,fracture,0,1,2.5194,,-9999
"LINESTRING Z (-40.40255153395763 -48.844550104457 0, -38.538100495377435 -46.476342335402435 0)",564,fracture,0,1,3.0141,,-9999
"LINESTRING Z (-38.538100495377435 -46.476342335402435 0, -37.90995911637738 -45.67848319990839 0)",565,fracture,0,1,1.0155,,-9999
"LINESTRING Z (-37.90995911637738 -45.67848319990839 0, -36.60092499862202 -44.01576065934414 0)",566,fracture,0,1,2.1162,,-9999
"LINESTRING Z (-36.60092499862202 -44.01576065934414 0, -31.496909846624018 -37.532689725210865 0)",567,fracture,0,1,8.2511,,-9999
"LINESTRING Z (-31.496909846624018 -37.532689725210865 0, -28.1754409827733 -33.31379193423743 0)",568,fracture,0,1,5.3695,,-9999
"LINESTRING Z (-28.1754409827733 -33.31379193423743 0, -27.57528371772257 -32.551477951012636 0)",569,fracture,0,1,0.9702,,-9999
"LINESTRING Z (-27.57528371772257 -32.551477951012636 0, -27.57027127563141 -32.54511119529924 0, -21.511670751629005 -24.849535106872292 0)",570,fracture,0,1,9.8024,,-9999
"LINESTRING Z (-21.511670751629005 -24.849535106872292 0, -18.992677021748793 -21.6499335094794 0)",571,fracture,0,1,4.0722,,-9999
"LINESTRING Z (-18.992677021748793 -21.6499335094794 0, -13.467902982081837 -14.632418684861777 0)",572,fracture,0,1,8.9313,,-9999
"LINESTRING Z (-13.467902982081837 -14.632418684861777 0, -13.345751687873207 -14.477263286324074 0, -11.863363370052111 -12.594347908887814 0)",573,fracture,0,1,2.5939,,-9999
"LINESTRING Z (-11.863363370052111 -12.594347908887814 0, -9.638648333563735 -9.768536276228165 0)",574,fracture,0,1,3.5965,,-9999
"LINESTRING Z (-9.638648333563735 -9.768536276228165 0, -7.574239201210156 -7.146343660502555 0)",575,fracture,0,1,3.3373,,-9999
"LINESTRING Z (-7.574239201210156 -7.146343660502555 0, -5.712845890778247 -4.782019788319829 0)",576,fracture,0,1,3.0091,,-9999
"LINESTRING Z (-5.712845890778247 -4.782019788319829 0, -4.2908791914457876 -2.9758513692980006 0)",577,fracture,0,1,2.2987,,-9999
"LINESTRING Z (-4.2908791914457876 -2.9758513692980006 0, -4.225739055948793 -2.8931109959821506 0, -2.7139256042119753 -0.9728200965811291 0)",578,fracture,0,1,2.5493,,-9999
"LINESTRING Z (-2.7139256042119753 -0.9728200965811291 0, 0.1850430449961542 2.709421987141469 0)",579,fracture,0,1,4.6865,,-9999
"LINESTRING Z (0.1850430449961542 2.709421987141469 0, 1.4728173579278256 4.3451405281851 0)",580,fracture,0,1,2.0818,,-9999
"LINESTRING Z (1.4728173579278256 4.3451405281851 0, 1.4852698613857294 4.360957578256656 0, 3.230827957684294 6.578148676038623 0)",581,fracture,0,1,2.842,,-9999
"LINESTRING Z (3.230827957684294 6.578148676038623 0, 8.125925114628425 12.795853983108477 0)",582,fracture,0,1,7.9134,,-9999
