geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (6.19938542578693 5.446293938617408 0, 5.776234725803108 6.137047736686707 0)",956,fracture,0,2,0.8101,,,-9999
"LINESTRING Z (5.776234725803108 6.137047736686707 0, 5.480246010816991 6.620221530491436 0)",957,fracture,0,2,0.5666,,,-9999
"LINESTRING Z (5.480246010816991 6.620221530491436 0, 4.777185994028671 7.767901014150007 0)",958,fracture,1,2,1.3459,,,-9999
"LINESTRING Z (4.273432014387905 8.590232100315495 0, 2.5142976882093393 11.461853764106609 0)",959,fracture,1,2,3.3676,,,-9999
"LINESTRING Z (1.8540458463885385 12.53965292038215 0, 1.2127300180415537 13.586540812118058 0, 1.2127300180415537 13.586540812118058 0, 1.2127300180415534 13.586540812118058 0)",960,fracture,1,2,1.2277,,,-9999
"LINESTRING Z (0.906868433492562 14.085831138752958 0, -0.5868046965522992 16.524112317756064 0)",961,fracture,1,2,2.8594,,,-9999
"LINESTRING Z (-0.5868046965522992 16.524112317756064 0, -0.8692824145255409 16.985230677166612 0)",962,fracture,0,2,0.5408,,,-9999
"LINESTRING Z (-0.8692824145255409 16.985230677166612 0, -0.8737153075976746 16.992466959006933 0, -2.343600242715287 19.39191614270473 0, -2.343600242715287 19.39191614270473 0, -2.3436002427152873 19.39191614270473 0)",963,fracture,1,2,2.8224,,,-9999
"LINESTRING Z (16.875042280584367 -10.627130422694385 0, 16.433999175718863 -9.907168953152285 0)",964,fracture,1,2,0.8443,,,-9999
"LINESTRING Z (16.433999175718863 -9.907168953152285 0, 16.048053832517542 -9.277149407695635 0)",965,fracture,1,2,0.7388,,,-9999
"LINESTRING Z (15.387164436593093 -8.19830950419083 0, 15.26236116458747 -7.994579877481821 0)",966,fracture,1,2,0.2389,,,-9999
"LINESTRING Z (14.981300060665962 -7.535774007538198 0, 14.965413691085754 -7.5098410003956335 0, 14.965413691085754 -7.5098410003956335 0, 14.965413691085754 -7.509841000395633 0)",967,fracture,1,2,0.0304,,,-9999
"LINESTRING Z (13.137901999072037 -4.526599705219269 0, 13.002913544220364 -4.306243723561048 0)",968,fracture,1,2,0.2584,,,-9999
"LINESTRING Z (13.002913544220364 -4.306243723561048 0, 12.922753554499412 -4.175390064675313 0)",969,fracture,0,2,0.1535,,,-9999
"LINESTRING Z (12.922753554499412 -4.175390064675313 0, 12.858322328750402 -4.070212136570528 0)",970,fracture,0,2,0.1233,,,-9999
"LINESTRING Z (12.858322328750402 -4.070212136570528 0, 12.443599866801042 -3.3932166459637 0)",971,fracture,0,2,0.7939,,,-9999
"LINESTRING Z (12.443599866801042 -3.3932166459637 0, 12.273324359135867 -3.115257862857836 0)",972,fracture,0,2,0.326,,,-9999
"LINESTRING Z (12.273324359135867 -3.115257862857836 0, 11.433741534191162 -1.744717709795399 0)",973,fracture,1,2,1.6073,,,-9999
"LINESTRING Z (10.953476895318914 -0.9607307675734715 0, 10.637006113091138 -0.4441219215756842 0)",974,fracture,1,2,0.6058,,,-9999
"LINESTRING Z (10.637006113091138 -0.4441219215756842 0, 10.41103861663162 -0.0752511943723744 0)",975,fracture,0,2,0.4326,,,-9999
"LINESTRING Z (10.41103861663162 -0.0752511943723744 0, 10.131151948812901 0.3816375188735952 0, 10.131151948812901 0.3816375188735952 0, 10.131151948812901 0.3816375188735955 0)",976,fracture,1,2,0.5358,,,-9999
"LINESTRING Z (9.705827074838446 1.0759404519006046 0, 8.993066209485692 2.2394556602563918 0)",977,fracture,1,2,1.3645,,,-9999
"LINESTRING Z (8.993066209485692 2.2394556602563918 0, 7.932386930222799 3.9709150214538553 0)",978,fracture,1,2,2.0305,,,-9999
"LINESTRING Z (6.755878878332405 5.891453981529947 0, 6.700050389113163 5.982588749758233 0)",979,fracture,1,2,0.1069,,,-9999
"LINESTRING Z (6.700050389113163 5.982588749758233 0, 6.089990593723447 6.978454101584275 0)",980,fracture,0,2,1.1679,,,-9999
"LINESTRING Z (6.089990593723447 6.978454101584275 0, 6.073932272173999 7.004667804176101 0)",981,fracture,0,2,0.0307,,,-9999
"LINESTRING Z (6.073932272173999 7.004667804176101 0, 5.789229540291299 7.4694182899396795 0)",982,fracture,1,2,0.545,,,-9999
"LINESTRING Z (4.94444595343815 8.848448198640591 0, 3.103972055360054 11.852849078500778 0)",983,fracture,1,2,3.5233,,,-9999
"LINESTRING Z (2.739597692834202 12.447656022796119 0, 1.9860990884757448 13.677671766171748 0)",984,fracture,1,2,1.4425,,,-9999
"LINESTRING Z (1.4666570084439188 14.525612203639339 0, 1.4666570084439186 14.525612203639339 0, 1.4666570084439186 14.525612203639339 0, 0.7239750970822918 15.737970711022223 0)",985,fracture,1,2,1.4218,,,-9999
"LINESTRING Z (0.7239750970822918 15.737970711022223 0, 0.3128172215643477 16.40914734887484 0)",986,fracture,0,2,0.7871,,,-9999
"LINESTRING Z (0.3128172215643477 16.40914734887484 0, -0.2608449999942016 17.34559707793257 0)",987,fracture,0,2,1.0982,,,-9999
"LINESTRING Z (-0.2608449999942016 17.34559707793257 0, -1.5280842639312606 19.414246225058005 0)",988,fracture,1,2,2.4259,,,-9999
"LINESTRING Z (-1.7314517970519196 19.74622463348897 0, -2.088860691521488 20.329661105006192 0)",989,fracture,1,2,0.6842,,,-9999
"LINESTRING Z (18.418889504382182 -11.793732731957265 0, 18.38779383158454 -11.74297196495555 0, 18.38779383158454 -11.74297196495555 0, 18.38779383158454 -11.742971964955549 0)",990,fracture,1,2,0.0595,,,-9999
"LINESTRING Z (17.828927029194876 -10.830674368897546 0, 16.82061128273846 -9.184693559827691 0)",991,fracture,1,2,1.9303,,,-9999
"LINESTRING Z (14.159323329222074 -4.840390781366508 0, 13.97715043966623 -4.543010639089137 0)",992,fracture,1,2,0.3487,,,-9999
"LINESTRING Z (13.904119410441687 -4.42379433904357 0, 13.742528766143973 -4.160012780167789 0)",993,fracture,1,2,0.3093,,,-9999
"LINESTRING Z (13.742528766143973 -4.160012780167789 0, 13.588730147396273 -3.908950971592625 0)",994,fracture,0,2,0.2944,,,-9999
"LINESTRING Z (13.588730147396273 -3.908950971592625 0, 13.582230363643664 -3.8983406847281206 0, 13.582230363643664 -3.8983406847281206 0, 13.193512567691958 -3.2637953703967653 0)",995,fracture,0,2,0.7566,,,-9999
"LINESTRING Z (13.193512567691958 -3.2637953703967653 0, 12.887489703753815 -2.7642417702977973 0)",996,fracture,0,2,0.5858,,,-9999
"LINESTRING Z (12.887489703753815 -2.7642417702977973 0, 12.767240845449695 -2.5679467964498435 0)",997,fracture,1,2,0.2302,,,-9999
"LINESTRING Z (12.61937461556022 -2.326569055833446 0, 12.389536823516716 -1.9513804343801864 0)",998,fracture,1,2,0.44,,,-9999
"LINESTRING Z (9.95875459116951 2.016643391026201 0, 9.633830680287524 2.5470511760868026 0)",999,fracture,1,2,0.622,,,-9999
"LINESTRING Z (9.633830680287524 2.5470511760868026 0, 8.63504557960272 4.177474100542397 0)",1000,fracture,0,2,1.912,,,-9999
"LINESTRING Z (8.63504557960272 4.177474100542397 0, 8.518895395988489 4.367078372687151 0)",1001,fracture,1,2,0.2224,,,-9999
"LINESTRING Z (7.334550562664948 6.300410142841995 0, 6.835087610451973 7.115736529515128 0)",1002,fracture,1,2,0.9561,,,-9999
"LINESTRING Z (6.835087610451973 7.115736529515128 0, 6.826311143531114 7.130063287947632 0, 6.826311143531114 7.130063287947632 0, 6.6726070377494215 7.380970812977389 0)",1003,fracture,0,2,0.311,,,-9999
"LINESTRING Z (6.6726070377494215 7.380970812977389 0, 6.666038136088093 7.391693928340024 0, 6.666038136088093 7.391693928340024 0, 6.3888643142807275 7.844154175117684 0)",1004,fracture,1,2,0.5432,,,-9999
"LINESTRING Z (5.5659967289633165 9.18740826848878 0, 5.506333717402516 9.284802534506655 0)",1005,fracture,1,2,0.1142,,,-9999
"LINESTRING Z (5.368560567074407 9.509704270140677 0, 5.343548001705401 9.550534935264848 0)",1006,fracture,1,2,0.0479,,,-9999
"LINESTRING Z (5.343548001705401 9.550534935264848 0, 3.534932181613209 12.502930493217754 0)",1007,fracture,0,2,3.4623,,,-9999
"LINESTRING Z (3.534932181613209 12.502930493217754 0, 3.3793187767498556 12.756954769779192 0)",1008,fracture,0,2,0.2979,,,-9999
"LINESTRING Z (3.3793187767498556 12.756954769779192 0, 2.8860102079749232 13.562234703179849 0)",1009,fracture,1,2,0.9444,,,-9999
"LINESTRING Z (2.1439529344772175 14.77357354788242 0, 1.7888118744296866 15.35330799257923 0)",1010,fracture,1,2,0.6799,,,-9999
"LINESTRING Z (1.4151783853882152 15.963229591789977 0, 1.1391449084342773 16.41382833263454 0)",1011,fracture,1,2,0.5284,,,-9999
"LINESTRING Z (1.1391449084342773 16.41382833263454 0, 0.9575959603799719 16.710189948977824 0)",1012,fracture,0,2,0.3475,,,-9999
"LINESTRING Z (0.9575959603799719 16.710189948977824 0, -1.3538624707091755 20.483428869332133 0)",1013,fracture,1,2,4.4249,,,-9999
"LINESTRING Z (19.03949054626988 -11.45322231109404 0, 18.865037154768746 -11.168443524789096 0)",1014,fracture,1,2,0.334,,,-9999
"LINESTRING Z (18.36713838960246 -10.355670526644994 0, 17.51992595380631 -8.972675750032067 0)",1015,fracture,1,2,1.6219,,,-9999
"LINESTRING Z (14.857160669332924 -4.6259613674554 0, 14.691693608995967 -4.355851923260969 0)",1016,fracture,1,2,0.3168,,,-9999
"LINESTRING Z (14.691693608995967 -4.355851923260969 0, 14.588776206295206 -4.187848923843275 0)",1017,fracture,0,2,0.197,,,-9999
"LINESTRING Z (14.588776206295206 -4.187848923843275 0, 14.500505837639636 -4.043755832639259 0)",1018,fracture,0,2,0.169,,,-9999
"LINESTRING Z (14.500505837639636 -4.043755832639259 0, 14.071661259093244 -3.3437073122807366 0)",1019,fracture,0,2,0.821,,,-9999
"LINESTRING Z (14.071661259093244 -3.3437073122807366 0, 13.99677474683153 -3.2214621103445964 0)",1020,fracture,0,2,0.1434,,,-9999
"LINESTRING Z (13.99677474683153 -3.2214621103445964 0, 13.775408118134864 -2.8601018678970154 0)",1021,fracture,0,2,0.4238,,,-9999
"LINESTRING Z (13.775408118134864 -2.8601018678970154 0, 13.757558159468756 -2.8309634858868584 0, 13.757558159468756 -2.8309634858868584 0, 13.757558159468756 -2.8309634858868575 0)",1022,fracture,1,2,0.0342,,,-9999
"LINESTRING Z (13.730135917723668 -2.786199250266503 0, 13.730135917723668 -2.786199250266502 0, 13.730135917723668 -2.786199250266502 0, 13.715826575298049 -2.762840591923865 0)",1023,fracture,1,2,0.0274,,,-9999
"LINESTRING Z (13.715826575298049 -2.762840591923865 0, 13.625925856002107 -2.6160861063346705 0)",1024,fracture,1,2,0.1721,,,-9999
"LINESTRING Z (13.561971868471154 -2.511687224824204 0, 13.520608272141251 -2.4441650364696086 0)",1025,fracture,1,2,0.0792,,,-9999
"LINESTRING Z (7.9186698474748995 6.700473607721597 0, 7.660629810403342 7.121699746938512 0)",1026,fracture,1,2,0.494,,,-9999
"LINESTRING Z (7.660629810403342 7.121699746938512 0, 7.3816737067297975 7.577069401566239 0)",1027,fracture,0,2,0.534,,,-9999
"LINESTRING Z (7.3816737067297975 7.577069401566239 0, 7.320602619002686 7.676762219754508 0)",1028,fracture,1,2,0.1169,,,-9999
"LINESTRING Z (6.141021550202214 9.60231759148311 0, 5.9570541715798955 9.90262706871918 0)",1029,fracture,1,2,0.3522,,,-9999
"LINESTRING Z (5.9570541715798955 9.90262706871918 0, 4.573265808051495 12.161531680877175 0)",1030,fracture,0,2,2.6491,,,-9999
"LINESTRING Z (4.573265808051495 12.161531680877175 0, 3.8590186789905725 13.327473075226248 0)",1031,fracture,1,2,1.3673,,,-9999
"LINESTRING Z (2.3341522057403785 15.81667445900365 0, 1.8594126800260005 16.591642172618116 0)",1032,fracture,1,2,0.9088,,,-9999
"LINESTRING Z (1.8594126800260005 16.591642172618116 0, -0.4422134453276925 20.34883077678294 0, -0.4422134453276925 20.34883077678294 0, -0.4422134453276932 20.34883077678294 0)",1033,fracture,1,2,4.4061,,,-9999
"LINESTRING Z (19.602930712812384 -11.019402126718262 0, 19.033239087154726 -10.089434022762992 0)",1034,fracture,1,2,1.0906,,,-9999
"LINESTRING Z (19.033239087154726 -10.089434022762992 0, 18.88054518514596 -9.840175560568296 0)",1035,fracture,1,2,0.2923,,,-9999
"LINESTRING Z (18.875227739632063 -9.831495329896596 0, 18.87522773963206 -9.83149532989659 0, 18.87522773963206 -9.83149532989659 0, 18.689195517716737 -9.527815189804201 0)",1036,fracture,1,2,0.3561,,,-9999
"LINESTRING Z (18.63085663873776 -9.43258244593453 0, 18.520676776281828 -9.25272416266784 0)",1037,fracture,1,2,0.2109,,,-9999
"LINESTRING Z (18.455211684935193 -9.145858546020222 0, 18.379536742917278 -9.022326306514188 0)",1038,fracture,1,2,0.1449,,,-9999
"LINESTRING Z (16.34446749584752 -5.7002667853998314 0, 16.219888015363324 -5.496902477343036 0)",1039,fracture,1,2,0.2385,,,-9999
"LINESTRING Z (15.591016633305108 -4.47032897605754 0, 15.404569958673985 -4.165972280809813 0)",1040,fracture,1,2,0.3569,,,-9999
"LINESTRING Z (15.404569958673985 -4.165972280809813 0, 15.28492561741237 -3.9706641242898764 0)",1041,fracture,0,2,0.229,,,-9999
"LINESTRING Z (15.28492561741237 -3.9706641242898764 0, 14.841753879671234 -3.2472278613855203 0)",1042,fracture,0,2,0.8484,,,-9999
"LINESTRING Z (14.841753879671234 -3.2472278613855203 0, 14.737439206706979 -3.076943949419472 0)",1043,fracture,0,2,0.1997,,,-9999
"LINESTRING Z (14.737439206706979 -3.076943949419472 0, 14.685463001983726 -2.992097674030615 0)",1044,fracture,0,2,0.0995,,,-9999
"LINESTRING Z (14.685463001983726 -2.992097674030615 0, 14.534355947886274 -2.7454295920993634 0)",1045,fracture,0,2,0.2893,,,-9999
"LINESTRING Z (14.534355947886274 -2.7454295920993634 0, 14.48292153758094 -2.6614677452414415 0)",1046,fracture,0,2,0.0985,,,-9999
"LINESTRING Z (14.48292153758094 -2.6614677452414415 0, 14.48240097940959 -2.6606179828896592 0, 14.48240097940959 -2.6606179828896592 0, 14.475971943414361 -2.6501231850982374 0)",1047,fracture,0,2,0.0133,,,-9999
"LINESTRING Z (14.475971943414361 -2.6501231850982374 0, 14.313412004419924 -2.384759343614307 0)",1048,fracture,1,2,0.3112,,,-9999
"LINESTRING Z (8.984869830111965 6.313585584602459 0, 8.785476129811258 6.639077083964436 0)",1049,fracture,1,2,0.3817,,,-9999
"LINESTRING Z (8.785476129811258 6.639077083964436 0, 8.632578929198571 6.8886674120471145 0)",1050,fracture,0,2,0.2927,,,-9999
"LINESTRING Z (8.632578929198571 6.8886674120471145 0, 8.469013267931329 7.155673000737816 0)",1051,fracture,0,2,0.3131,,,-9999
"LINESTRING Z (8.469013267931329 7.155673000737816 0, 8.402727330050432 7.263878572302665 0)",1052,fracture,0,2,0.1269,,,-9999
"LINESTRING Z (8.402727330050432 7.263878572302665 0, 8.401814159208426 7.265369237986135 0, 8.279655115663761 7.464782409936972 0, 8.279655115663761 7.464782409936972 0, 8.278329042145225 7.466947100482167 0)",1053,fracture,0,2,0.2381,,,-9999
"LINESTRING Z (8.278329042145225 7.466947100482167 0, 8.194801839803924 7.603297417902322 0)",1054,fracture,0,2,0.1599,,,-9999
"LINESTRING Z (8.194801839803924 7.603297417902322 0, 8.033747404188766 7.866203666435837 0)",1055,fracture,1,2,0.3083,,,-9999
"LINESTRING Z (6.80181151063295 9.877223375215967 0, 5.798018433579811 11.515821351011901 0)",1056,fracture,1,2,1.9216,,,-9999
"LINESTRING Z (5.798018433579811 11.515821351011901 0, 2.684951506308057 16.597610897239978 0)",1057,fracture,0,2,5.9595,,,-9999
"LINESTRING Z (2.684951506308057 16.597610897239978 0, 0.3336944242757561 20.435817379500882 0, 0.3336944242757561 20.435817379500882 0, 0.333694424275756 20.435817379500882 0)",1058,fracture,1,2,4.5011,,,-9999
"LINESTRING Z (20.265104433241124 -10.746755201293503 0, 19.735232985056726 -9.881789799284606 0)",1059,fracture,1,2,1.0144,,,-9999
"LINESTRING Z (18.453461144160215 -7.789417584394286 0, 18.05545593925218 -7.139711446717841 0)",1060,fracture,1,2,0.7619,,,-9999
"LINESTRING Z (17.5256308017655 -6.2748216425759535 0, 17.33464349197787 -5.9630527866485314 0)",1061,fracture,1,2,0.3656,,,-9999
"LINESTRING Z (17.33464349197787 -5.9630527866485314 0, 16.882916969543263 -5.2256516407393585 0, 16.882916969543263 -5.2256516407393585 0, 16.882916969543263 -5.225651640739358 0)",1062,fracture,1,2,0.8648,,,-9999
"LINESTRING Z (16.845547359916978 -5.164649260777061 0, 16.575789284125072 -4.724294523279881 0, 16.566220271329314 -4.708674008100073 0, 16.566220271329314 -4.708674008100073 0, 16.565376918247548 -4.707297313356653 0)",1063,fracture,1,2,0.5363,,,-9999
"LINESTRING Z (16.565376918247548 -4.707297313356653 0, 16.12823685795347 -3.993707197712457 0)",1064,fracture,0,2,0.8368,,,-9999
"LINESTRING Z (16.12823685795347 -3.993707197712457 0, 15.455908557780953 -2.8961943567520234 0)",1065,fracture,0,2,1.2871,,,-9999
"LINESTRING Z (15.455908557780953 -2.8961943567520234 0, 15.031814911144918 -2.2039012867840437 0)",1066,fracture,1,2,0.8119,,,-9999
"LINESTRING Z (9.603217058996094 6.65777514363659 0, 9.458413150213408 6.894153932495368 0)",1067,fracture,1,2,0.2772,,,-9999
"LINESTRING Z (9.458413150213408 6.894153932495368 0, 9.369177751572847 7.039822344565943 0)",1068,fracture,0,2,0.1708,,,-9999
"LINESTRING Z (9.369177751572847 7.039822344565943 0, 9.262289028796584 7.214308151233171 0)",1069,fracture,0,2,0.2046,,,-9999
"LINESTRING Z (9.262289028796584 7.214308151233171 0, 9.193566337288168 7.326491494365531 0)",1070,fracture,0,2,0.1316,,,-9999
"LINESTRING Z (9.193566337288168 7.326491494365531 0, 9.123967872812218 7.440104454661691 0)",1071,fracture,0,2,0.1332,,,-9999
"LINESTRING Z (9.123967872812218 7.440104454661691 0, 9.033002796534735 7.588596403115838 0)",1072,fracture,0,2,0.1741,,,-9999
"LINESTRING Z (9.033002796534735 7.588596403115838 0, 8.915567540424375 7.7802984354853315 0)",1073,fracture,1,2,0.2248,,,-9999
"LINESTRING Z (7.335222308453395 10.360063685280247 0, 6.979751583810269 10.940336276484924 0, 6.979751583810269 10.940336276484924 0, 6.979751583810268 10.940336276484924 0)",1074,fracture,1,2,0.6805,,,-9999
"LINESTRING Z (6.953391476385797 10.98336667752565 0, 6.905056644325856 11.062268753844377 0)",1075,fracture,1,2,0.0925,,,-9999
"LINESTRING Z (6.818336654918297 11.203830996454613 0, 4.300500752127196 15.3139617674416 0)",1076,fracture,1,2,4.82,,,-9999
"LINESTRING Z (4.300500752127196 15.3139617674416 0, 1.7554856975933701 19.468459952438085 0, 1.7554856975933701 19.468459952438085 0, 1.7554856975933695 19.468459952438085 0)",1077,fracture,1,2,4.8721,,,-9999
"LINESTRING Z (1.3906139340536332 20.06407885719932 0, 1.390613934053633 20.06407885719932 0, 1.390613934053633 20.06407885719932 0, 1.2400144243501952 20.30991842054874 0)",1078,fracture,1,2,0.2883,,,-9999
"LINESTRING Z (20.26087794518377 -9.38627248813747 0, 19.957755290380703 -8.89145320721918 0)",1079,fracture,1,2,0.5803,,,-9999
"LINESTRING Z (19.957755290380703 -8.89145320721918 0, 19.93975200702359 -8.862064537043002 0)",1080,fracture,0,2,0.0345,,,-9999
"LINESTRING Z (19.93975200702359 -8.862064537043002 0, 19.76619026743474 -8.578741288788668 0)",1081,fracture,0,2,0.3323,,,-9999
"LINESTRING Z (19.76619026743474 -8.578741288788668 0, 19.68757729018363 -8.450412982547377 0)",1082,fracture,0,2,0.1505,,,-9999
"LINESTRING Z (19.68757729018363 -8.450412982547377 0, 19.59054367867729 -8.292014719963978 0)",1083,fracture,0,2,0.1858,,,-9999
"LINESTRING Z (19.59054367867729 -8.292014719963978 0, 19.474295443381408 -8.102250387652692 0)",1084,fracture,0,2,0.2225,,,-9999
"LINESTRING Z (19.474295443381408 -8.102250387652692 0, 19.302197920622618 -7.821317335932595 0)",1085,fracture,0,2,0.3295,,,-9999
"LINESTRING Z (19.302197920622618 -7.821317335932595 0, 19.01124261262975 -7.346360106576294 0)",1086,fracture,0,2,0.557,,,-9999
"LINESTRING Z (19.01124261262975 -7.346360106576294 0, 18.559569285480013 -6.609045796976412 0)",1087,fracture,0,2,0.8647,,,-9999
"LINESTRING Z (18.559569285480013 -6.609045796976412 0, 17.332982745183326 -4.606758405267009 0)",1088,fracture,0,2,2.3481,,,-9999
"LINESTRING Z (17.332982745183326 -4.606758405267009 0, 16.260959528561145 -2.8567811311456417 0)",1089,fracture,0,2,2.0522,,,-9999
"LINESTRING Z (16.260959528561145 -2.8567811311456417 0, 15.362403019411058 -1.3899719742683376 0)",1090,fracture,1,2,1.7202,,,-9999
"LINESTRING Z (13.61370277278367 1.4646170340654907 0, 13.61370277278367 1.4646170340654914 0, 13.61370277278367 1.4646170340654914 0, 13.559722402961821 1.55273492085394 0)",1091,fracture,1,2,0.1033,,,-9999
"LINESTRING Z (13.559722402961821 1.55273492085394 0, 13.38022283881032 1.8457511103442865 0)",1092,fracture,0,2,0.3436,,,-9999
"LINESTRING Z (13.38022283881032 1.8457511103442865 0, 13.20751602812381 2.127678767414693 0)",1093,fracture,0,2,0.3306,,,-9999
"LINESTRING Z (13.20751602812381 2.127678767414693 0, 13.049980101442383 2.3848413803838406 0)",1094,fracture,0,2,0.3016,,,-9999
"LINESTRING Z (13.049980101442383 2.3848413803838406 0, 12.532054040658286 3.23030705873286 0)",1095,fracture,1,2,0.9915,,,-9999
"LINESTRING Z (10.761815672187653 6.120055029268734 0, 10.647462358475543 6.3067260799640765 0)",1096,fracture,1,2,0.2189,,,-9999
"LINESTRING Z (10.647462358475543 6.3067260799640765 0, 10.189648759333831 7.054063807225317 0)",1097,fracture,0,2,0.8764,,,-9999
"LINESTRING Z (10.189648759333831 7.054063807225317 0, 10.173073479371858 7.0811213959005395 0)",1098,fracture,0,2,0.0317,,,-9999
"LINESTRING Z (10.173073479371858 7.0811213959005395 0, 10.003384793285258 7.358122247862235 0)",1099,fracture,0,2,0.3248,,,-9999
"LINESTRING Z (10.003384793285258 7.358122247862235 0, 9.77443654328727 7.731858775424342 0)",1100,fracture,0,2,0.4383,,,-9999
"LINESTRING Z (9.77443654328727 7.731858775424342 0, 9.607495667316162 8.004374085299684 0)",1101,fracture,1,2,0.3196,,,-9999
"LINESTRING Z (7.431491483691555 11.556496661277567 0, 3.5007510870334926 17.973061394172444 0)",1102,fracture,1,2,7.5248,,,-9999
"LINESTRING Z (3.5007510870334926 17.973061394172444 0, 2.256850426630444 20.003612461740484 0, 2.256850426630444 20.003612461740484 0, 2.2568504266304434 20.003612461740484 0)",1103,fracture,1,2,2.3813,,,-9999
"LINESTRING Z (20.84158402181628 -8.980637281293939 0, 20.84158402181628 -8.980637281293937 0, 20.84158402181628 -8.980637281293937 0, 19.787459210304032 -7.25987747345478 0)",1104,fracture,1,2,2.018,,,-9999
"LINESTRING Z (19.787459210304032 -7.25987747345478 0, 18.951899497644256 -5.895904673562215 0)",1105,fracture,0,2,1.5996,,,-9999
"LINESTRING Z (18.951899497644256 -5.895904673562215 0, 18.1880605101335 -4.649009225305522 0)",1106,fracture,0,2,1.4623,,,-9999
"LINESTRING Z (18.1880605101335 -4.649009225305522 0, 17.146023066452482 -2.9479809108525337 0)",1107,fracture,0,2,1.9948,,,-9999
"LINESTRING Z (17.146023066452482 -2.9479809108525337 0, 15.955868028374859 -1.0051645268199436 0)",1108,fracture,1,2,2.2784,,,-9999
"LINESTRING Z (14.329392020145171 1.649904885085083 0, 14.156410509824743 1.9322809635227813 0)",1109,fracture,1,2,0.3311,,,-9999
"LINESTRING Z (14.156410509824743 1.9322809635227813 0, 13.718761995755306 2.6467010822284953 0)",1110,fracture,0,2,0.8378,,,-9999
"LINESTRING Z (13.718761995755306 2.6467010822284953 0, 12.417844884320672 4.770326154173709 0)",1111,fracture,1,2,2.4904,,,-9999
"LINESTRING Z (11.407836635795578 6.419069814001524 0, 11.330643764024849 6.545079931346351 0)",1112,fracture,1,2,0.1478,,,-9999
"LINESTRING Z (11.330643764024849 6.545079931346351 0, 10.866577744522688 7.302624147953515 0)",1113,fracture,0,2,0.8884,,,-9999
"LINESTRING Z (10.866577744522688 7.302624147953515 0, 10.533697914422158 7.84601922434449 0)",1114,fracture,0,2,0.6372,,,-9999
"LINESTRING Z (10.533697914422158 7.84601922434449 0, 10.414944338013683 8.039873290854606 0)",1115,fracture,1,2,0.2273,,,-9999
"LINESTRING Z (8.252567867155895 11.569749904925688 0, 8.039023321770035 11.918341330599574 0)",1116,fracture,1,2,0.4088,,,-9999
"LINESTRING Z (7.932685583871171 12.091927706173445 0, 7.61881285968595 12.604295466287248 0)",1117,fracture,1,2,0.6009,,,-9999
"LINESTRING Z (7.61881285968595 12.604295466287248 0, 7.122616817737184 13.41428892860733 0)",1118,fracture,0,2,0.9499,,,-9999
"LINESTRING Z (7.122616817737184 13.41428892860733 0, 5.053646834516888 16.79168821934566 0)",1119,fracture,0,2,3.9607,,,-9999
"LINESTRING Z (5.053646834516888 16.79168821934566 0, 4.0600240092101405 18.41368421381104 0)",1120,fracture,0,2,1.9021,,,-9999
"LINESTRING Z (4.0600240092101405 18.41368421381104 0, 3.6684840043633717 19.052836519252853 0)",1121,fracture,0,2,0.7495,,,-9999
"LINESTRING Z (3.6684840043633717 19.052836519252853 0, 3.4020163840427635 19.487819897056518 0, 3.4020163840427635 19.487819897056518 0, 3.4020163840427595 19.487819897056525 0)",1122,fracture,1,2,0.5101,,,-9999
"LINESTRING Z (21.28247391814677 -8.346765284155927 0, 21.124609867035826 -8.08906703885547 0)",1123,fracture,1,2,0.3022,,,-9999
"LINESTRING Z (21.124609867035826 -8.08906703885547 0, 20.583349343527672 -7.205510040432623 0)",1124,fracture,0,2,1.0362,,,-9999
"LINESTRING Z (20.583349343527672 -7.205510040432623 0, 19.75562478974359 -5.854327401946075 0)",1125,fracture,0,2,1.5846,,,-9999
"LINESTRING Z (19.75562478974359 -5.854327401946075 0, 19.538438830551552 -5.499791710040194 0, 19.538438830551552 -5.499791710040194 0, 19.42775059705268 -5.319103558764889 0)",1126,fracture,0,2,0.6277,,,-9999
"LINESTRING Z (19.42775059705268 -5.319103558764889 0, 16.58008442218599 -0.6705558286114552 0)",1127,fracture,1,2,5.4514,,,-9999
"LINESTRING Z (15.708687025614994 0.7519186263099861 0, 15.708687025614994 0.7519186263099862 0, 15.708687025614994 0.7519186263099862 0, 14.95361370518264 1.9845049458632424 0)",1128,fracture,1,2,1.4455,,,-9999
"LINESTRING Z (14.95361370518264 1.9845049458632424 0, 14.907002995151014 2.0605925548079598 0, 14.907002995151014 2.0605925548079598 0, 14.906150066705413 2.0619848804340393 0, 14.892953709712474 2.0835266945298203 0)",1129,fracture,0,2,0.1161,,,-9999
"LINESTRING Z (14.892953709712474 2.0835266945298203 0, 14.607767479663378 2.549066445665782 0)",1130,fracture,0,2,0.5459,,,-9999
"LINESTRING Z (14.607767479663378 2.549066445665782 0, 14.218429891881128 3.184623511982843 0)",1131,fracture,0,2,0.7453,,,-9999
"LINESTRING Z (14.218429891881128 3.184623511982843 0, 13.217411134095121 4.818692671990685 0)",1132,fracture,1,2,1.9163,,,-9999
"LINESTRING Z (12.563021001538432 5.8869231381104035 0, 12.525007746991138 5.9489762079895785 0)",1133,fracture,1,2,0.0728,,,-9999
"LINESTRING Z (12.352164755308825 6.23112616775281 0, 12.17770093219945 6.515921982679024 0)",1134,fracture,1,2,0.334,,,-9999
